@relation ns.arff

@attribute DATE numeric
@attribute WDIR numeric
@attribute WSPD numeric
@attribute GST numeric
@attribute WVHT numeric
@attribute DPD numeric
@attribute APD numeric
@attribute MWD numeric
@attribute PRES numeric
@attribute ATMP numeric
@attribute WTMP numeric
@attribute DEWP numeric
@attribute VIS numeric
@attribute TIDE numeric

@data
1348883400,263,9.6,12.6,3.19,10.81,6.58,?,1000.1,7.4,9.3,?,?,?
1348887000,268,9.7,12.2,3.65,10,7.05,?,1000.7,7.4,9.3,?,?,?
1348890600,262,10,12.1,3.52,10.81,7.02,?,1001.4,7.4,9.3,?,?,?
1348894200,267,9.5,11.2,3.31,10.81,6.95,?,1002.2,7.2,9.3,?,?,?
1348897800,249,7.5,15.5,3.39,10,6.91,?,1003.1,6,9.3,?,?,?
1348901400,249,8.6,11.5,3.57,9.09,6.93,?,1003.6,7.2,9.3,?,?,?
1348905000,248,8.8,10.7,3.22,7.69,6.37,?,1004.1,6.7,9.3,?,?,?
1348908600,249,8.9,11.1,3.33,10,6.49,?,1004.8,6.3,9.3,?,?,?
1348912200,228,6.7,8.2,3.22,7.69,6.43,?,1005.3,6.3,9.3,?,?,?
1348915800,247,10.1,12.5,2.92,8.33,6.04,?,1005.4,7.2,9.3,?,?,?
1348919400,246,9.5,11.5,2.89,9.09,5.89,?,1005.8,7,9.3,?,?,?
1348923000,246,8.6,10.7,2.74,7.69,5.9,?,1006.3,7.1,9.2,?,?,?
1348926600,240,8.9,10.3,2.59,9.09,5.96,?,1006.7,6.9,9.2,?,?,?
1348930200,235,9.6,11.6,2.69,9.09,6.15,?,1007,6.4,9.3,?,?,?
1348933800,228,8.5,10.2,2.64,9.09,6.18,?,1007.5,6.4,9.3,?,?,?
1348937400,224,8,9.5,2.58,10,6.45,?,1008,6.5,9.3,?,?,?
1348941000,207,7.9,9.8,2.37,10,6.19,?,1008.4,6.6,9.1,?,?,?
1348944600,202,7.5,9.2,2.4,9.09,6.04,?,1008.8,6.8,9,?,?,?
1348948200,257,3.8,6.2,2.53,10,6.15,?,1009.2,5.7,9,?,?,?
1348951800,194,9,10.4,2.37,8.33,5.69,?,1009,6.7,9.1,?,?,?
1348955400,194,8.5,10.4,2.22,7.69,5.48,?,1008.9,6.6,9.2,?,?,?
1348959000,219,2.7,4.2,?,?,?,?,1008.8,6.1,9.3,?,?,?
1348962600,193,8.3,9.7,2,7.69,5.12,?,1008.3,7.4,9.3,?,?,?
1348966200,198,9.7,11.9,2.04,7.69,4.95,?,1007.9,7.3,9.3,?,?,?
1348969800,205,10.5,12.5,2.15,5.26,5.04,?,1007.9,6.6,9.3,?,?,?
1348973400,255,10.5,13.9,2.03,5.26,5,?,1008.2,6.9,9.3,?,?,?
1348977000,275,10.4,12.8,2.08,6.67,5.06,?,1009.1,7,9.3,?,?,?
1348980600,271,9.6,11.5,2.49,7.69,5.65,?,1010.1,6.8,9.2,?,?,?
1348984200,267,10.4,13.3,2.45,7.14,5.61,?,1010.8,6.7,9.2,?,?,?
1348987800,262,9.8,11.3,2.47,6.67,5.87,?,1011.5,6.6,8.9,?,?,?
1348991400,256,8.4,10.7,2.59,7.69,5.81,?,1012.3,6,8.7,?,?,?
1348995000,254,9.3,12.4,2.48,7.14,5.79,?,1012.7,6.8,8.6,?,?,?
1348998600,256,10,12.8,2.48,7.14,5.63,?,1013,7.1,8.6,?,?,?
1349002200,256,9.8,12,2.63,8.33,5.44,?,1013.2,7.1,8.6,?,?,?
1349005800,259,10.2,12.3,2.61,7.14,5.73,?,1013.7,6.7,8.6,?,?,?
1349009400,243,9.1,11.8,3.21,7.14,5.96,?,1013.9,6.8,8.7,?,?,?
1349013000,252,9.3,11.4,2.79,8.33,5.72,?,1014.1,7,8.9,?,?,?
1349016600,263,10.3,13,2.9,7.69,5.65,?,1014.2,7.2,9,?,?,?
1349020200,269,9.9,12.1,2.7,8.33,5.59,?,1014.5,7,8.9,?,?,?
1349023800,271,10,12.1,2.81,8.33,5.75,?,1014.9,6.8,8.8,?,?,?
1349027400,272,9.2,11.2,2.72,8.33,5.83,?,1015.4,6.9,8.7,?,?,?
1349031000,268,8.6,10.3,2.62,7.14,5.74,?,1015.8,7,8.6,?,?,?
1349034600,270,8.4,10.1,2.53,8.33,5.96,?,1015.9,7.2,8.7,?,?,?
1349038200,279,8.6,10.5,2.52,8.33,5.89,?,1015.8,6.8,8.7,?,?,?
1349041800,297,8,10.3,2.31,8.33,5.75,?,1016,6.8,8.6,?,?,?
1349045400,304,8,9.4,2.28,6.67,5.61,?,1016.2,7,8.7,?,?,?
1349049000,303,6.5,7.9,2.03,7.69,5.53,?,1016.2,6.5,8.8,?,?,?
1349052600,333,7.5,8.6,2.04,7.69,5.65,?,1016.4,7.6,8.8,?,?,?
1349056200,309,7.8,9.4,2.07,7.69,5.31,?,1016.6,7.7,8.8,?,?,?
1349059800,295,7.9,9.6,1.85,5.56,4.91,?,1017.1,7.5,8.7,?,?,?
1349063400,310,8.1,9.5,1.76,6.67,4.92,?,1017.8,7.5,8.7,?,?,?
1349067000,307,8.7,10,1.79,7.14,4.89,?,1018.4,7.4,8.7,?,?,?
1349070600,309,9.1,10.8,1.61,6.67,4.65,?,1019,7.5,8.7,?,?,?
1349074200,319,9.3,10.9,1.72,6.25,4.86,?,1019.6,7.7,8.7,?,?,?
1349077800,296,8.6,10.4,1.81,6.67,4.8,?,1020.5,7.3,8.8,?,?,?
1349081400,302,8.7,10.7,1.75,5.56,4.82,?,1021.3,7.3,8.8,?,?,?
1349085000,322,8.1,9.8,1.51,5.56,4.72,?,1022.3,7.1,8.8,?,?,?
1349088600,320,6.3,7.5,1.67,5.56,4.74,?,1023,7,8.7,?,?,?
1349092200,303,8.5,10.3,1.62,5,4.7,?,1023.5,7.5,8.6,?,?,?
1349095800,283,7.5,9,1.72,5,4.74,?,1023.9,7.4,8.6,?,?,?
1349099400,277,8.9,10.6,1.78,5.88,4.67,?,1025.1,7.5,8.6,?,?,?
1349103000,285,8.7,10.9,1.8,5.88,4.73,?,1026.1,7.7,8.6,?,?,?
1349106600,284,6.9,9.8,1.68,5.56,4.67,?,1026.9,7.5,8.6,?,?,?
1349110200,284,6.8,8.6,1.66,5.88,4.8,?,1027.4,7.9,8.6,?,?,?
1349113800,277,7.6,8.7,1.59,6.67,4.82,?,1028.7,8.2,8.7,?,?,?
1349117400,263,7.4,9.1,1.47,5.88,4.66,?,1029.4,8.3,8.7,?,?,?
1349121000,252,7.6,9.1,1.46,6.67,4.75,?,1029.8,8.6,8.7,?,?,?
1349124600,242,7.5,9,1.55,6.25,4.85,?,1030.1,8.8,8.7,?,?,?
1349128200,238,9.2,11.1,1.57,5.88,4.79,?,1030.8,8.9,8.7,?,?,?
1349131800,237,8.4,10.6,1.64,5.56,4.58,?,1031.1,8.9,8.7,?,?,?
1349135400,230,7.7,9.1,1.61,5.26,4.62,?,1031.2,8.9,8.8,?,?,?
1349139000,227,8.1,9.5,1.52,5.88,4.63,?,1031.8,8.8,8.7,?,?,?
1349142600,225,7.7,8.8,1.5,5.56,4.5,?,1031.8,8.8,8.7,?,?,?
1349146200,235,7.2,8.7,1.53,6.25,4.71,?,1032.1,8.5,8.7,?,?,?
1349149800,224,7,8.1,1.5,5.88,4.74,?,1032.4,8.8,8.6,?,?,?
1349153400,215,7.3,8.8,1.41,6.25,4.72,?,1032.7,8.8,8.7,?,?,?
1349157000,206,7.5,8.6,1.38,7.14,4.69,?,1032.9,8.8,8.7,?,?,?
1349160600,219,7.8,9.4,1.54,6.67,4.92,?,1033.3,8.6,8.6,?,?,?
1349164200,215,5.9,7.6,1.43,6.25,4.91,?,1033.3,8.7,8.6,?,?,?
1349167800,201,7.8,9.3,1.49,6.25,4.65,?,1033.3,8.6,8.5,?,?,?
1349171400,190,6.3,7.5,1.72,6.25,4.91,?,1032.8,8.7,8.5,?,?,?
1349175000,191,7.5,9.1,1.53,6.25,4.66,?,1033,8.5,8.5,?,?,?
1349178600,172,7.2,8.8,1.48,6.25,4.71,?,1032.2,8.6,8.6,?,?,?
1349182200,176,8.2,10,1.42,6.25,4.54,?,1031.7,8.6,8.6,?,?,?
1349185800,177,7.3,8.7,1.54,6.67,4.59,?,1031.4,8.5,8.7,?,?,?
1349189400,169,8,9.3,1.5,5.88,4.64,?,1031.2,8.6,8.7,?,?,?
1349193000,160,9.5,11.3,1.64,6.67,4.78,?,1030,8.6,8.6,?,?,?
1349196600,152,10.5,12.5,1.7,5,4.75,?,1029,8.6,8.6,?,?,?
1349203800,143,11.4,14.8,1.98,5,4.86,?,1026.9,8.1,8.5,?,?,?
1349207400,143,13.3,16,2.33,5.88,5.01,?,1024.8,7.6,8.6,?,?,?
1349211000,138,14.2,17.2,2.64,6.25,5.09,?,1023,7.9,8.6,?,?,?
1349214600,131,14.4,18.7,3.11,6.25,5.2,?,1021,7.8,8.6,?,?,?
1349218200,129,15.1,19.1,2.96,6.67,5.21,?,1018.6,8,8.6,?,?,?
1349221800,137,14.1,17.6,3.41,7.69,5.6,?,1016.7,8.2,8.5,?,?,?
1349225400,137,11.4,13.4,3.25,8.33,5.78,?,1015.1,8.8,8.6,?,?,?
1349229000,172,7.8,9.2,3.54,8.33,6.3,?,1014.4,9.4,8.7,?,?,?
1349232600,205,7,8.4,3.45,9.09,6.62,?,1015.1,9.2,8.7,?,?,?
1349236200,231,7.6,9.4,3.26,9.09,6.52,?,1015.4,8.9,8.7,?,?,?
1349239800,229,7.5,9,3.51,9.09,6.97,?,1016,8.5,8.7,?,?,?
1349243400,244,6.3,8,3.36,10,7.16,?,1016.7,8.4,8.7,?,?,?
1349247000,259,7.9,9.5,3.82,10,7.83,?,1017.8,8.3,8.7,?,?,?
1349250600,282,7.2,9.2,3.35,10,7.17,?,1018.7,8.1,8.5,?,?,?
1349254200,266,6,7.3,3.04,10,7.1,?,1019.5,7.8,8.6,?,?,?
1349257800,252,6.3,7.6,2.94,10,7.01,?,1020.2,7.8,8.7,?,?,?
1349261400,251,5.7,7.3,2.94,9.09,6.73,?,1020.8,7.7,8.7,?,?,?
1349265000,253,5,6.3,3.56,10.81,7.47,?,1020.9,7.6,8.7,?,?,?
1349268600,239,4.4,5.5,3.29,9.09,7.33,?,1021.2,7.6,8.6,?,?,?
1349272200,248,3.2,4.3,3.23,10,7.33,?,1021.1,7.6,8.6,?,?,?
1349275800,212,4,5.1,3,10,7.36,?,1021.3,7.8,8.6,?,?,?
1349279400,192,4.6,5.9,3.36,13.79,7.56,?,1021.5,7.9,8.7,?,?,?
1349283000,175,4.6,5.7,3.33,9.09,7.62,?,1021.3,8,8.7,?,?,?
1349286600,151,4.5,5.6,3.31,12.9,8.01,?,1021.3,8.3,8.7,?,?,?
1349290200,156,4.5,5.6,3.16,13.79,7.98,?,1021.6,8.6,8.7,?,?,?
1349293800,144,5.9,7.2,2.57,9.09,7.53,?,1021.3,8.7,8.7,?,?,?
1349297400,160,5.6,6.7,2.77,9.09,7.81,?,1021,9.1,8.6,?,?,?
1349301000,166,6.1,7,2.87,9.09,7.71,?,1020.6,9.4,8.6,?,?,?
1349304600,170,6.4,7.9,2.22,9.09,6.64,?,1020.2,9.5,8.6,?,?,?
1349308200,176,7.9,9.4,2.44,9.09,6.92,?,1019.9,9.7,8.7,?,?,?
1349311800,173,8.5,9.8,?,?,?,?,1019.4,9.7,8.7,?,?,?
1349315400,172,9.4,10.7,2.59,12.9,6.71,?,1019.2,9.9,8.7,?,?,?
1349319000,175,9.4,11.3,2.38,12.9,5.96,?,1019,9.9,8.7,?,?,?
1349322600,175,9.4,11.7,2.44,8.33,5.54,?,1019,9.8,8.7,?,?,?
1349326200,182,9.7,11.7,2.45,8.33,5.49,?,1019.3,9.8,8.8,?,?,?
1349329800,185,9.8,11.4,2.57,12.12,5.72,?,1019.3,9.9,8.8,?,?,?
1349333400,193,9.3,11.3,2.42,12.9,6.01,?,1019.8,9.9,8.8,?,?,?
1349337000,187,8.2,9.7,2.68,11.43,6.35,?,1019.6,9.6,8.8,?,?,?
1349340600,192,8.3,9.7,2.53,11.43,6.37,?,1020,9.6,8.8,?,?,?
1349344200,189,8.5,10.2,2.38,12.12,6.15,?,1019.8,9.7,8.7,?,?,?
1349347800,188,7.4,8.7,2.37,7.69,6.26,?,1019.8,9.7,8.7,?,?,?
1349351400,187,8.4,10.3,2.31,7.14,5.91,?,1019.5,9.8,8.7,?,?,?
1349355000,184,9.4,11.7,2.4,12.12,5.76,?,1019.2,9.9,8.7,?,?,?
1349358600,184,10.3,12.6,2.76,8.33,5.97,?,1019.1,9.9,8.8,?,?,?
1349362200,188,10.3,12.7,2.64,7.69,5.64,?,1019.4,10,8.8,?,?,?
1349365800,190,10.8,12.7,2.77,7.14,5.71,?,1019.6,10.1,8.8,?,?,?
1349369400,190,10.5,12.6,?,?,?,?,1019.9,10.1,8.8,?,?,?
1349373000,191,10.6,12.7,2.76,7.14,5.45,?,1020,9.9,8.7,?,?,?
1349376600,193,10.3,12.1,2.58,7.14,5.52,?,1020.8,9.9,8.7,?,?,?
1349380200,199,9.6,11.7,2.66,7.14,5.69,?,1021.5,9.9,8.8,?,?,?
1349383800,197,9.2,10.9,2.72,7.14,6.13,?,1022.1,9.7,8.8,?,?,?
1349387400,202,8.4,10.4,2.66,7.69,6.1,?,1022.6,9.6,8.8,?,?,?
1349391000,200,8.1,9.3,2.64,7.69,6.2,?,1023,9.5,8.8,?,?,?
1349394600,206,6.7,8.1,2.55,8.33,6.17,?,1023.3,9.5,8.7,?,?,?
1349398200,196,5.5,6.5,2.82,9.09,6.73,?,1023.1,9.4,8.7,?,?,?
1349401800,193,6.4,7.7,2.69,10,6.67,?,1023.4,9.4,8.8,?,?,?
1349405400,196,6.8,8.1,2.7,8.33,6.6,?,1023.9,9.4,8.9,?,?,?
1349409000,201,5.9,7,2.53,8.33,6.49,?,1024.7,9.3,8.9,?,?,?
1349412600,187,5.6,6.9,2.66,10,6.7,?,1024.9,9.3,8.9,?,?,?
1349416200,189,6.8,8,2.75,9.09,6.45,?,1025.2,9.4,8.9,?,?,?
1349419800,190,6.4,7.4,2.49,9.09,6.39,?,1025.7,9.5,8.9,?,?,?
1349423400,185,6.8,8,2.58,12.12,6.82,?,1026.1,9.4,8.8,?,?,?
1349427000,182,7.3,8.5,2.61,10.81,6.69,?,1026.1,9.4,8.7,?,?,?
1349430600,186,7.3,8.3,2.76,10.81,6.57,?,1026.2,9.4,8.7,?,?,?
1349434200,184,7.7,9.2,2.93,10,7.11,?,1026.1,9.5,8.7,?,?,?
1349437800,186,8,9.8,2.8,10,6.81,?,1026,9.7,8.7,?,?,?
1349441400,184,8.6,10.6,3.09,10,6.97,?,1026,10,8.7,?,?,?
1349445000,179,8.2,9.7,2.84,10,6.95,?,1026.1,10,8.7,?,?,?
1349448600,179,9,10.6,3.31,10.81,7.46,?,1026.1,10,8.8,?,?,?
1349452200,180,8.9,10.4,3.14,13.79,6.94,?,1026.4,9.8,8.8,?,?,?
1349455800,178,10.1,12,3.22,14.81,7.03,?,1026.3,10,8.9,?,?,?
1349459400,180,10.3,12.5,3.06,12.9,7.03,?,1026.6,10,8.9,?,?,?
1349463000,186,11.7,14.5,3.26,12.9,6.65,?,1026.7,9.9,9,?,?,?
1349466600,188,12.8,16.1,3.54,13.79,6.84,?,1027.1,9.4,9,?,?,?
1349470200,180,11.8,14.4,3.24,12.12,6.24,?,1026.9,9.9,8.9,?,?,?
1349473800,179,12.6,14.7,3.37,10.81,6.31,?,1027,9.9,8.8,?,?,?
1349477400,186,12.6,15.7,?,?,?,?,1027.2,9.6,8.8,?,?,?
1349481000,190,12.5,15.3,3.32,7.69,6.14,?,1027.3,9.6,8.8,?,?,?
1349484600,193,12.4,15.6,3.5,8.33,6.24,?,1027.1,9.6,8.8,?,?,?
1349488200,187,11.2,13.6,3.6,7.69,6.22,?,1027,9.6,8.8,?,?,?
1349491800,185,10.6,12.6,3.4,9.09,6.42,?,1027,9.4,8.8,?,?,?
1349495400,184,9.8,11.5,3.36,10,6.31,?,1027.4,9.3,8.8,?,?,?
1349499000,187,9.2,11.8,3.31,11.43,6.52,?,1027.6,9.2,8.8,?,?,?
1349502600,183,9.2,10.9,3.23,10.81,6.67,?,1027.6,9.2,8.8,?,?,?
1349506200,183,9.2,10.8,2.77,8.33,6.61,?,1027.5,9.3,8.8,?,?,?
1349509800,182,9.8,12,3,11.43,6.54,?,1027,9.4,8.8,?,?,?
1349513400,187,10.2,12.7,3.03,12.9,6.49,?,1027.1,9.4,8.9,?,?,?
1349517000,183,10.8,12.9,3.11,9.09,6.34,?,1027.2,9.3,8.9,?,?,?
1349520600,186,10.6,12.9,2.96,10,6.22,?,1027.2,9.2,8.9,?,?,?
1349524200,183,10.7,13.1,2.88,9.09,6.04,?,1026.7,9,8.9,?,?,?
1349527800,185,10.4,12.5,3.09,9.09,6.07,?,1026.6,8.8,8.9,?,?,?
1349531400,183,9.7,11.5,3.11,8.33,6.16,?,1026.3,8.7,8.9,?,?,?
1349535000,185,9.8,11.9,2.95,10,5.86,?,1026.4,8.9,8.8,?,?,?
1349538600,187,9.8,12,3.14,9.09,6.19,?,1026.2,8.9,8.8,?,?,?
1349542200,193,8,9.5,2.75,9.09,6.08,?,1026.3,9,8.8,?,?,?
1349545800,198,7.5,8.8,2.76,9.09,6.08,?,1026.8,9,8.8,?,?,?
1349549400,199,8.3,10,2.52,11.43,6.25,?,1027,9,8.8,?,?,?
1349553000,201,8.2,9.8,2.19,8.33,6.08,?,1027.6,9.2,8.8,?,?,?
1349556600,199,7.8,9.6,2.45,11.43,6.4,?,1027.6,9.2,8.8,?,?,?
1349560200,196,7.4,8.8,2.41,11.43,6.38,?,1027.2,9.2,8.8,?,?,?
1349563800,203,7.7,9,?,?,?,?,1027.3,9.2,8.9,?,?,?
1349567400,194,6.8,8.2,2.28,10.81,6.06,?,1027,9.1,9,?,?,?
1349571000,187,7,8.7,2.13,9.09,6.04,?,1026.7,9.1,9,?,?,?
1349574600,185,6.7,7.8,2.34,8.33,6.06,?,1026.9,9.2,9,?,?,?
1349578200,186,6.1,7.8,2.33,9.09,5.93,?,1026.9,9.1,9,?,?,?
1349581800,188,6.7,7.8,2.34,9.09,5.85,?,1027.4,9,8.9,?,?,?
1349585400,192,6.9,8,2.4,8.33,5.8,?,1027.6,8.9,8.9,?,?,?
1349589000,189,6.7,8.4,1.85,7.69,5.27,?,1027.8,8.8,8.9,?,?,?
1349592600,194,6.3,7.2,1.88,8.33,5.46,?,1028.1,9,8.8,?,?,?
1349596200,192,5.5,6.5,1.77,9.09,5.67,?,1028.2,9.2,8.8,?,?,?
1349599800,193,5.7,6.8,1.68,8.33,6.05,?,1028.3,9.4,8.8,?,?,?
1349603400,192,5.2,6.2,1.5,9.09,6.05,?,1028.2,9.3,8.8,?,?,?
1349607000,204,6,7.2,1.52,8.33,6.2,?,1028.4,9.1,8.8,?,?,?
1349610600,210,5.3,6.7,1.61,8.33,6.27,?,1028.7,8.9,8.9,?,?,?
1349614200,202,4.7,5.7,1.5,8.33,5.92,?,1028.8,8.9,8.9,?,?,?
1349617800,198,2.9,3.7,1.67,9.09,6.12,?,1028.9,9,9,?,?,?
1349621400,174,3.3,3.9,1.66,8.33,6.02,?,1028.6,8.9,9,?,?,?
1349625000,177,5.1,6,1.81,8.33,5.96,?,1028.5,8.8,9,?,?,?
1349628600,173,5.9,7.1,1.76,7.69,5.75,?,1028.8,8.6,9,?,?,?
1349632200,176,5.5,6.2,1.71,7.69,5.44,?,1029.3,8.2,9,?,?,?
1349635800,167,4.8,5.7,1.63,7.69,5.56,?,1029.4,7.8,8.9,?,?,?
1349639400,172,5,6,1.53,7.69,5.48,?,1029.3,7.1,8.9,?,?,?
1349643000,170,5.8,7.1,1.39,7.69,5.43,?,1029.3,7.3,8.9,?,?,?
1349646600,169,5.1,6.3,1.39,8.33,5.53,?,1029.3,7.5,8.9,?,?,?
1349650200,180,5.3,6.5,1.3,7.69,5.68,?,1029.1,7.7,8.9,?,?,?
1349653800,172,3.7,4.6,1.2,7.69,5.53,?,1028.9,7.6,8.9,?,?,?
1349657400,177,4.4,5.4,1.27,8.33,5.92,?,1028.5,7.6,9,?,?,?
1349661000,180,3.2,5.4,1.29,8.33,5.95,?,1028.3,7.4,9,?,?,?
1349664600,151,4.1,5,1.37,8.33,6.08,?,1027.8,7.4,9,?,?,?
1349668200,157,4.6,5.5,1.39,7.69,6.07,?,1028,7.4,9,?,?,?
1349671800,150,4.8,6,1.34,8.33,5.68,?,1028.2,7.3,9,?,?,?
1349675400,149,4.9,5.7,1.48,7.14,5.67,?,1028.1,7.2,9,?,?,?
1349679000,151,5.3,6.5,1.45,7.69,5.68,?,1028,7.2,9,?,?,?
1349682600,166,5.8,6.7,1.35,8.33,5.44,?,1028.1,7.3,9,?,?,?
1349686200,174,6.3,7.3,1.31,7.69,5.18,?,1027.5,7.3,8.9,?,?,?
1349689800,197,5.8,7.5,1.27,8.33,5.19,?,1027.5,7.2,8.9,?,?,?
1349693400,189,4.6,5.7,1.3,7.69,5.26,?,1027.5,7.5,8.9,?,?,?
1349697000,203,3.2,4.1,1.22,8.33,5.21,?,1027.2,7,8.9,?,?,?
1349700600,198,3.2,4.2,1.28,7.14,5.6,?,1027,6.8,8.9,?,?,?
1349704200,193,2.9,3.7,1.33,8.33,6.09,?,1026.8,6.8,8.8,?,?,?
1349707800,194,2.8,3.9,1.37,8.33,6.33,?,1026.3,6.9,8.8,?,?,?
1349711400,193,3.9,4.7,1.41,8.33,6.22,?,1026,6.8,8.9,?,?,?
1349715000,191,4,5.1,1.46,7.69,6.08,?,1025.9,6.8,9,?,?,?
1349718600,196,4,5.1,1.53,8.33,6.64,?,1025.8,7.1,9,?,?,?
1349722200,215,4,5.6,1.4,19.05,6.05,?,1026,7.1,9,?,?,?
1349725800,221,4.2,5.6,1.44,19.05,6.21,?,1025.8,7.2,9,?,?,?
1349729400,235,3.5,4.3,1.35,17.39,5.8,?,1025.7,7.1,9.1,?,?,?
1349733000,227,3,4.1,1.8,17.39,7.31,?,1025.6,7.3,9.1,?,?,?
1349736600,238,4.7,5.9,1.51,17.39,6.7,?,1025.6,7.2,9.1,?,?,?
1349740200,230,3.9,4.9,1.42,6.25,5.92,?,1025.2,7.2,9.1,?,?,?
1349743800,230,4.7,5.6,1.34,14.81,5.85,?,1024.7,7.4,9.1,?,?,?
1349747400,244,3.8,4.8,1.31,7.69,5.7,?,1024.7,7.1,9.1,?,?,?
1349751000,251,3.7,4.7,1.44,8.33,6.44,?,1024.8,7.2,9.1,?,?,?
1349754600,259,3.6,4.4,1.38,16,6.27,?,1024.7,7.4,9.1,?,?,?
1349758200,263,3.3,4,1.28,9.09,6.05,?,1024.7,7.1,9.1,?,?,?
1349761800,246,3.1,3.9,1.31,8.33,6.34,?,1024.5,6.9,9.1,?,?,?
1349765400,272,4,5,1.48,17.39,7.47,?,1024.6,7,9.1,?,?,?
1349769000,251,3.5,4.7,1.33,16,7.13,?,1024.4,7,9.1,?,?,?
1349772600,279,3.5,4.3,1.43,12.9,7.16,?,1024.3,7.1,9.1,?,?,?
1349776200,250,3.2,4.4,1.69,16,8.09,?,1024.3,7.1,9.1,?,?,?
1349779800,245,3,4.7,1.38,16,7.1,?,1024.1,6.8,9.1,?,?,?
1349783400,264,3.1,3.9,1.35,14.81,7.1,?,1023.8,6.2,9.1,?,?,?
1349787000,279,2.4,3.3,1.51,14.81,7.33,?,1023.4,6.2,9.1,?,?,?
1349790600,245,2.7,3.4,1.62,14.81,7.68,?,1023.1,5.9,9.1,?,?,?
1349794200,252,1.7,2.9,1.38,10,6.75,?,1022.6,6,9.1,?,?,?
1349797800,258,1.7,2.5,1.56,10,7.07,?,1022.5,5.8,9.1,?,?,?
1349801400,257,1.4,2.2,1.31,12.9,6.63,?,1022.5,5.7,9.1,?,?,?
1349805000,241,1.4,2.3,1.26,10.81,6.55,?,1022.5,5.7,9.1,?,?,?
1349808600,201,0.8,1.5,1.36,12.12,7.11,?,1022.6,6.1,9.1,?,?,?
1349812200,183,1.6,2.4,1.4,10.81,7.5,?,1022.5,6.8,9.2,?,?,?
1349815800,210,3.3,4.3,1.33,12.12,7.8,?,1022.4,7.5,9.2,?,?,?
1349819400,190,1.2,2,1.43,13.79,8.37,?,1022,8.7,9.3,?,?,?
1349823000,234,2,2.6,1.42,10,8.03,?,1021.8,8.9,9.4,?,?,?
1349826600,232,1.4,1.9,1.43,14.81,8.16,?,1021.2,9.4,9.4,?,?,?
1349830200,219,1.8,2.2,1.38,10.81,8.22,?,1020.9,9.5,9.5,?,?,?
1349833800,163,0.3,0.8,1.48,10.81,8.49,?,1020.2,9.8,9.5,?,?,?
1349837400,165,1,1.4,1.45,12.9,8.23,?,1019.9,9,9.4,?,?,?
1349841000,165,2,2.5,1.54,10.81,8.28,?,1019.8,8.9,9.4,?,?,?
1349844600,144,1.9,2.4,1.42,12.12,7.68,?,1019.2,8.9,9.3,?,?,?
1349848200,151,1.8,2.2,1.5,10,7.71,?,1019.2,9,9.4,?,?,?
1349851800,132,1.9,2.3,1.42,10.81,7.64,?,1019.2,8.9,9.3,?,?,?
1349855400,106,1.5,2.1,1.42,9.09,7.79,?,1018.7,9,9.3,?,?,?
1349859000,146,1.1,1.5,1.52,10,8.4,?,1018.3,9,9.2,?,?,?
1349862600,127,2.1,2.6,1.38,11.43,8.35,?,1018,9.1,9.2,?,?,?
1349866200,99,2.8,3.4,1.44,10.81,8.77,?,1017.2,9.1,9.2,?,?,?
1349869800,95,3.4,4,1.51,10,8.83,?,1016.7,9.1,9.2,?,?,?
1349873400,86,3.8,4.6,1.5,11.43,8.96,?,1016,9.1,9.2,?,?,?
1349877000,96,4.3,5,1.66,10,8.93,?,1015.4,9.1,9.3,?,?,?
1349880600,122,5.5,6.3,1.61,10,8.93,?,1015,8.4,9.3,?,?,?
1349884200,135,5,6.2,1.72,10,8.08,?,1014.7,7.1,9.2,?,?,?
1349887800,114,4.8,5.6,1.87,10,7.63,?,1013.9,6.9,9.1,?,?,?
1349891400,91,5.4,6.4,1.85,11.43,7.59,?,1013.5,7.1,9.1,?,?,?
1349895000,75,6.6,7.7,1.89,10.81,7.31,?,1012.7,7.3,9.2,?,?,?
1349898600,92,6.1,7.2,1.89,10,6.75,?,1012.7,7.5,9.2,?,?,?
1349902200,118,6.8,8,1.85,10.81,6.34,?,1012.8,7.5,9.2,?,?,?
1349905800,107,5.8,6.9,1.91,10.81,6.82,?,1012.2,7.7,9.2,?,?,?
1349909400,103,5.8,7.5,1.67,10.81,6.41,?,1011.5,7.7,9.2,?,?,?
1349913000,104,5.8,7.3,1.88,10.81,6.63,?,1010.5,7.9,9.2,?,?,?
1349916600,87,7.4,8.3,1.73,10.81,5.9,?,1009.1,7.9,9.2,?,?,?
1349920200,134,7.2,8.8,1.83,10.81,5.95,?,1009.5,8.2,9.2,?,?,?
1349923800,120,5.2,6.1,1.94,10.81,6.26,?,1008.7,8.1,9.2,?,?,?
1349927400,92,5.9,6.8,2.04,10,6.6,?,1008.1,8.2,9.2,?,?,?
1349931000,100,6.1,7.1,2.25,10.81,6.65,?,1007.8,8.3,9.3,?,?,?
1349934600,85,6.2,7.4,2.19,10.81,6.55,?,1006.9,8.4,9.2,?,?,?
1349938200,109,6.3,7.6,2.02,7.69,6,?,1006.8,8.5,9.2,?,?,?
1349941800,86,6.5,7.9,2.08,10.81,6.18,?,1006.3,8.6,9.2,?,?,?
1349945400,94,6.2,7.5,1.95,10.81,6.05,?,1005.8,8.8,9.3,?,?,?
1349949000,89,5.8,7,2.09,9.09,6.4,?,1005.3,8.9,9.3,?,?,?
1349952600,79,6.7,8.2,2.03,10,6.38,?,1004.6,8.8,9.3,?,?,?
