#YY  MM DD hh mm WDIR WSPD GST  WVHT   DPD   APD MWD   PRES  ATMP  WTMP  DEWP  VIS  TIDE
#yr  mo dy hr mn degT m/s  m/s     m   sec   sec degT   hPa  degC  degC  degC   mi    ft
2015 09 21 02 50 238  4.9  5.8  1.98  8.33  5.87 999 1007.5  10.4  11.9 999.0 99.0 99.00
2015 09 21 03 50 254  1.1  1.9  2.06  8.33  5.92 999 1007.3   9.8  11.9 999.0 99.0 99.00
2015 09 21 04 50 234  5.0  6.1  1.89  7.69  5.74 999 1007.2   9.7  11.9 999.0 99.0 99.00
2015 09 21 05 50 189  2.1  2.8  1.85  7.14  5.82 999 1006.9  10.0  11.9 999.0 99.0 99.00
2015 09 21 06 50 188  3.9  4.7  1.89  6.67  5.81 999 1006.7   9.6  11.8 999.0 99.0 99.00
2015 09 21 07 50 109  2.1  2.9  1.81  7.69  6.09 999 1006.6   9.9  11.8 999.0 99.0 99.00
2015 09 21 08 50 105  2.4  3.3  1.84  8.33  6.04 999 1006.5  10.0  11.8 999.0 99.0 99.00
2015 09 21 09 50 113  3.0  3.8  1.70  7.69  5.74 999 1006.2  10.2  11.8 999.0 99.0 99.00
2015 09 21 10 50  82  4.1  5.4  1.71  8.33  5.84 999 1006.3  10.3  11.8 999.0 99.0 99.00
2015 09 21 11 50  75  5.0  5.7  1.52  8.33  5.88 999 1006.1  10.2  11.8 999.0 99.0 99.00
2015 09 21 12 50  59  5.7  6.7  1.66  8.33  6.24 999 1006.2  10.2  11.8 999.0 99.0 99.00
2015 09 21 13 50  52  6.2  7.7  1.39  8.33  5.64 999 1006.4  10.3  11.8 999.0 99.0 99.00
2015 09 21 14 50  48  5.8  7.2  1.47  8.33  5.75 999 1006.7  10.3  11.7 999.0 99.0 99.00
2015 09 21 15 50  39  5.8  7.3  1.61  9.09  5.82 999 1007.0  10.3  11.7 999.0 99.0 99.00
2015 09 21 16 50  34  5.7  6.9  1.44  8.33  5.63 999 1007.4  10.3  11.5 999.0 99.0 99.00
2015 09 21 17 50  23  5.0  5.9  1.55  9.09  6.04 999 1007.7  10.2  11.5 999.0 99.0 99.00
2015 09 21 18 50  14  4.2  5.3  1.66  9.09  6.31 999 1008.1  10.2  11.5 999.0 99.0 99.00
2015 09 21 19 50   3  5.0  6.3  1.85  9.09  6.62 999 1008.4  10.0  11.5 999.0 99.0 99.00
2015 09 21 20 50   1  3.2  4.3  1.81  8.33  6.72 999 1008.9  10.0  11.6 999.0 99.0 99.00
2015 09 21 21 50 310  3.5  4.7  1.84  8.33  6.81 999 1008.8  10.2  11.6 999.0 99.0 99.00
2015 09 21 22 50 308  4.4  5.5  2.00 10.00  7.21 999 1008.5  10.3  11.7 999.0 99.0 99.00
2015 09 21 23 50 286  3.3  4.3  1.92 10.00  7.23 999 1008.2  10.3  11.7 999.0 99.0 99.00
2015 09 22 00 50 280  3.8  5.2  2.48 10.00  8.21 999 1007.9  10.2  11.7 999.0 99.0 99.00
2015 09 22 01 50 277  3.2  4.9  2.10 10.81  7.79 999 1007.5  10.4  11.7 999.0 99.0 99.00
2015 09 22 02 50 280  1.7  2.7  2.15 10.81  7.97 999 1007.1  10.4  11.7 999.0 99.0 99.00
2015 09 22 03 50 254  1.8  3.0  2.17 10.81  7.99 999 1006.8   9.9  11.7 999.0 99.0 99.00
2015 09 22 04 50 252  3.0  4.1  2.08 10.00  7.73 999 1006.7   9.6  11.7 999.0 99.0 99.00
2015 09 22 05 50 253  1.7  3.0  2.54 10.81  7.87 999 1006.5   9.7  11.8 999.0 99.0 99.00
2015 09 22 06 50 256  2.6  3.5  2.51 10.00  7.63 999 1006.3   9.1  11.8 999.0 99.0 99.00
2015 09 22 07 50 318  3.2  4.3  2.98 10.00  7.64 999 1006.0   9.2  11.6 999.0 99.0 99.00
2015 09 22 08 50  79  5.2  6.6  2.55  8.33  6.75 999 1005.7   9.0  11.5 999.0 99.0 99.00
2015 09 22 09 50  85  3.0  4.7  2.55 10.00  6.93 999 1005.4   9.2  11.5 999.0 99.0 99.00
2015 09 22 10 50  58  2.3  3.4  2.39 10.81  6.55 999 1005.1   9.1  11.3 999.0 99.0 99.00
2015 09 22 11 50  59  2.4  3.5  2.42 10.00  6.57 999 1004.9   9.2  11.3 999.0 99.0 99.00
2015 09 22 12 50  54  3.0  4.0  2.39 10.00  6.69 999 1004.5   9.3  11.3 999.0 99.0 99.00
2015 09 22 13 50  54  4.4  5.7  2.15 10.00  6.47 999 1004.5   9.4  11.3 999.0 99.0 99.00
2015 09 22 14 50  59  5.2  7.0  2.16  9.09  6.77 999 1004.3   9.8  11.4 999.0 99.0 99.00
2015 09 22 15 50  56  4.8  6.1  2.22 10.00  7.02 999 1004.4   9.8  11.5 999.0 99.0 99.00
2015 09 22 16 50  40  5.3  7.1  2.17 10.00  6.80 999 1004.8  10.0  11.5 999.0 99.0 99.00
2015 09 22 17 50  73  4.8  6.0  1.98  9.09  6.67 999 1005.0  10.0  11.5 999.0 99.0 99.00
2015 09 22 18 50  63  2.8  4.1  1.90 10.00  6.47 999 1005.3   9.7  11.5 999.0 99.0 99.00
2015 09 22 19 50  36  6.6  7.8  1.93  9.09  6.17 999 1005.4  10.5  11.4 999.0 99.0 99.00
2015 09 22 20 50  26  7.0  8.1  1.88 10.00  5.80 999 1005.6  10.6  11.3 999.0 99.0 99.00
2015 09 22 21 50  20  7.2  8.6  1.87  9.09  5.74 999 1005.8  10.6  11.4 999.0 99.0 99.00
2015 09 22 22 50  21  7.2  8.5  2.15  9.09  5.95 999 1005.9  10.7  11.4 999.0 99.0 99.00
2015 09 22 23 50  33  8.3  9.6  1.85  8.33  5.42 999 1006.1  10.6  11.4 999.0 99.0 99.00
2015 09 23 00 50  38  6.7 11.9  1.92  9.09  5.43 999 1006.6   9.6  11.5 999.0 99.0 99.00
2015 09 23 01 50  29  7.5  9.5  1.77  6.67  5.13 999 1006.7  10.7  11.5 999.0 99.0 99.00
2015 09 23 02 50  24  8.8 10.4  1.72  6.25  4.98 999 1007.0  10.7  11.4 999.0 99.0 99.00
2015 09 23 03 50  22  9.1 10.6  1.70  9.09  4.90 999 1007.4  10.6  11.4 999.0 99.0 99.00
2015 09 23 04 50  21  9.3 10.8  1.75  9.09  4.96 999 1007.9  10.7  11.4 999.0 99.0 99.00
2015 09 23 05 50  22  9.5 11.0  1.83  9.09  5.00 999 1008.0  10.7  11.4 999.0 99.0 99.00
2015 09 23 06 50  17 10.0 11.5  1.94  7.14  5.10 999 1008.2  10.8  11.5 999.0 99.0 99.00
2015 09 23 07 50  16  9.9 12.2  2.10  8.33  5.26 999 1008.4  10.9  11.5 999.0 99.0 99.00
2015 09 23 08 50  24 10.2 11.8  2.14  7.69  5.34 999 1008.6  11.1  11.5 999.0 99.0 99.00
2015 09 23 09 50  15  8.9 10.9  2.37  7.69  5.31 999 1009.0  11.1  11.5 999.0 99.0 99.00
2015 09 23 10 50  17  8.8 10.4  2.59  7.69  5.72 999 1009.3  11.2  11.5 999.0 99.0 99.00
2015 09 23 11 50  11  8.9 10.3  2.82  8.33  5.95 999 1009.3  11.3  11.5 999.0 99.0 99.00
2015 09 23 12 50   9  8.5  9.9  2.67  8.33  5.91 999 1009.2  11.3  11.5 999.0 99.0 99.00
2015 09 23 13 50   5  9.4 11.7  2.70  7.14  5.91 999 1009.1  11.4  11.5 999.0 99.0 99.00
2015 09 23 14 50 354  9.9 12.0  2.74  7.69  5.80 999 1009.3  11.1  11.5 999.0 99.0 99.00
2015 09 23 15 50 352  9.4 11.1  2.59  7.69  5.71 999 1009.3  11.0  11.6 999.0 99.0 99.00
2015 09 23 16 50 348  9.4 11.2  2.56  8.33  5.64 999 1009.3  11.0  11.6 999.0 99.0 99.00
2015 09 23 17 50 351  8.9 10.7  2.58  5.88  5.59 999 1009.4  11.0  11.6 999.0 99.0 99.00
2015 09 23 18 50 345  8.5 10.3  2.88  9.09  6.00 999 1009.3  10.8  11.6 999.0 99.0 99.00
2015 09 23 19 50 341  8.4  9.6  2.61  8.33  5.69 999 1009.4  10.7  11.6 999.0 99.0 99.00
2015 09 23 20 50 338  8.6 10.1  2.47  7.69  5.44 999 1009.6  10.7  11.6 999.0 99.0 99.00
2015 09 23 21 50 338  8.2  9.6  2.60  8.33  5.70 999 1009.4  10.6  11.6 999.0 99.0 99.00
2015 09 23 22 50 337 10.0 11.9  2.60  9.09  5.68 999 1009.2  10.2  11.6 999.0 99.0 99.00
2015 09 23 23 50 334  9.8 11.2  2.56  9.09  5.62 999 1009.0   9.8  11.6 999.0 99.0 99.00
2015 09 24 00 50 337  9.7 11.3  2.43  7.69  5.82 999 1008.7   9.7  11.6 999.0 99.0 99.00
2015 09 24 01 50 330  8.9 10.6  2.68  8.33  5.92 999 1008.6   9.4  11.6 999.0 99.0 99.00
2015 09 24 02 50 322  9.6 11.3  2.47  7.69  5.77 999 1008.2   9.3  11.6 999.0 99.0 99.00
2015 09 24 03 50 330 10.1 11.5  2.38  7.69  5.58 999 1008.0   9.2  11.6 999.0 99.0 99.00
2015 09 24 04 50 322  8.9 10.8  2.56  6.67  5.67 999 1007.8   9.1  11.6 999.0 99.0 99.00
2015 09 24 05 50 327  9.0 10.9  2.16  6.67  5.45 999 1007.6   9.1  11.6 999.0 99.0 99.00
2015 09 24 06 50 330  7.8 10.5  2.14  8.33  5.41 999 1007.5   9.1  11.6 999.0 99.0 99.00
2015 09 24 07 50 330  8.2 10.5  2.31  8.33  5.51 999 1007.0   9.4  11.6 999.0 99.0 99.00
2015 09 24 08 50 336  7.5  9.3  2.32  8.33  5.53 999 1006.9   9.7  11.6 999.0 99.0 99.00
2015 09 24 09 50 342  7.5  9.2  2.11  8.33  5.63 999 1006.6   9.9  11.5 999.0 99.0 99.00
2015 09 24 10 50 350  9.5 11.5  2.17  9.09  5.45 999 1006.4   9.8  11.5 999.0 99.0 99.00
2015 09 24 11 50 348  9.2 10.8  2.06  7.69  5.20 999 1006.2   9.7  11.5 999.0 99.0 99.00
2015 09 24 12 50 342  8.3 10.4  2.40  7.69  5.59 999 1006.0   9.7  11.4 999.0 99.0 99.00
2015 09 24 13 50 336  7.7  9.6  2.15  8.33  5.51 999 1005.8   9.8  11.4 999.0 99.0 99.00
2015 09 24 14 50 342  8.4 10.2  1.92  7.69  5.20 999 1005.6   9.8  11.4 999.0 99.0 99.00
2015 09 24 15 50 344  8.2  9.6  1.88  7.14  5.21 999 1005.8   9.8  11.4 999.0 99.0 99.00
2015 09 24 16 50 338  9.0 10.6  1.78  7.69  5.18 999 1005.8   9.9  11.3 999.0 99.0 99.00
2015 09 24 17 50 322  9.4 11.7  2.00  6.67  5.12 999 1005.9   9.7  11.3 999.0 99.0 99.00
2015 09 24 18 50 322  9.2 11.3  2.02  6.25  5.02 999 1006.0   9.6  11.4 999.0 99.0 99.00
2015 09 24 19 50 320  8.9 10.5  1.82  6.67  4.88 999 1006.1   9.6  11.5 999.0 99.0 99.00
2015 09 24 20 50 330  7.8 10.2  1.72  7.14  4.77 999 1006.4   9.7  11.5 999.0 99.0 99.00
2015 09 24 21 50 321  7.8  9.3  1.71  7.14  4.79 999 1006.6   9.7  11.4 999.0 99.0 99.00
2015 09 24 22 50 323  8.3  9.3  1.67  6.67  4.68 999 1006.7   9.6  11.4 999.0 99.0 99.00
2015 09 24 23 50 320  9.1 10.5  1.74  7.14  4.73 999 1007.0   9.5  11.4 999.0 99.0 99.00
2015 09 25 00 50 335  8.0  9.8  1.85  7.14  4.87 999 1007.5   9.2  11.4 999.0 99.0 99.00
2015 09 25 01 50 316  8.5 10.4  1.67  6.67  4.77 999 1007.8   9.3  11.5 999.0 99.0 99.00
2015 09 25 02 50 338  9.5 11.5  1.87  6.67  4.88 999 1008.2   9.4  11.5 999.0 99.0 99.00
2015 09 25 03 50 326  9.4 11.2  1.87  5.88  4.94 999 1008.8   9.2  11.5 999.0 99.0 99.00
2015 09 25 04 50 323  8.4 10.9  1.83  6.25  5.03 999 1009.5   9.3  11.5 999.0 99.0 99.00
2015 09 25 05 50 324  8.4 10.2  1.76  6.25  4.81 999 1010.2   9.1  11.4 999.0 99.0 99.00
2015 09 25 06 50 309  6.8  8.7  1.72  5.26  4.85 999 1010.7   9.2  11.4 999.0 99.0 99.00
2015 09 25 07 50 305  6.0  6.9  1.69  6.25  4.82 999 1011.3   9.1  11.4 999.0 99.0 99.00
2015 09 25 08 50 310  6.9  8.7  1.54  5.88  4.74 999 1011.7   9.4  11.4 999.0 99.0 99.00
2015 09 25 09 50 288  6.6  7.7  1.56  6.25  4.81 999 1012.2   9.3  11.4 999.0 99.0 99.00
2015 09 25 10 50 285  5.7  7.0  1.51  6.25  4.71 999 1012.7   9.3  11.4 999.0 99.0 99.00
2015 09 25 11 50 266  5.9  7.1  1.45  5.88  4.79 999 1013.1   9.5  11.4 999.0 99.0 99.00
2015 09 25 12 50 268  6.1  7.4  1.49  5.88  4.99 999 1013.4   9.8  11.3 999.0 99.0 99.00
2015 09 25 13 50 275  5.6  6.6  1.36  6.67  4.84 999 1013.4  10.0  11.3 999.0 99.0 99.00
2015 09 25 14 50 286  5.3  6.2  1.42  6.25  4.86 999 1013.7  10.2  11.3 999.0 99.0 99.00
2015 09 25 15 50 278  5.4  6.6  1.41  7.14  4.94 999 1013.9  10.4  11.3 999.0 99.0 99.00
2015 09 25 16 50 263  5.8  6.7  1.49  5.88  4.90 999 1014.3  10.5  11.3 999.0 99.0 99.00
2015 09 25 17 50 261  6.1  7.1  1.41  7.14  4.91 999 1014.5  10.5  11.3 999.0 99.0 99.00
2015 09 25 18 50 253  6.5  7.6  1.34  6.67  4.72 999 1014.8  10.5  11.4 999.0 99.0 99.00
2015 09 25 19 50 241  6.2  7.1  1.46  6.67  4.79 999 1015.0  10.6  11.4 999.0 99.0 99.00
2015 09 25 20 50 244  6.7  8.2  1.27  6.67  4.57 999 1015.0  10.7  11.4 999.0 99.0 99.00
2015 09 25 21 50 245  6.8  8.0  1.21  6.67  4.46 999 1015.1  10.7  11.4 999.0 99.0 99.00
2015 09 25 22 50 246  7.9  9.2  1.18  6.25  4.28 999 1015.0  10.6  11.4 999.0 99.0 99.00
2015 09 25 23 50 251  8.3  9.8  1.30  6.67  4.27 999 1014.8  10.7  11.4 999.0 99.0 99.00
2015 09 26 00 50 262  8.8 10.3  1.46  6.25  4.44 999 1014.5  10.9  11.4 999.0 99.0 99.00
2015 09 26 01 50 262 10.2 12.7  1.48  5.26  4.40 999 1014.3  10.9  11.3 999.0 99.0 99.00
2015 09 26 02 50 262  9.9 12.0  1.89  7.14  4.82 999 1014.2  11.0  11.4 999.0 99.0 99.00
2015 09 26 03 50 259 10.4 12.3  2.05  6.25  4.95 999 1013.9  11.0  11.4 999.0 99.0 99.00
2015 09 26 04 50 256 10.5 13.0  2.31  6.67  5.19 999 1013.9  11.1  11.4 999.0 99.0 99.00
2015 09 26 05 50 260 10.7 13.6  2.22  5.88  5.08 999 1013.8  11.1  11.4 999.0 99.0 99.00
2015 09 26 06 50 263 11.5 13.4  2.22  7.14  5.00 999 1014.1  11.2  11.3 999.0 99.0 99.00
2015 09 26 07 50 260 12.1 14.6  2.49  6.67  5.11 999 1013.8  11.3  11.4 999.0 99.0 99.00
2015 09 26 08 50 265 13.3 15.8  2.68  7.14  5.34 999 1013.9  11.1  11.4 999.0 99.0 99.00
2015 09 26 09 50 268 13.2 15.7  2.86  7.69  5.49 999 1014.1  11.0  11.4 999.0 99.0 99.00
2015 09 26 10 50 271 12.0 14.5  2.74  7.14  5.43 999 1014.1  11.0  11.4 999.0 99.0 99.00
2015 09 26 11 50 271 12.2 15.3  2.96  7.69  5.66 999 1014.1  10.9  11.3 999.0 99.0 99.00
2015 09 26 12 50 275 12.6 14.8  2.85  7.69  5.50 999 1014.4  10.9  11.3 999.0 99.0 99.00
2015 09 26 13 50 273 13.1 15.2  3.13  7.69  5.84 999 1014.6  10.7  11.3 999.0 99.0 99.00
2015 09 26 14 50 272 12.8 15.6  3.02  7.69  5.85 999 1014.5  10.8  11.3 999.0 99.0 99.00
2015 09 26 15 50 273 13.0 17.1  3.00  8.33  5.87 999 1014.6  11.0  11.3 999.0 99.0 99.00
2015 09 26 16 50 269 11.1 13.7  3.07  7.69  5.82 999 1014.8  11.2  11.3 999.0 99.0 99.00
2015 09 26 17 50 272 10.9 13.5  2.96  7.69  6.04 999 1014.9  11.2  11.3 999.0 99.0 99.00
2015 09 26 18 50 269 11.0 13.2  2.96  8.33  5.78 999 1015.1  11.3  11.3 999.0 99.0 99.00
2015 09 26 19 50 264 11.3 13.8  2.61  7.69  5.54 999 1015.4  11.3  11.3 999.0 99.0 99.00
2015 09 26 20 50 259 11.7 14.4  2.90  8.33  5.80 999 1015.3  11.2  11.3 999.0 99.0 99.00
2015 09 26 21 50 257 10.8 12.6  2.87  8.33  5.83 999 1015.3  11.0  11.3 999.0 99.0 99.00
2015 09 26 22 50 253 10.7 12.4  2.41  7.14  5.31 999 1015.3  11.2  11.3 999.0 99.0 99.00
2015 09 26 23 50 253 10.5 12.9  2.69  8.33  5.66 999 1015.3  10.9  11.3 999.0 99.0 99.00
2015 09 27 00 50 248 10.3 12.4  2.53  8.33  5.65 999 1015.2  11.1  11.3 999.0 99.0 99.00
2015 09 27 01 50 246 10.7 12.9  2.76  7.69  5.77 999 1014.8  11.2  11.3 999.0 99.0 99.00
2015 09 27 02 50 240 10.4 12.4  2.78  8.33  5.60 999 1014.5  11.3  11.3 999.0 99.0 99.00
2015 09 27 03 50 234 10.3 12.0  2.95  8.33  5.92 999 1014.2  11.3  11.3 999.0 99.0 99.00
2015 09 27 04 50 231 10.0 12.0  2.92  8.33  5.88 999 1014.1  11.3  11.3 999.0 99.0 99.00
2015 09 27 05 50 233  9.5 11.1  2.70  8.33  5.65 999 1013.9  11.4  11.3 999.0 99.0 99.00
2015 09 27 06 50 231  9.5 10.9  2.57  8.33  5.46 999 1013.5  11.4  11.3 999.0 99.0 99.00
2015 09 27 07 50 233  8.8 10.4  2.34  8.33  5.46 999 1013.3  11.4  11.3 999.0 99.0 99.00
2015 09 27 08 50 231  8.5 10.3  2.25  8.33  5.34 999 1012.9  11.5  11.3 999.0 99.0 99.00
2015 09 27 09 50 232  8.3  9.8  2.08  8.33  5.26 999 1012.6  11.5  11.3 999.0 99.0 99.00
2015 09 27 10 50 238  8.0  9.7  2.20  8.33  5.76 999 1012.7  11.5  11.3 999.0 99.0 99.00
2015 09 27 11 50 243  7.7  9.6  2.00  7.69  5.57 999 1012.6  11.5  11.3 999.0 99.0 99.00
2015 09 27 12 50 245  7.3  8.9  2.41  8.33  6.04 999 1012.5  11.5  11.3 999.0 99.0 99.00
2015 09 27 13 50 237  7.4  9.0  2.43  8.33  6.05 999 1012.4  11.5  11.3 999.0 99.0 99.00
2015 09 27 14 50 234  7.4  8.5  2.34  8.33  6.03 999 1012.1  11.4  11.4 999.0 99.0 99.00
2015 09 27 15 50 223  6.5  7.7  2.53  8.33  6.14 999 1012.0  11.4  11.5 999.0 99.0 99.00
2015 09 27 16 50 218  6.2  7.3  2.43  7.69  6.19 999 1011.8  11.4  11.6 999.0 99.0 99.00
2015 09 27 17 50 216  7.1  8.5  2.48  8.33  5.92 999 1011.6  11.5  11.5 999.0 99.0 99.00
2015 09 27 18 50 218  7.0  8.3  2.23  8.33  5.85 999 1011.3  11.4  11.5 999.0 99.0 99.00
2015 09 27 19 50 206  6.5  7.6  1.94  8.33  5.53 999 1010.8  11.3  11.4 999.0 99.0 99.00
2015 09 27 20 50 205  7.4  8.5  1.83  9.09  5.46 999 1010.4  11.4  11.3 999.0 99.0 99.00
2015 09 27 21 50 209  7.5  9.0  1.87  9.09  5.82 999 1010.1  11.5  11.3 999.0 99.0 99.00
2015 09 27 22 50 207  7.1  8.5  1.84  9.09  5.80 999 1009.4  11.4  11.3 999.0 99.0 99.00
2015 09 27 23 50 199  6.7  8.1  2.00  8.33  6.09 999 1008.6  11.4  11.4 999.0 99.0 99.00
2015 09 28 00 50 203  6.8  8.1  2.10  9.09  6.21 999 1008.0  11.5  11.4 999.0 99.0 99.00
2015 09 28 01 50 218  6.8  8.0  2.08  9.09  6.29 999 1007.7  11.5  11.4 999.0 99.0 99.00
2015 09 28 02 50 217  7.0  8.4  2.30  9.09  6.31 999 1007.3  11.5  11.5 999.0 99.0 99.00
2015 09 28 03 50 219  7.5  9.1  2.38  8.33  6.16 999 1007.0  11.6  11.6 999.0 99.0 99.00
2015 09 28 04 50 219  7.9  9.4  2.19  7.69  5.66 999 1006.7  11.6  11.6 999.0 99.0 99.00
2015 09 28 05 50 222  8.2  9.8  2.19  9.09  5.74 999 1006.4  11.7  11.6 999.0 99.0 99.00
2015 09 28 06 50 222  8.0 10.0  2.21  9.09  5.50 999 1006.1  11.7  11.6 999.0 99.0 99.00
2015 09 28 07 50 225  7.6  8.8  1.87  9.09  5.25 999 1006.0  11.6  11.7 999.0 99.0 99.00
2015 09 28 08 50 228  8.4  9.5  1.89  9.09  5.30 999 1005.9  11.5  11.6 999.0 99.0 99.00
2015 09 28 09 50 228  7.6  9.2  1.89  9.09  5.49 999 9999.0  11.4  11.4 999.0 99.0 99.00
2015 09 28 10 50 221  6.1  7.0  1.90  9.09  5.82 999 1005.3  11.4  11.4 999.0 99.0 99.00
2015 09 28 11 50 219  6.0  7.2  1.80  9.09  5.75 999 1005.1  11.5  11.4 999.0 99.0 99.00
2015 09 28 12 50 211  6.3  7.2  2.00  8.33  6.13 999 1004.6  11.6  11.4 999.0 99.0 99.00
2015 09 28 13 50 207  6.0  7.0  1.95  8.33  6.03 999 1004.1  11.6  11.4 999.0 99.0 99.00
2015 09 28 14 50 212  5.8  7.2  2.10  9.09  6.11 999 1003.7  11.6  11.4 999.0 99.0 99.00
2015 09 28 15 50 215  5.8  6.7  2.03  9.09  6.10 999 1003.3  11.5  11.4 999.0 99.0 99.00
2015 09 28 16 50 207  6.6  7.7  2.24  9.09  6.07 999 1002.7  11.5  11.4 999.0 99.0 99.00
2015 09 28 17 50 209  5.9  6.9  2.04  9.09  5.71 999 1002.3  11.5  11.5 999.0 99.0 99.00
2015 09 28 18 50 210  6.0  6.9  2.17  9.09  5.90 999 1002.1  11.4  11.5 999.0 99.0 99.00
2015 09 28 19 50 215  5.1  6.1  1.82  9.09  5.68 999 1001.6  11.4  11.5 999.0 99.0 99.00
2015 09 28 20 50 212  5.3  6.5  1.80  7.69  5.76 999 1001.2  11.3  11.4 999.0 99.0 99.00
2015 09 28 21 50 212  4.5  5.4  1.72  8.33  5.99 999 1000.5  11.2  11.4 999.0 99.0 99.00
2015 09 28 22 50 190  3.9  4.6  1.63 10.00  6.09 999  999.4  11.3  11.4 999.0 99.0 99.00
2015 09 28 23 50 181  4.3  4.9  1.69  8.33  6.23 999  998.3  11.3  11.5 999.0 99.0 99.00
2015 09 29 00 50 184  4.7  5.6  1.59  8.33  6.11 999  997.5  11.4  11.5 999.0 99.0 99.00
2015 09 29 01 50 169  5.0  5.9  1.73  9.09  6.25 999  996.0  11.4  11.5 999.0 99.0 99.00
2015 09 29 02 50 163  6.8  7.9  1.72  8.33  6.01 999  994.4  11.4  11.5 999.0 99.0 99.00
2015 09 29 03 50 164  7.6  8.7  1.86  7.69  5.77 999  992.6  11.5  11.5 999.0 99.0 99.00
2015 09 29 04 50 168  9.8 11.5  2.03  9.09  5.66 999  990.3  11.8  11.4 999.0 99.0 99.00
2015 09 29 05 50 180 11.6 13.8  2.01  8.33  5.10 999  988.4  12.2  11.4 999.0 99.0 99.00
2015 09 29 06 50 188 12.8 15.1  2.41  6.25  5.19 999  986.9  12.4  11.4 999.0 99.0 99.00
2015 09 29 07 50 192 12.8 16.1  2.86  5.88  5.24 999  985.6  12.5  11.4 999.0 99.0 99.00
2015 09 29 08 50 194 13.2 15.5  3.13  6.25  5.52 999  984.2  12.4  11.4 999.0 99.0 99.00
2015 09 29 09 50 198 13.1 16.0  3.02  6.67  5.57 999  983.4  12.3  11.4 999.0 99.0 99.00
2015 09 29 10 50 203 12.9 16.1  3.35  7.69  5.84 999  982.7  12.3  11.4 999.0 99.0 99.00
2015 09 29 11 50 212 10.5 12.8  3.60  9.09  6.47 999  982.1  12.0  11.4 999.0 99.0 99.00
2015 09 29 12 50 248  6.6  8.3  3.25  9.09  6.54 999  982.1  11.0  11.4 999.0 99.0 99.00
2015 09 29 13 50 264  7.5  9.3  3.17  9.09  6.83 999  982.1  10.8  11.4 999.0 99.0 99.00
2015 09 29 14 50 270  9.7 11.3  3.23  8.33  6.74 999  982.8  10.8  11.4 999.0 99.0 99.00
2015 09 29 15 50 299  9.4 10.8  3.06 10.00  6.44 999  983.8  10.1  11.4 999.0 99.0 99.00
2015 09 29 16 50 297 10.8 12.7  3.05 10.00  6.49 999  985.3   9.4  11.4 999.0 99.0 99.00
2015 09 29 17 50 277 16.7 21.0  3.86  9.09  6.38 999  986.9   8.1  11.4 999.0 99.0 99.00
2015 09 29 18 50 272 16.5 21.4  4.05  7.14  6.23 999  988.5   7.9  11.3 999.0 99.0 99.00
2015 09 29 19 50 267 17.2 21.6  5.05  7.14  6.82 999  989.6   7.7  11.3 999.0 99.0 99.00
2015 09 29 20 50 252 16.3 20.4  5.90 10.81  7.55 999  990.7   7.5  11.3 999.0 99.0 99.00
2015 09 29 21 50 251 16.1 21.3  5.47  9.09  7.40 999  991.2   7.4  11.3 999.0 99.0 99.00
2015 09 29 22 50 240 15.8 18.7  5.06 10.00  7.02 999  991.6   6.6  11.2 999.0 99.0 99.00
2015 09 29 23 50 250 16.0 19.4  6.03 10.81  7.85 999  992.0   6.2  11.2 999.0 99.0 99.00
2015 09 30 00 50 249 17.6 21.7  6.24 10.81  7.75 999  992.2   6.2  11.2 999.0 99.0 99.00
2015 09 30 01 50 260 17.0 22.8  6.07 10.00  7.64 999  992.0   6.4  11.1 999.0 99.0 99.00
2015 09 30 02 50 253 17.8 23.6  7.14 12.12  8.40 999  992.7   4.5  11.1 999.0 99.0 99.00
2015 09 30 03 50 258 19.0 24.6  7.59 10.81  8.43 999  992.7   5.9  11.1 999.0 99.0 99.00
2015 09 30 04 50 255 18.2 22.7  7.24 12.12  8.38 999  992.9   7.2  11.0 999.0 99.0 99.00
2015 09 30 05 50 281 14.5 18.4  7.25 12.12  8.63 999  993.9   6.9  11.0 999.0 99.0 99.00
2015 09 30 06 50 286 13.8 20.4  6.47 12.12  8.40 999  994.7   8.1  10.9 999.0 99.0 99.00
2015 09 30 07 50 282 15.3 19.5  6.55 12.90  8.62 999  995.4   8.3  10.9 999.0 99.0 99.00
2015 09 30 08 50 282 14.4 18.5  6.92 13.79  8.79 999  996.3   8.5  10.9 999.0 99.0 99.00
2015 09 30 09 50 284 14.0 16.9  6.32 12.90  8.61 999  997.1   8.5  10.9 999.0 99.0 99.00
2015 09 30 10 50 318  8.0 11.4  6.68 12.90  8.96 999  998.6   6.9  10.9 999.0 99.0 99.00
2015 09 30 11 50 307 10.3 13.0  5.78 12.90  8.28 999  999.4   8.0  10.8 999.0 99.0 99.00
2015 09 30 12 50 296 13.3 17.3  5.97 12.90  8.30 999 1000.3   7.4  10.8 999.0 99.0 99.00
2015 09 30 13 50 297 13.8 17.1  6.09 10.81  8.19 999 1001.5   7.7  10.8 999.0 99.0 99.00
2015 09 30 14 50 323 11.0 13.9  6.01 11.43  8.16 999 1003.2   7.2  10.8 999.0 99.0 99.00
2015 09 30 15 50 319 11.0 14.2  6.21 11.43  8.29 999 1004.6   6.8  10.8 999.0 99.0 99.00
2015 09 30 16 50 311 12.7 14.8  6.46 12.90  8.40 999 1005.7   7.9  10.8 999.0 99.0 99.00
2015 09 30 17 50 312 13.1 16.4  6.50 12.12  8.43 999 1006.7   8.4  10.7 999.0 99.0 99.00
