#YY  MM DD hh mm WDIR WSPD GST  WVHT   DPD   APD MWD   PRES  ATMP  WTMP  DEWP  VIS  TIDE
#yr  mo dy hr mn degT m/s  m/s     m   sec   sec degT   hPa  degC  degC  degC  nmi    ft
2013 12 04 19 50 999 99.0 99.0  1.78 10.00  5.84 999 1031.2 999.0   5.9 999.0 99.0 99.00
2013 12 04 20 50 999 99.0 99.0  2.02 10.00  6.01 999 1030.9 999.0   5.9 999.0 99.0 99.00
2013 12 04 21 50 999 99.0 99.0  2.07 10.81  6.22 999 1030.4 999.0   6.0 999.0 99.0 99.00
2013 12 04 22 50 999 99.0 99.0  2.12 10.00  6.17 999 1029.8 999.0   6.0 999.0 99.0 99.00
2013 12 04 23 50 999 99.0 99.0  2.02 10.00  6.15 999 1029.3 999.0   6.0 999.0 99.0 99.00
2013 12 05 00 50 999 99.0 99.0  1.99 10.00  6.25 999 1029.1 999.0   6.0 999.0 99.0 99.00
2013 12 05 01 50 999 99.0 99.0  2.04  9.09  6.22 999 1029.2 999.0   6.0 999.0 99.0 99.00
2013 12 05 02 50 999 99.0 99.0  1.87 10.00  5.98 999 1029.1 999.0   6.0 999.0 99.0 99.00
2013 12 05 03 50 999 99.0 99.0  1.80 10.00  6.04 999 1029.0 999.0   5.9 999.0 99.0 99.00
2013 12 05 04 50 999 99.0 99.0  1.92 10.00  6.45 999 1029.0 999.0   5.9 999.0 99.0 99.00
2013 12 05 05 50 999 99.0 99.0  1.86  9.09  6.18 999 1028.9 999.0   6.0 999.0 99.0 99.00
2013 12 05 06 50 999 99.0 99.0  1.86  9.09  6.31 999 1028.8 999.0   6.0 999.0 99.0 99.00
2013 12 05 07 50 999 99.0 99.0  1.76 10.00  6.12 999 1028.7 999.0   6.1 999.0 99.0 99.00
2013 12 05 08 50 999 99.0 99.0  1.81 10.00  6.39 999 1028.5 999.0   6.0 999.0 99.0 99.00
2013 12 05 09 50 999 99.0 99.0  1.78 10.81  6.46 999 1028.5 999.0   6.0 999.0 99.0 99.00
2013 12 05 10 50 999 99.0 99.0  1.82  9.09  6.41 999 1028.4 999.0   5.9 999.0 99.0 99.00
2013 12 05 11 50 999 99.0 99.0  1.93 10.00  6.65 999 1028.5 999.0   6.0 999.0 99.0 99.00
2013 12 05 12 50 999 99.0 99.0  1.96 10.00  6.73 999 1028.4 999.0   6.0 999.0 99.0 99.00
2013 12 05 13 50 999 99.0 99.0  2.01  9.09  6.97 999 1028.5 999.0   6.0 999.0 99.0 99.00
2013 12 05 14 50 999 99.0 99.0  1.88 10.00  6.68 999 1028.4 999.0   6.0 999.0 99.0 99.00
2013 12 05 15 50 999 99.0 99.0  2.08 10.00  7.19 999 1028.4 999.0   6.0 999.0 99.0 99.00
2013 12 05 16 50 999 99.0 99.0  1.88 10.00  7.11 999 1028.7 999.0   5.9 999.0 99.0 99.00
2013 12 05 17 50 999 99.0 99.0  1.74 10.00  7.09 999 1029.3 999.0   5.9 999.0 99.0 99.00
2013 12 05 18 50 999 99.0 99.0  1.90 10.00  7.06 999 1029.7 999.0   5.9 999.0 99.0 99.00
2013 12 05 19 50 999 99.0 99.0  1.85 10.00  6.91 999 1029.9 999.0   5.9 999.0 99.0 99.00
2013 12 05 20 50 999 99.0 99.0  1.91 10.00  7.25 999 1030.1 999.0   5.9 999.0 99.0 99.00
2013 12 05 21 50 999 99.0 99.0  1.67  9.09  6.82 999 1030.1 999.0   5.9 999.0 99.0 99.00
2013 12 05 22 50 999 99.0 99.0  1.89 10.81  7.25 999 1030.0 999.0   5.9 999.0 99.0 99.00
2013 12 05 23 50 999 99.0 99.0  1.73  9.09  7.02 999 1030.2 999.0   5.9 999.0 99.0 99.00
2013 12 06 00 50 999 99.0 99.0  1.81 10.00  6.90 999 1030.2 999.0   5.9 999.0 99.0 99.00
2013 12 06 01 50 999 99.0 99.0  1.81  9.09  6.86 999 1030.2 999.0   5.9 999.0 99.0 99.00
2013 12 06 02 50 999 99.0 99.0  1.89  9.09  6.72 999 1030.5 999.0   5.9 999.0 99.0 99.00
2013 12 06 03 50 999 99.0 99.0  1.69 10.00  6.47 999 1031.0 999.0   5.8 999.0 99.0 99.00
2013 12 06 04 50 999 99.0 99.0  1.64  9.09  6.60 999 1031.4 999.0   5.9 999.0 99.0 99.00
2013 12 06 05 50 999 99.0 99.0  1.60 10.81  6.53 999 1031.8 999.0   5.9 999.0 99.0 99.00
2013 12 06 06 50 999 99.0 99.0  1.76  9.09  6.53 999 1032.1 999.0   5.9 999.0 99.0 99.00
2013 12 06 07 50 999 99.0 99.0  1.52  9.09  5.80 999 1032.0 999.0   5.9 999.0 99.0 99.00
2013 12 06 08 50 999 99.0 99.0  1.54 10.81  5.40 999 1032.3 999.0   5.9 999.0 99.0 99.00
2013 12 06 09 50 999 99.0 99.0  1.59 10.00  5.58 999 1032.4 999.0   5.9 999.0 99.0 99.00
2013 12 06 10 50 999 99.0 99.0  1.73 10.00  5.60 999 1032.6 999.0   5.9 999.0 99.0 99.00
2013 12 06 11 50 999 99.0 99.0  1.73 10.00  5.63 999 1032.7 999.0   5.9 999.0 99.0 99.00
2013 12 06 12 50 999 99.0 99.0  1.84 10.00  5.95 999 1032.8 999.0   5.9 999.0 99.0 99.00
2013 12 06 13 50 999 99.0 99.0  1.69  9.09  5.27 999 1032.7 999.0   5.9 999.0 99.0 99.00
2013 12 06 14 50 999 99.0 99.0  1.79 10.00  5.47 999 1032.5 999.0   5.9 999.0 99.0 99.00
2013 12 06 15 50 999 99.0 99.0  1.77  8.33  5.25 999 1032.6 999.0   5.9 999.0 99.0 99.00
2013 12 06 16 50 999 99.0 99.0  1.83 10.00  5.48 999 1032.9 999.0   5.9 999.0 99.0 99.00
2013 12 06 17 50 999 99.0 99.0  1.76  9.09  5.23 999 1033.0 999.0   5.9 999.0 99.0 99.00
2013 12 06 18 50 999 99.0 99.0  1.76  9.09  5.24 999 1033.3 999.0   5.8 999.0 99.0 99.00
2013 12 06 19 50 999 99.0 99.0  1.83  9.09  5.06 999 1033.5 999.0   5.8 999.0 99.0 99.00
2013 12 06 20 50 999 99.0 99.0  1.75 10.00  5.24 999 1033.5 999.0   5.8 999.0 99.0 99.00
2013 12 06 21 50 999 99.0 99.0  1.71 10.00  5.05 999 1033.0 999.0   5.8 999.0 99.0 99.00
2013 12 06 22 50 999 99.0 99.0  1.76 10.00  5.20 999 1032.7 999.0   5.8 999.0 99.0 99.00
2013 12 06 23 50 999 99.0 99.0  1.65 10.00  5.12 999 1032.4 999.0   5.8 999.0 99.0 99.00
2013 12 07 00 50 999 99.0 99.0  1.76 10.00  5.11 999 1032.2 999.0   5.8 999.0 99.0 99.00
2013 12 07 01 50 999 99.0 99.0  1.84  9.09  5.19 999 1032.6 999.0   5.8 999.0 99.0 99.00
2013 12 07 02 50 999 99.0 99.0  1.79  9.09  5.25 999 1032.5 999.0   5.8 999.0 99.0 99.00
2013 12 07 03 50 999 99.0 99.0 99.00 99.00 99.00 999 1032.4 999.0   5.8 999.0 99.0 99.00
2013 12 07 04 50 999 99.0 99.0  1.70  9.09  5.17 999 1032.1 999.0   5.8 999.0 99.0 99.00
2013 12 07 05 50 999 99.0 99.0  1.94  9.09  5.38 999 1031.8 999.0   5.8 999.0 99.0 99.00
2013 12 07 06 50 999 99.0 99.0  1.75  7.69  5.22 999 1032.2 999.0   5.8 999.0 99.0 99.00
2013 12 07 07 50 999 99.0 99.0  1.95  7.14  5.35 999 1032.7 999.0   5.8 999.0 99.0 99.00
2013 12 07 08 50 999 99.0 99.0  2.04  9.09  5.57 999 1032.3 999.0   5.8 999.0 99.0 99.00
2013 12 07 09 50 999 99.0 99.0  1.96  7.69  5.27 999 1031.9 999.0   5.8 999.0 99.0 99.00
2013 12 07 10 50 999 99.0 99.0  2.23  8.33  5.70 999 1031.4 999.0   5.8 999.0 99.0 99.00
2013 12 07 11 50 999 99.0 99.0  2.05  8.33  5.77 999 1030.7 999.0   5.8 999.0 99.0 99.00
2013 12 07 12 50 999 99.0 99.0  2.28  9.09  6.08 999 1030.7 999.0   5.8 999.0 99.0 99.00
2013 12 07 13 50 999 99.0 99.0  2.28  9.09  6.20 999 1030.5 999.0   5.8 999.0 99.0 99.00
2013 12 07 14 50 999 99.0 99.0  2.33  8.33  6.33 999 1030.6 999.0   5.8 999.0 99.0 99.00
2013 12 07 15 50 999 99.0 99.0  2.61 10.00  6.67 999 1030.6 999.0   5.8 999.0 99.0 99.00
2013 12 07 16 50 999 99.0 99.0  3.11 12.90  7.28 999 1030.9 999.0   5.8 999.0 99.0 99.00
2013 12 07 17 50 999 99.0 99.0  3.41 10.00  7.56 999 1030.8 999.0   5.8 999.0 99.0 99.00
2013 12 07 18 50 999 99.0 99.0  3.33 10.81  7.53 999 1031.2 999.0   5.8 999.0 99.0 99.00
2013 12 07 19 50 999 99.0 99.0  3.26 12.90  7.61 999 1031.3 999.0   5.8 999.0 99.0 99.00
2013 12 07 21 50 999 99.0 99.0 99.00 99.00 99.00 999 1031.3 999.0   5.8 999.0 99.0 99.00
2013 12 07 22 50 999 99.0 99.0  3.53 10.81  7.78 999 1031.4 999.0   5.8 999.0 99.0 99.00
2013 12 07 23 50 999 99.0 99.0  3.61 12.12  8.22 999 1031.5 999.0   5.8 999.0 99.0 99.00
2013 12 08 00 50 999 99.0 99.0  3.46 11.43  8.29 999 1031.3 999.0   5.8 999.0 99.0 99.00
2013 12 08 01 50 999 99.0 99.0  3.25 12.12  7.98 999 1031.1 999.0   5.8 999.0 99.0 99.00
2013 12 08 02 50 999 99.0 99.0  3.53 12.12  8.51 999 1031.2 999.0   5.8 999.0 99.0 99.00
2013 12 08 03 50 999 99.0 99.0  3.32 12.12  8.33 999 1031.6 999.0   5.8 999.0 99.0 99.00
2013 12 08 04 50 999 99.0 99.0  3.68 12.90  8.66 999 1032.2 999.0   5.8 999.0 99.0 99.00
2013 12 08 05 50 999 99.0 99.0  3.58 12.90  8.47 999 1032.8 999.0   5.8 999.0 99.0 99.00
2013 12 08 06 50 999 99.0 99.0  3.44 11.43  8.17 999 1033.2 999.0   5.8 999.0 99.0 99.00
2013 12 08 07 50 999 99.0 99.0  3.44 12.90  8.16 999 1033.3 999.0   5.8 999.0 99.0 99.00
2013 12 08 08 50 999 99.0 99.0  3.55 12.12  8.53 999 1033.6 999.0   5.8 999.0 99.0 99.00
2013 12 08 09 50 999 99.0 99.0  3.30 12.12  8.20 999 1033.7 999.0   5.8 999.0 99.0 99.00
2013 12 08 10 50 999 99.0 99.0  3.61 12.90  8.79 999 1033.7 999.0   5.8 999.0 99.0 99.00
2013 12 08 11 50 999 99.0 99.0  3.62 12.12  8.77 999 1033.9 999.0   5.8 999.0 99.0 99.00
2013 12 08 12 50 999 99.0 99.0  3.44 12.90  8.60 999 1034.2 999.0   5.8 999.0 99.0 99.00
2013 12 08 13 50 999 99.0 99.0  3.33 12.12  8.32 999 1033.8 999.0   5.8 999.0 99.0 99.00
2013 12 08 14 50 999 99.0 99.0  3.62 12.90  9.03 999 1033.9 999.0   5.8 999.0 99.0 99.00
2013 12 08 15 50 999 99.0 99.0  3.21 12.12  8.52 999 1034.2 999.0   5.8 999.0 99.0 99.00
2013 12 08 16 50 999 99.0 99.0  3.40 12.90  8.75 999 1033.8 999.0   5.8 999.0 99.0 99.00
2013 12 08 17 50 999 99.0 99.0  2.97 10.81  8.04 999 1033.6 999.0   5.8 999.0 99.0 99.00
2013 12 08 18 50 999 99.0 99.0  3.09 12.90  8.53 999 1033.6 999.0   5.8 999.0 99.0 99.00
2013 12 08 19 50 999 99.0 99.0  2.91 11.43  8.00 999 1033.6 999.0   5.8 999.0 99.0 99.00
2013 12 08 20 50 999 99.0 99.0  2.79 12.90  7.86 999 1033.6 999.0   5.8 999.0 99.0 99.00
2013 12 08 21 50 999 99.0 99.0  2.99 11.43  7.96 999 1033.6 999.0   5.8 999.0 99.0 99.00
2013 12 08 22 50 999 99.0 99.0  3.00 12.12  7.38 999 1033.0 999.0   5.8 999.0 99.0 99.00
2013 12 08 23 50 999 99.0 99.0  2.87 11.43  7.44 999 1032.6 999.0   5.8 999.0 99.0 99.00
2013 12 09 00 50 999 99.0 99.0  2.79 12.12  7.36 999 1032.0 999.0   5.9 999.0 99.0 99.00
2013 12 09 01 50 999 99.0 99.0  2.87 10.81  7.75 999 1031.5 999.0   5.8 999.0 99.0 99.00
2013 12 09 02 50 999 99.0 99.0  2.68 12.90  7.24 999 1031.0 999.0   5.8 999.0 99.0 99.00
2013 12 09 03 50 999 99.0 99.0 99.00 99.00 99.00 999 1030.6 999.0   5.8 999.0 99.0 99.00
2013 12 09 04 50 999 99.0 99.0  2.64 11.43  7.35 999 1030.3 999.0   5.8 999.0 99.0 99.00
2013 12 09 05 50 999 99.0 99.0  2.47 11.43  6.97 999 1029.8 999.0   5.8 999.0 99.0 99.00
2013 12 09 06 50 999 99.0 99.0  2.76 12.12  7.26 999 1029.4 999.0   5.8 999.0 99.0 99.00
2013 12 09 07 50 999 99.0 99.0  2.64 10.81  7.05 999 1029.0 999.0   5.9 999.0 99.0 99.00
2013 12 09 08 50 999 99.0 99.0  2.71 11.43  7.06 999 1028.6 999.0   5.8 999.0 99.0 99.00
2013 12 09 09 50 999 99.0 99.0  2.41 12.12  7.26 999 1028.3 999.0   5.9 999.0 99.0 99.00
2013 12 09 10 50 999 99.0 99.0  2.41 11.43  6.76 999 1028.0 999.0   5.9 999.0 99.0 99.00
2013 12 09 11 50 999 99.0 99.0  2.59 12.12  7.29 999 1027.8 999.0   5.8 999.0 99.0 99.00
2013 12 09 12 50 999 99.0 99.0  2.47 12.12  7.27 999 1027.5 999.0   5.8 999.0 99.0 99.00
2013 12 09 13 50 999 99.0 99.0  2.29 12.12  7.33 999 1027.2 999.0   5.8 999.0 99.0 99.00
2013 12 09 14 50 999 99.0 99.0  2.62 10.81  7.59 999 1027.1 999.0   5.8 999.0 99.0 99.00
2013 12 09 15 50 999 99.0 99.0  2.78 11.43  7.47 999 1027.1 999.0   5.8 999.0 99.0 99.00
2013 12 09 16 50 999 99.0 99.0  2.28 10.81  6.86 999 1027.2 999.0   5.8 999.0 99.0 99.00
2013 12 09 17 50 999 99.0 99.0  2.31 11.43  7.21 999 1027.1 999.0   5.8 999.0 99.0 99.00
2013 12 09 18 50 999 99.0 99.0  2.28 10.81  7.37 999 1027.2 999.0   5.8 999.0 99.0 99.00
2013 12 09 19 50 999 99.0 99.0  2.36 11.43  7.57 999 1027.0 999.0   5.8 999.0 99.0 99.00
2013 12 09 20 50 999 99.0 99.0  1.98 10.81  7.27 999 1027.2 999.0   5.8 999.0 99.0 99.00
2013 12 09 21 50 999 99.0 99.0  2.11 10.81  7.27 999 1026.8 999.0   5.8 999.0 99.0 99.00
2013 12 09 22 50 999 99.0 99.0  2.19 10.81  7.21 999 1026.3 999.0   5.9 999.0 99.0 99.00
2013 12 09 23 50 999 99.0 99.0  2.02 10.00  6.83 999 1025.7 999.0   5.9 999.0 99.0 99.00
2013 12 10 00 50 999 99.0 99.0  1.98 10.00  6.75 999 1024.8 999.0   5.9 999.0 99.0 99.00
2013 12 10 01 50 999 99.0 99.0  1.92 10.81  6.93 999 1024.4 999.0   5.8 999.0 99.0 99.00
2013 12 10 02 50 999 99.0 99.0  1.81 10.81  6.72 999 1024.1 999.0   5.8 999.0 99.0 99.00
2013 12 10 03 50 999 99.0 99.0  1.97 10.81  7.16 999 1023.5 999.0   5.8 999.0 99.0 99.00
2013 12 10 04 50 999 99.0 99.0  1.92 10.00  7.19 999 1023.0 999.0   5.9 999.0 99.0 99.00
2013 12 10 05 50 999 99.0 99.0  1.85 10.81  7.32 999 1022.7 999.0   5.8 999.0 99.0 99.00
2013 12 10 06 50 999 99.0 99.0  1.86 10.00  7.36 999 1022.1 999.0   5.8 999.0 99.0 99.00
2013 12 10 07 50 999 99.0 99.0  1.75 10.00  7.26 999 1021.7 999.0   5.8 999.0 99.0 99.00
2013 12 10 08 50 999 99.0 99.0  1.73 10.00  7.16 999 1021.0 999.0   5.8 999.0 99.0 99.00
2013 12 10 09 50 999 99.0 99.0  1.73 10.00  6.74 999 1020.1 999.0   5.9 999.0 99.0 99.00
2013 12 10 10 50 999 99.0 99.0  1.59 10.00  6.24 999 1019.1 999.0   6.0 999.0 99.0 99.00
2013 12 10 11 50 999 99.0 99.0  1.48 10.00  5.69 999 1018.1 999.0   6.0 999.0 99.0 99.00
2013 12 10 12 50 999 99.0 99.0  1.59 10.00  5.57 999 1017.2 999.0   6.0 999.0 99.0 99.00
2013 12 10 13 50 999 99.0 99.0  1.54 10.00  5.32 999 1015.8 999.0   6.1 999.0 99.0 99.00
2013 12 10 14 50 999 99.0 99.0  1.54  9.09  5.30 999 1014.8 999.0   6.1 999.0 99.0 99.00
2013 12 10 15 50 999 99.0 99.0  1.41  9.09  4.98 999 1013.6 999.0   6.1 999.0 99.0 99.00
2013 12 10 16 50 999 99.0 99.0  1.51  9.09  4.92 999 1011.5 999.0   6.0 999.0 99.0 99.00
2013 12 10 17 50 999 99.0 99.0 99.00 99.00 99.00 999 1010.6 999.0   5.9 999.0 99.0 99.00
2013 12 10 18 50 999 99.0 99.0  1.67  4.35  4.70 999 1009.7 999.0   5.9 999.0 99.0 99.00
2013 12 10 19 50 999 99.0 99.0  1.92  5.26  4.82 999 1008.5 999.0   5.9 999.0 99.0 99.00
2013 12 10 20 50 999 99.0 99.0  2.15  5.88  5.01 999 1006.8 999.0   5.9 999.0 99.0 99.00
2013 12 10 21 50 999 99.0 99.0  2.19  5.56  4.83 999 1004.7 999.0   6.0 999.0 99.0 99.00
2013 12 10 22 50 999 99.0 99.0  2.25  6.67  4.88 999 1003.0 999.0   6.1 999.0 99.0 99.00
2013 12 10 23 50 999 99.0 99.0  2.47  6.25  5.02 999 1001.3 999.0   6.1 999.0 99.0 99.00
2013 12 11 00 50 999 99.0 99.0  2.77  5.88  5.19 999  999.7 999.0   6.1 999.0 99.0 99.00
2013 12 11 01 50 999 99.0 99.0  2.79  6.67  5.26 999  998.5 999.0   6.1 999.0 99.0 99.00
2013 12 11 02 50 999 99.0 99.0  2.79  6.67  5.33 999  997.5 999.0   6.0 999.0 99.0 99.00
2013 12 11 03 50 999 99.0 99.0  2.85  6.67  5.44 999  995.6 999.0   6.0 999.0 99.0 99.00
2013 12 11 04 50 999 99.0 99.0  3.05  6.67  5.68 999  994.9 999.0   6.0 999.0 99.0 99.00
2013 12 11 05 50 999 99.0 99.0  3.11  6.67  5.88 999  993.8 999.0   5.9 999.0 99.0 99.00
2013 12 11 06 50 999 99.0 99.0  3.38  7.14  6.19 999  992.4 999.0   5.9 999.0 99.0 99.00
2013 12 11 07 50 999 99.0 99.0  3.65  7.14  6.44 999  991.5 999.0   5.9 999.0 99.0 99.00
2013 12 11 08 50 999 99.0 99.0  3.25  7.14  6.28 999  990.7 999.0   6.0 999.0 99.0 99.00
2013 12 11 09 50 999 99.0 99.0  3.38 12.12  6.34 999  989.9 999.0   6.0 999.0 99.0 99.00
2013 12 11 10 50 999 99.0 99.0  3.53 12.12  6.30 999  989.0 999.0   6.0 999.0 99.0 99.00
2013 12 11 11 50 999 99.0 99.0  3.43 12.12  6.30 999  988.2 999.0   6.0 999.0 99.0 99.00
2013 12 11 12 50 999 99.0 99.0  3.37  7.14  6.12 999  987.8 999.0   6.0 999.0 99.0 99.00
2013 12 11 13 50 999 99.0 99.0  3.53 11.43  6.52 999  987.1 999.0   6.1 999.0 99.0 99.00
2013 12 11 14 50 999 99.0 99.0  3.73 11.43  6.65 999  986.4 999.0   6.0 999.0 99.0 99.00
2013 12 11 15 50 999 99.0 99.0  3.72 11.43  6.48 999  986.5 999.0   5.9 999.0 99.0 99.00
2013 12 11 16 50 999 99.0 99.0  4.16 10.81  6.89 999  986.6 999.0   5.9 999.0 99.0 99.00
2013 12 11 17 50 999 99.0 99.0  3.86  8.33  6.61 999  987.2 999.0   5.9 999.0 99.0 99.00
2013 12 11 18 50 999 99.0 99.0  3.97  7.69  6.57 999  988.5 999.0   5.9 999.0 99.0 99.00
2013 12 11 19 50 999 99.0 99.0  3.76  7.69  6.26 999  989.4 999.0   5.9 999.0 99.0 99.00
2013 12 11 20 50 999 99.0 99.0  3.55  7.69  6.12 999  990.4 999.0   5.9 999.0 99.0 99.00
2013 12 11 21 50 999 99.0 99.0  3.83  8.33  6.54 999  991.2 999.0   6.0 999.0 99.0 99.00
2013 12 11 22 50 999 99.0 99.0  3.56  8.33  6.40 999  991.8 999.0   6.0 999.0 99.0 99.00
2013 12 11 23 50 999 99.0 99.0  3.45  9.09  6.40 999  992.5 999.0   6.0 999.0 99.0 99.00
2013 12 12 00 50 999 99.0 99.0  3.25  7.14  6.37 999  993.2 999.0   6.0 999.0 99.0 99.00
2013 12 12 01 50 999 99.0 99.0  3.38  8.33  6.44 999  993.8 999.0   5.9 999.0 99.0 99.00
2013 12 12 02 50 999 99.0 99.0  3.28  7.14  6.28 999  994.1 999.0   5.9 999.0 99.0 99.00
2013 12 12 03 50 999 99.0 99.0  3.42  9.09  6.66 999  994.6 999.0   5.9 999.0 99.0 99.00
2013 12 12 04 50 999 99.0 99.0  3.68  6.67  6.70 999  995.0 999.0   5.9 999.0 99.0 99.00
2013 12 12 05 50 999 99.0 99.0  3.83  7.14  6.33 999  995.4 999.0   5.9 999.0 99.0 99.00
2013 12 12 06 50 999 99.0 99.0  4.06  9.09  6.47 999  995.7 999.0   5.9 999.0 99.0 99.00
2013 12 12 07 50 999 99.0 99.0  4.25  9.09  6.88 999  996.5 999.0   5.9 999.0 99.0 99.00
2013 12 12 08 50 999 99.0 99.0  3.67  9.09  6.57 999  997.0 999.0   5.9 999.0 99.0 99.00
2013 12 12 09 50 999 99.0 99.0  3.36  9.09  6.79 999  997.3 999.0   5.9 999.0 99.0 99.00
2013 12 12 10 50 999 99.0 99.0  3.50 10.00  7.04 999  997.6 999.0   5.9 999.0 99.0 99.00
2013 12 12 11 50 999 99.0 99.0  3.32 12.90  7.37 999  997.0 999.0   6.0 999.0 99.0 99.00
2013 12 12 12 50 999 99.0 99.0  3.70 12.12  7.27 999  996.8 999.0   6.2 999.0 99.0 99.00
2013 12 12 13 50 999 99.0 99.0  3.65 10.81  6.92 999  996.9 999.0   6.2 999.0 99.0 99.00
2013 12 12 14 50 999 99.0 99.0  3.43 10.81  6.37 999  996.9 999.0   6.2 999.0 99.0 99.00
2013 12 12 15 50 999 99.0 99.0  3.50  7.14  6.34 999  996.7 999.0   6.2 999.0 99.0 99.00
2013 12 12 16 50 999 99.0 99.0  3.25  8.33  6.30 999  996.5 999.0   6.2 999.0 99.0 99.00
2013 12 12 17 50 999 99.0 99.0  3.31  7.69  6.23 999  996.4 999.0   6.2 999.0 99.0 99.00
2013 12 12 18 50 999 99.0 99.0  3.36  8.33  6.25 999  996.2 999.0   6.2 999.0 99.0 99.00
2013 12 12 19 50 999 99.0 99.0  3.19  7.69  5.98 999  996.7 999.0   6.2 999.0 99.0 99.00
2013 12 12 20 50 999 99.0 99.0  3.20  8.33  5.90 999  997.0 999.0   6.1 999.0 99.0 99.00
2013 12 12 21 50 999 99.0 99.0  3.41  8.33  6.10 999  997.6 999.0   6.1 999.0 99.0 99.00
2013 12 12 22 50 999 99.0 99.0  3.10  9.09  6.25 999  998.4 999.0   6.1 999.0 99.0 99.00
2013 12 12 23 50 999 99.0 99.0  3.24  8.33  6.25 999  998.0 999.0   6.1 999.0 99.0 99.00
2013 12 13 00 50 999 99.0 99.0  3.18  8.33  6.31 999  998.5 999.0   6.1 999.0 99.0 99.00
2013 12 13 01 50 999 99.0 99.0  3.00  7.69  6.23 999  998.5 999.0   6.2 999.0 99.0 99.00
2013 12 13 02 50 999 99.0 99.0  2.83  9.09  6.18 999  998.5 999.0   6.1 999.0 99.0 99.00
2013 12 13 03 50 999 99.0 99.0  3.00  8.33  6.05 999  998.7 999.0   6.0 999.0 99.0 99.00
2013 12 13 04 50 999 99.0 99.0  3.12  9.09  6.10 999  998.7 999.0   6.0 999.0 99.0 99.00
2013 12 13 05 50 999 99.0 99.0  2.85  7.69  6.06 999  998.8 999.0   6.0 999.0 99.0 99.00
2013 12 13 06 50 999 99.0 99.0  2.83  8.33  6.08 999  998.4 999.0   5.9 999.0 99.0 99.00
2013 12 13 07 50 999 99.0 99.0  2.64  8.33  6.01 999  997.5 999.0   5.9 999.0 99.0 99.00
2013 12 13 08 50 999 99.0 99.0  2.47  7.69  6.16 999  996.6 999.0   5.9 999.0 99.0 99.00
2013 12 13 09 50 999 99.0 99.0  2.34  9.09  6.30 999  994.8 999.0   5.9 999.0 99.0 99.00
2013 12 13 10 50 999 99.0 99.0  2.16  7.14  6.45 999  992.9 999.0   5.9 999.0 99.0 99.00
2013 12 13 11 50 999 99.0 99.0  1.94  7.69  5.95 999  991.1 999.0   5.9 999.0 99.0 99.00
2013 12 13 12 50 999 99.0 99.0  2.16  8.33  5.33 999  988.0 999.0   5.9 999.0 99.0 99.00
2013 12 13 13 50 999 99.0 99.0  1.95  8.33  5.14 999  984.8 999.0   5.9 999.0 99.0 99.00
2013 12 13 14 50 999 99.0 99.0  1.92  8.33  4.79 999  981.5 999.0   6.0 999.0 99.0 99.00
2013 12 13 15 50 999 99.0 99.0  1.86  4.55  4.51 999  979.0 999.0   5.9 999.0 99.0 99.00
2013 12 13 16 50 999 99.0 99.0  1.96  4.55  4.56 999  976.8 999.0   5.9 999.0 99.0 99.00
2013 12 13 17 50 999 99.0 99.0  1.97  5.00  4.73 999  975.7 999.0   5.8 999.0 99.0 99.00
2013 12 13 18 50 999 99.0 99.0  1.82  5.88  4.99 999  976.0 999.0   5.8 999.0 99.0 99.00
2013 12 13 19 50 999 99.0 99.0  1.81  5.88  5.02 999  976.2 999.0   5.8 999.0 99.0 99.00
2013 12 13 20 50 999 99.0 99.0  1.98  6.67  5.11 999  976.9 999.0   5.9 999.0 99.0 99.00
2013 12 13 21 50 999 99.0 99.0  1.94  7.14  5.11 999  977.8 999.0   6.0 999.0 99.0 99.00
2013 12 13 22 50 999 99.0 99.0  2.01  7.14  5.06 999  978.9 999.0   6.0 999.0 99.0 99.00
2013 12 13 23 50 999 99.0 99.0  1.94  7.14  4.91 999  980.1 999.0   6.0 999.0 99.0 99.00
2013 12 14 00 50 999 99.0 99.0  1.99  8.33  4.86 999  981.0 999.0   5.8 999.0 99.0 99.00
2013 12 14 01 50 999 99.0 99.0  2.26  7.69  5.36 999  981.5 999.0   5.8 999.0 99.0 99.00
2013 12 14 02 50 999 99.0 99.0  2.19  5.56  5.58 999  982.1 999.0   5.8 999.0 99.0 99.00
2013 12 14 03 50 999 99.0 99.0  2.44  9.09  5.93 999  982.3 999.0   5.7 999.0 99.0 99.00
2013 12 14 04 50 999 99.0 99.0  2.66 10.00  6.38 999  982.4 999.0   5.7 999.0 99.0 99.00
2013 12 14 05 50 999 99.0 99.0  2.93 10.81  6.31 999  983.2 999.0   5.7 999.0 99.0 99.00
2013 12 14 06 50 999 99.0 99.0  3.41 10.81  6.92 999  983.1 999.0   5.7 999.0 99.0 99.00
2013 12 14 07 50 999 99.0 99.0  3.29 10.81  6.88 999  983.4 999.0   5.7 999.0 99.0 99.00
2013 12 14 08 50 999 99.0 99.0  4.41 11.43  8.01 999  983.5 999.0   5.7 999.0 99.0 99.00
2013 12 14 09 50 999 99.0 99.0  5.06 14.81  8.79 999  983.9 999.0   5.7 999.0 99.0 99.00
2013 12 14 10 50 999 99.0 99.0  4.41 16.00  8.46 999  983.9 999.0   5.7 999.0 99.0 99.00
2013 12 14 11 50 999 99.0 99.0  4.83 13.79  8.85 999  984.0 999.0   5.7 999.0 99.0 99.00
