air,WDIR,WSPD,GST,WVHT,DPD,APD,MWD,PRES,ATMP,WTMP,DEWP,VIS,TIDE,FLUXOFENERGY
281.181143,?,?,?,2.27,11.43,6.13,?,992.2,?,9.9,?,?,?,15.477766
281.213039,?,?,?,2.26,11.43,6.63,?,994.3,?,9.9,?,?,?,16.59306
280.360675,?,?,?,3.53,12.12,8.55,?,997.2,?,9.9,?,?,?,52.204941
280.209909,?,?,?,2.47,12.12,7.38,?,1000.6,?,9.9,?,?,?,22.062075
280.784721,?,?,?,2.66,12.12,8.19,?,1003.3,?,9.8,?,?,?,28.39509
280.827796,?,?,?,1.91,10.81,6.92,?,1002.7,?,9.8,?,?,?,12.369977
280.765687,?,?,?,2.03,10.81,5.66,?,1000.3,?,9.8,?,?,?,11.428904
279.635606,?,?,?,2.14,10.81,5.37,?,998.3,?,9.8,?,?,?,12.050301
278.587243,?,?,?,2.24,7.69,5.78,?,997.5,?,9.5,?,?,?,14.210847
278.443904,?,?,?,3.01,9.09,6.01,?,995.1,?,9.7,?,?,?,26.681088
280.532944,?,?,?,1.96,8.33,6,?,989.9,?,9.4,?,?,?,11.294304
281.196735,?,?,?,1.82,5.88,4.47,?,982.6,?,9.5,?,?,?,7.25515
281.998596,?,?,?,3.1,8.33,5.89,?,982.4,?,9.5,?,?,?,27.735421
281.267045,?,?,?,4.42,10,7.11,?,984.9,?,9.4,?,?,?,68.062864
280.805399,?,?,?,4.11,14.81,7.6,?,983,?,9.4,?,?,?,62.90618
280.350373,?,?,?,3.48,12.12,6.8,?,985.1,?,9.3,?,?,?,40.351853
280.294653,?,?,?,4.56,12.12,7.63,?,987.4,?,9.4,?,?,?,77.741032
279.627025,?,?,?,4.37,13.79,7.3,?,991.9,?,9.3,?,?,?,68.309611
280.013806,?,?,?,4.62,13.79,7.48,?,994.6,?,9.2,?,?,?,78.231495
280.335141,?,?,?,3.83,9.09,6.82,?,997.2,?,9.2,?,?,?,49.02053
280.713057,?,?,?,2.69,13.79,6.8,?,997.6,?,9.2,?,?,?,24.110685
280.598221,?,?,?,2.88,8.33,6.58,?,997.4,?,9.2,?,?,?,26.742804
280.600832,?,?,?,2.07,10.81,6.84,?,996.1,?,9,?,?,?,14.361271
280.131679,?,?,?,2.23,10,6.79,?,995.3,?,9.1,?,?,?,16.545336
280.010239,?,?,?,1.71,10,6.78,?,995.1,?,9.2,?,?,?,9.714445
280.150282,?,?,?,2.02,10,7.33,?,996.2,?,9.1,?,?,?,14.655573
280.018046,?,?,?,1.67,10,6.42,?,997.8,?,9,?,?,?,8.773322
280.67681,?,?,?,2.28,9.09,7.52,?,999.3,?,9,?,?,?,19.155064
280.450499,?,?,?,1.91,10,6.43,?,1000.9,?,9,?,?,?,11.494069
279.419983,?,?,?,1.78,9.09,6.83,?,1000.6,?,9.3,?,?,?,10.603684
279.066273,?,?,?,1.57,8.33,5.6,?,998.4,?,9,?,?,?,6.763686
278.774624,?,?,?,1.4,9.09,6.82,?,994.9,?,9.3,?,?,?,6.549928
279.020865,?,?,?,1.45,8.33,5.9,?,993.7,?,9.2,?,?,?,6.078328
279.455084,?,?,?,1.21,9.09,6.3,?,994,?,9.3,?,?,?,4.519677
280.731882,?,?,?,1.5,4,4.26,?,992.6,?,9,?,?,?,4.69665
281.842536,?,?,?,3.61,7.14,5.99,?,986.9,?,9.2,?,?,?,38.250517
281.344669,?,?,?,3.13,9.09,6.31,?,989.7,?,9.3,?,?,?,30.291035
281.82744,?,?,?,3.32,10,6.93,?,992.5,?,9.3,?,?,?,37.428764
282.177253,?,?,?,4.23,10.81,6.8,?,992,?,9.3,?,?,?,59.619143
281.756482,?,?,?,5.16,11.43,7.95,?,994.4,?,9.3,?,?,?,103.720025
280.834105,?,?,?,5.39,10.81,7.72,?,998.4,?,9.2,?,?,?,109.898284
280.659105,?,?,?,4.72,10.81,7.23,?,998.8,?,9.2,?,?,?,78.925688
280.734905,?,?,?,3.96,10.81,6.92,?,1005.1,?,9.2,?,?,?,53.173169
281.016653,?,?,?,3.54,10,6.56,?,1010.1,?,9.2,?,?,?,40.281575
281.129888,?,?,?,2.87,9.09,6.4,?,1014,?,9.2,?,?,?,25.830918
281.337699,?,?,?,2.61,8.33,5.57,?,1014.6,?,9.2,?,?,?,18.592265
281.5842,?,?,?,3.86,8.33,6.45,?,1013.4,?,9.1,?,?,?,47.090186
282.000615,?,?,?,4.78,10.81,7.22,?,1012.2,?,9.1,?,?,?,80.83307
282.394439,?,?,?,5.74,11.43,8,?,1013.5,?,9.1,?,?,?,129.154592
282.299764,?,?,?,4.31,12.12,7.85,?,1015.5,?,9,?,?,?,71.452969
281.766694,?,?,?,4.31,12.12,8.37,?,1017.7,?,9,?,?,?,76.186159
282.307068,?,?,?,2.84,9.09,6.88,?,1017.6,?,9,?,?,?,27.190751
282.233983,?,?,?,3,12.12,6.48,?,1015.7,?,9,?,?,?,28.5768
281.973572,?,?,?,4.25,8.33,6.36,?,1008.6,?,9,?,?,?,56.289975
282.710604,?,?,?,3.99,9.09,6.82,?,1010,?,9,?,?,?,53.20179
283.001393,?,?,?,3.83,9.09,6.35,?,1010.3,?,8.9,?,?,?,45.642282
283.463234,?,?,?,3.81,9.09,6.51,?,1009.9,?,9,?,?,?,46.304907
283.420533,?,?,?,4.31,9.09,6.68,?,1007.5,?,8.9,?,?,?,60.803291
283.073706,?,?,?,4.8,10,7.28,?,1008.4,?,8.9,?,?,?,82.188288
283.700193,?,?,?,4.58,10.81,7.09,?,1009.4,?,8.9,?,?,?,72.874111
283.151527,?,?,?,4.89,11.43,7.41,?,1009.9,?,8.9,?,?,?,86.822444
282.303367,?,?,?,5.05,12.12,7.54,?,1010.4,?,8.7,?,?,?,94.221536
282.746437,?,?,?,?,?,?,?,1011.5,?,8.7,?,?,?,?
282.521681,?,?,?,4.46,12.9,7.59,?,1012.2,?,8.7,?,?,?,73.97885
282.134915,?,?,?,4.04,12.12,6.89,?,1012.1,?,8.6,?,?,?,55.103354
282.870098,?,?,?,4.38,11.43,6.94,?,1012,?,8.6,?,?,?,65.238471
282.354888,?,?,?,4.03,10.81,7.13,?,1013.2,?,8.6,?,?,?,56.740832
281.886566,?,?,?,3.32,10.81,6.36,?,1015.2,?,8.6,?,?,?,34.350207
282.152508,?,?,?,3.24,8.33,6.03,?,1016,?,8.6,?,?,?,31.017259
281.691442,?,?,?,2.96,6.67,5.86,?,1014.6,?,8.5,?,?,?,25.158058
282.287243,?,?,?,4.02,7.69,6.43,?,1011.6,?,8.5,?,?,?,50.916572
282.446633,?,?,?,4.26,10.81,6.99,?,1012.2,?,8.5,?,?,?,62.157345
282.376124,?,?,?,3.76,10,6.55,?,1012.1,?,8.5,?,?,?,45.374627
282.281006,?,?,?,4.08,9.09,6.5,?,1006.7,?,8.5,?,?,?,53.018784
281.731143,?,?,?,3.45,11.43,7.15,?,1002.9,?,8.5,?,?,?,41.700409
281.735987,?,?,?,3.87,12.12,7.92,?,1009.1,?,8.5,?,?,?,58.122354
281.068223,?,?,?,3.24,12.12,7.35,?,1015.4,?,8.5,?,?,?,37.807106
281.231236,?,?,?,3.3,11.43,7.24,?,1018.7,?,8.4,?,?,?,38.633364
281.330457,?,?,?,2.73,9.09,6.71,?,1016.4,?,8.4,?,?,?,24.50439
282.121048,?,?,?,2.91,5.88,5.61,?,1008.9,?,8.4,?,?,?,23.27796
281.766993,?,?,?,3.8,7.69,6.16,?,1000.7,?,8.5,?,?,?,43.585696
282.434179,?,?,?,4.84,10,6.86,?,988.6,?,8.4,?,?,?,78.742812
281.596942,?,?,?,5.39,12.12,8.05,?,984.3,?,8.5,?,?,?,114.596008
280.421833,?,?,?,5.17,11.43,7.45,?,995.9,?,8.4,?,?,?,97.573849
280.711838,?,?,?,5.08,10.81,7.97,?,1003.6,?,8.4,?,?,?,100.781734
280.869618,?,?,?,4.63,10.81,7.7,?,1006.1,?,8.4,?,?,?,80.881424
280.589286,?,?,?,3.95,12.9,8.05,?,1006.7,?,8.4,?,?,?,61.544061
281.271258,?,?,?,3.5,12.12,7.97,?,1005.4,?,8.4,?,?,?,47.839925
281.447713,?,?,?,2.64,11.43,6.02,?,999.3,?,8.4,?,?,?,20.558926
281.403752,?,?,?,3.28,9.09,5.96,?,992.7,?,8.4,?,?,?,31.418831
281.313054,?,?,?,5.12,8.33,7.06,?,983.3,?,8.4,?,?,?,90.686095
281.056554,?,?,?,6.46,10.81,8.26,?,978.4,?,8,?,?,?,168.904478
280.896861,?,?,?,6.74,16,9.52,?,977,?,8.1,?,?,?,211.910668
280.390516,?,?,?,6.03,13.79,9.51,?,976.1,?,8,?,?,?,169.438158
279.802672,?,?,?,6.03,13.79,9.03,?,976.3,?,8.3,?,?,?,160.886074
279.773199,?,?,?,4.87,12.9,9.1,?,977.3,?,8.2,?,?,?,105.753657
280.0097,?,?,?,4.51,11.43,8.18,?,978.4,?,8.3,?,?,?,81.527189
279.731754,?,?,?,4.01,12.9,7.11,?,980.8,?,8.4,?,?,?,56.02146
279.55858,?,?,?,4.13,12.9,7.81,?,984.7,?,8.5,?,?,?,65.275051
279.84169,?,?,?,3.5,12.12,7.67,?,988,?,8.4,?,?,?,46.039175
280.03213,?,?,?,3.45,12.9,7.52,?,990.4,?,8.4,?,?,?,43.858332
279.982313,?,?,?,3.44,12.12,7.36,?,992.9,?,8.2,?,?,?,42.676695
280.05487,?,?,?,3.41,11.43,6.97,?,994.4,?,8.3,?,?,?,39.71345
280.496502,?,?,?,3,11.43,7.36,?,997.4,?,8.3,?,?,?,32.4576
280.064048,?,?,?,3.47,10,7.56,?,1000.2,?,8.3,?,?,?,44.60431
279.539206,?,?,?,2.44,10.81,6.9,?,1001.9,?,8.3,?,?,?,20.129122
280.317251,?,?,?,2.56,9.09,6.7,?,1004,?,8.2,?,?,?,21.515469
280.561284,?,?,?,1.98,11.43,6.36,?,1006.8,?,8.4,?,?,?,12.217535
280.212157,?,?,?,2.38,10.81,6.79,?,1011.2,?,8.3,?,?,?,18.846025
280.567749,?,?,?,2.04,9.09,6.17,?,1015.3,?,8.4,?,?,?,12.581765
280.291187,?,?,?,1.87,9.09,6.95,?,1020.4,?,8.4,?,?,?,11.908693
280.842765,?,?,?,1.66,8.33,6.75,?,1023.5,?,8.4,?,?,?,9.114147
279.959281,?,?,?,1.48,7.69,6.87,?,1025.8,?,8.4,?,?,?,7.373544
279.348445,?,?,?,1.11,8.33,6.38,?,1026.2,?,8.4,?,?,?,3.851791
279.460059,?,?,?,0.98,7.14,6.16,?,1025.2,?,8.4,?,?,?,2.898871
279.587405,?,?,?,0.77,10,4.96,?,1023.8,?,8.4,?,?,?,1.440984
279.057596,?,?,?,0.94,9.09,4.14,?,1023.1,?,8.3,?,?,?,1.792471
278.9658,?,?,?,1.29,17.39,5.4,?,1022.2,?,8.3,?,?,?,4.403209
279.014109,?,?,?,2.07,14.81,7.39,?,1021.8,?,8.3,?,?,?,15.516051
279.227264,?,?,?,2.17,13.79,7.93,?,1021.6,?,8.3,?,?,?,18.297373
278.544282,?,?,?,2.45,13.79,9.08,?,1022.3,?,8.3,?,?,?,26.706323
279.204006,?,?,?,2.24,12.9,8.76,?,1022.8,?,8.2,?,?,?,21.537546
278.474286,?,?,?,2.47,12.9,8.55,?,1022.1,?,8.3,?,?,?,25.559721
279.732506,?,?,?,2.11,12.12,8.03,?,1020.9,?,8.3,?,?,?,17.517678
279.794638,?,?,?,2.1,13.79,8.64,?,1020.2,?,8.2,?,?,?,18.670176
279.038032,?,?,?,1.87,12.12,7,?,1020.2,?,8.1,?,?,?,11.994367
279.171975,?,?,?,1.49,12.12,7.1,?,1020.4,?,8.2,?,?,?,7.723728
279.872489,?,?,?,1.54,12.12,5.7,?,1020.1,?,8.1,?,?,?,6.623879
279.617825,?,?,?,1.47,12.12,5.19,?,1020.9,?,8.1,?,?,?,5.495385
278.871772,?,?,?,2.31,8.33,5.8,?,1021.4,?,8.1,?,?,?,15.165196
279.145181,?,?,?,2.21,7.69,5.71,?,1019.9,?,8,?,?,?,13.665223
279.099842,?,?,?,2.38,7.14,5.65,?,1018.3,?,7.9,?,?,?,15.681891
279.41945,?,?,?,1.86,5.88,4.97,?,1017.7,?,8,?,?,?,8.425164
279.444088,?,?,?,1.92,7.14,5.06,?,1015.9,?,7.9,?,?,?,9.14006
280.012876,?,?,?,2.5,7.14,5.32,?,1012.8,?,8,?,?,?,16.2925
280.434338,?,?,?,3.28,8.33,6.37,?,1010.9,?,7.9,?,?,?,33.580194
280.916351,?,?,?,3.47,12.12,6.34,?,1007.5,?,7.9,?,?,?,37.40626
279.931315,?,?,?,4.18,10,7.17,?,1005.1,?,7.9,?,?,?,61.385783
278.481702,?,?,?,3.71,11.43,6.55,?,1008.7,?,7.9,?,?,?,44.175879
279.646537,?,?,?,4.36,10,7.48,?,1010.1,?,7.9,?,?,?,69.673986
279.144077,?,?,?,3.9,12.9,7.7,?,1010.6,?,7.8,?,?,?,57.38733
279.413692,?,?,?,4.09,12.9,7.64,?,1011,?,7.8,?,?,?,62.623315
279.032885,?,?,?,3.34,13.79,7.24,?,1010.4,?,7.8,?,?,?,39.575607
280.191442,?,?,?,3,10.81,6.61,?,1009.7,?,7.8,?,?,?,29.1501
280.631868,?,?,?,2.85,12.9,5.98,?,1006.8,?,7.8,?,?,?,23.80055
280.103003,?,?,?,2.97,7.14,5.76,?,1005.6,?,7.8,?,?,?,24.896108
280.570194,?,?,?,2.92,7.69,5.91,?,1004.1,?,7.8,?,?,?,24.691602
280.71461,?,?,?,3.12,7.69,5.9,?,1002.2,?,7.8,?,?,?,28.14215
280.913601,?,?,?,3.2,7.69,5.84,?,1000.6,?,7.7,?,?,?,29.302784
280.223505,?,?,?,2.84,8.33,5.86,?,998,?,7.7,?,?,?,23.159564
280.736923,?,?,?,2.51,8.33,5.56,?,996.7,?,7.7,?,?,?,17.163992
281.463971,?,?,?,2.41,10,5.81,?,994.7,?,7.7,?,?,?,16.53508
281.066744,?,?,?,2.27,9.09,5.93,?,993.3,?,7.8,?,?,?,14.972782
280.918308,?,?,?,1.87,7.69,6.16,?,992.1,?,7.8,?,?,?,10.555043
280.783366,?,?,?,1.96,9.09,5.69,?,992.6,?,7.8,?,?,?,10.710765
281.302543,?,?,?,2.17,9.09,5.26,?,990.4,?,7.9,?,?,?,12.136719
281.596972,?,?,?,2.53,7.69,5.66,?,987.8,?,7.9,?,?,?,17.752256
281.551894,?,?,?,3.78,9.09,6.32,?,976.9,?,7.8,?,?,?,44.248317
281.463509,?,?,?,6.84,12.12,8.47,?,980.5,?,7.8,?,?,?,194.174276
281.119095,?,?,?,5.09,11.43,8.02,?,980.6,?,7.7,?,?,?,101.813651
281.720298,?,?,?,4.45,10.81,6.98,?,976,?,7.8,?,?,?,67.728511
281.690892,?,?,?,4.58,12.9,7.63,?,968.6,?,7.9,?,?,?,78.424467
281.148585,?,?,?,4.91,11.43,7.14,?,964,?,8,?,?,?,84.344599
280.692652,?,?,?,4.9,12.9,8.13,?,964,?,7.9,?,?,?,95.648637
279.886425,?,?,?,4.68,12.12,8.22,?,969.1,?,7.8,?,?,?,88.218487
279.630315,?,?,?,4.17,11.43,7.94,?,972.6,?,7.9,?,?,?,67.653254
280.020767,?,?,?,3.5,11.43,8.06,?,973.9,?,7.9,?,?,?,48.38015
279.776916,?,?,?,3.37,11.43,7.24,?,975.5,?,8,?,?,?,40.289738
279.652464,?,?,?,3.24,12.12,7.86,?,979.3,?,8,?,?,?,40.430457
280.123415,?,?,?,2.96,10.81,7.34,?,981.9,?,7.8,?,?,?,31.511971
279.779391,?,?,?,2.66,11.43,7.34,?,982.4,?,7.8,?,?,?,25.448103
279.731143,?,?,?,2.11,10.81,7.51,?,982.9,?,7.7,?,?,?,16.383283
279.757692,?,?,?,2.58,12.9,8.35,?,984.2,?,7.9,?,?,?,27.234661
280.142879,?,?,?,2.01,10.81,7.21,?,986.4,?,7.9,?,?,?,14.273269
280.068197,?,?,?,1.93,10.81,7.18,?,987.6,?,7.8,?,?,?,13.104943
279.739802,?,?,?,1.87,11.43,5.93,?,988.7,?,7.9,?,?,?,10.160942
279.52982,?,?,?,2.21,12.12,7.16,?,990.2,?,7.8,?,?,?,17.135376
279.321805,?,?,?,2.39,12.12,7.35,?,992.6,?,7.9,?,?,?,20.572128
278.814851,?,?,?,2.33,12.12,7.77,?,995.2,?,7.8,?,?,?,20.669451
279.253908,?,?,?,2.29,12.12,7.53,?,997.7,?,7.8,?,?,?,19.349156
279.413554,?,?,?,2.04,10.81,7.46,?,1000.1,?,7.8,?,?,?,15.212313
280.092829,?,?,?,1.62,10.81,4.98,?,999.9,?,7.8,?,?,?,6.404061
280.105576,?,?,?,2.2,5.56,5.19,?,997.4,?,7.8,?,?,?,12.308604
281.237768,?,?,?,4.07,9.09,6.42,?,991.5,?,7.6,?,?,?,52.109862
281.511528,?,?,?,4.89,10,7.31,?,985.6,?,7.5,?,?,?,85.650751
281.264244,?,?,?,3.98,12.12,7.52,?,987.4,?,7.6,?,?,?,58.368706
279.935086,?,?,?,4.45,11.43,7.07,?,984.4,?,7.6,?,?,?,68.601801
279.797067,?,?,?,4.04,11.43,7.77,?,984.3,?,7.6,?,?,?,62.141228
279.507781,?,?,?,3.37,11.43,7.56,?,984.2,?,7.5,?,?,?,42.0705
279.47724,?,?,?,3.81,11.43,7.29,?,982.9,?,7.7,?,?,?,51.852961
279.780944,?,?,?,3.3,12.9,7.92,?,983,?,7.5,?,?,?,42.261912
279.395498,?,?,?,5.75,12.12,9.56,?,984.3,?,7.5,?,?,?,154.877975
279.871277,?,?,?,4.57,13.79,9.43,?,983.7,?,7.8,?,?,?,96.502857
279.587405,?,?,?,4.67,12.12,8.66,?,984.6,?,7.8,?,?,?,92.543886
278.975535,?,?,?,3.86,12.9,7.51,?,986.7,?,7.7,?,?,?,54.829038
278.566479,?,?,?,3.41,10.81,7.45,?,991,?,7.7,?,?,?,42.448379
279.230771,?,?,?,3.32,11.43,7.23,?,995.9,?,7.5,?,?,?,39.049056
278.876801,?,?,?,2.7,11.43,7.33,?,1000,?,7.5,?,?,?,26.183493
278.946609,?,?,?,2.47,10,7.31,?,999,?,7.5,?,?,?,21.852814
279.786885,?,?,?,2.78,12.12,6.5,?,994,?,7.6,?,?,?,24.614954
280.739537,?,?,?,3.1,7.14,5.65,?,987.6,?,7.7,?,?,?,26.605285
281.019312,?,?,?,3.51,7.69,6.02,?,983.3,?,7.7,?,?,?,36.341831
280.592251,?,?,?,3.83,8.33,6.28,?,980.7,?,7.5,?,?,?,45.139139
280.924188,?,?,?,6.17,16,8.74,?,979.7,?,7.7,?,?,?,163.033871
281.067185,?,?,?,5.51,10.81,8.25,?,976.5,?,7.7,?,?,?,122.730704
280.799322,?,?,?,5.34,11.43,8.74,?,974.7,?,7.7,?,?,?,122.120909
280.076013,?,?,?,3.96,12.12,8.04,?,974.8,?,7.5,?,?,?,61.779231
279.569166,?,?,?,3.93,11.43,8.44,?,973.9,?,7.6,?,?,?,63.873928
279.372375,?,?,?,3.92,12.12,8.4,?,972.9,?,7.6,?,?,?,63.248102
279.161838,?,?,?,2.86,10.81,7.73,?,974.2,?,7.5,?,?,?,30.981871
278.550355,?,?,?,2.63,11.43,7.36,?,974,?,7.7,?,?,?,24.945108
279.407957,?,?,?,2.23,10,6.87,?,975.5,?,7.8,?,?,?,16.740273
279.048922,?,?,?,3.07,10,8.69,?,978.9,?,7.8,?,?,?,40.132167
279.529325,?,?,?,3.44,11.43,8.92,?,983,?,7.8,?,?,?,51.722299
279.139858,?,?,?,3,10,8.28,?,987.7,?,7.8,?,?,?,36.5148
279.853571,?,?,?,3.1,12.12,7.56,?,993,?,7.7,?,?,?,35.599284
279.263754,?,?,?,3.25,11.43,6.35,?,998.7,?,7.6,?,?,?,32.865219
279.325566,?,?,?,3.68,11.43,7.06,?,1004.4,?,7.7,?,?,?,46.848579
278.955914,?,?,?,3.42,13.79,7.48,?,1007.9,?,7.5,?,?,?,42.869645
279.381858,?,?,?,3.14,12.9,7.72,?,1008.8,?,7.6,?,?,?,37.296895
279.313016,?,?,?,2.88,11.43,8.13,?,1008.3,?,7.6,?,?,?,33.042401
279.085219,?,?,?,2.33,12.12,8.22,?,1007.1,?,7.6,?,?,?,21.866523
278.955313,?,?,?,2.19,10,8.02,?,1007.7,?,7.6,?,?,?,18.847714
278.556712,?,?,?,1.94,12.9,6.49,?,1008.1,?,7.7,?,?,?,11.968624
278.010498,?,?,?,3.66,12.12,8.03,?,1009.9,?,7.7,?,?,?,52.707667
278.793535,?,?,?,2.71,12.12,6.5,?,1008,?,7.6,?,?,?,23.390958
280.271585,?,?,?,2.87,10.81,5.75,?,1001.8,?,7.6,?,?,?,23.207466
280.322056,?,?,?,3.09,8.33,5.86,?,1002.7,?,7.6,?,?,?,27.416414
280.104663,?,?,?,3.66,9.09,7.19,?,1007.5,?,7.5,?,?,?,47.194038
279.884355,?,?,?,3.56,11.43,7.24,?,1006.8,?,7.5,?,?,?,44.960863
279.210778,?,?,?,4.44,10.81,7.13,?,1013.4,?,7.5,?,?,?,68.873404
279.484201,?,?,?,4.74,10,7.29,?,1016.4,?,7.3,?,?,?,80.256514
279.337326,?,?,?,4.2,9.09,7.29,?,1018.3,?,7.4,?,?,?,63.011844
279.850487,?,?,?,3.1,11.43,6.93,?,1017.7,?,7.3,?,?,?,32.632677
279.615967,?,?,?,3.26,12.9,7.84,?,1018,?,7.4,?,?,?,40.826988
279.015954,?,?,?,2.47,10.81,5.98,?,1021.3,?,7.5,?,?,?,17.876857
279.293398,?,?,?,2.64,12.9,7.24,?,1026.2,?,7.6,?,?,?,24.725353
279.358109,?,?,?,2.4,12.9,6.43,?,1029,?,7.4,?,?,?,18.148032
279.182499,?,?,?,2.42,11.43,8.16,?,1030.2,?,7.5,?,?,?,23.41623
279.376007,?,?,?,1.85,9.09,6.38,?,1030.6,?,7.1,?,?,?,10.69942
278.814332,?,?,?,1.43,11.43,5.8,?,1030.6,?,7,?,?,?,5.811606
279.267417,?,?,?,2.38,5,4.79,?,1029.2,?,7,?,?,?,13.294913
280.048892,?,?,?,3.2,9.09,5.87,?,1025.7,?,7.1,?,?,?,29.453312
280.267397,?,?,?,4.26,10,6.41,?,1023.5,?,6.9,?,?,?,56.999797
280.020364,?,?,?,5.25,11.43,7.54,?,1020.6,?,7.4,?,?,?,101.832413
280.783238,?,?,?,6.18,12.9,7.69,?,1018.4,?,7.3,?,?,?,143.912782
281.052845,?,?,?,6.69,12.12,8.25,?,1015.5,?,7.1,?,?,?,180.926534
281.110401,?,?,?,6.43,10.81,8.18,?,1012.7,?,7.2,?,?,?,165.718628
282.128853,?,?,?,5.48,12.9,7.93,?,1014.9,?,7.3,?,?,?,116.689125
281.797892,?,?,?,5.29,12.12,8.07,?,1017.7,?,7.3,?,?,?,110.657527
280.840852,?,?,?,4.23,11.43,7.31,?,1017,?,7.2,?,?,?,64.090579
280.860371,?,?,?,3.76,10.81,6.97,?,1021.5,?,7.3,?,?,?,48.284145
279.934606,?,?,?,3.33,11.43,6.44,?,1028.3,?,7.3,?,?,?,34.992133
280.055678,?,?,?,3.5,8.33,6.6,?,1032.9,?,7.1,?,?,?,39.6165
279.488818,?,?,?,2.88,10,7.23,?,1032.5,?,6.8,?,?,?,29.384571
