@relation Station_46001_2018_03_05_13_56_1.arff

@attribute air numeric
@attribute pres numeric
@attribute uwnd numeric
@attribute vwnd numeric
@attribute Class_WDIR {A}

@data
278.92645,103808.22581,12.815232,-10.144892,A
278.861086,104380.460742,7.725269,-10.294806,A
279.278194,104655.890116,6.168001,-6.096641,A
278.911583,104610.023977,3.878071,-3.4405,A
279.388049,104550.365673,2.955459,-0.941546,A
278.516851,104529.855482,3.066235,-0.15147,A
278.782116,104475.7082,1.903425,1.50653,A
278.212262,104331.478545,1.030042,3.136086,A
279.423546,104288.668209,2.669626,1.556898,A
278.466887,104167.003471,1.61229,3.231264,A
278.020071,104110.415077,3.829021,1.44558,A
277.676132,104113.986956,2.600914,0.9578,A
278.655387,104154.261603,3.973645,-0.830445,A
277.139651,104216.300281,3.169531,-1.812429,A
278.168272,104282.408582,4.197107,-2.463487,A
277.809291,104253.694906,4.326166,-2.393852,A
278.331964,104272.979512,3.831562,-3.815806,A
277.637018,104195.926099,3.740929,-4.096895,A
278.508045,104142.765603,2.460881,-3.456377,A
277.415442,104165.079169,4.096058,-2.892888,A
278.961003,104096.226855,4.719847,-3.649605,A
278.99458,104099.437973,6.414758,-5.776367,A
279.562872,104082.821326,7.952097,-9.407976,A
279.47783,104055.285734,6.184208,-10.475303,A
279.764942,103734.149083,9.503201,-12.267183,A
278.1324,103412.593271,6.366901,-15.177571,?
277.961519,103106.212225,3.703873,-16.003402,A
276.760474,102927.777563,-1.229364,-16.589688,A
275.81103,102786.4981,-1.00468,-17.075607,A
275.261942,102919.070989,-4.68892,-12.049025,A
276.149452,102927.052836,-2.420112,-10.177649,A
276.386539,102793.641229,-3.760176,-8.837697,A
276.60215,102732.009219,-4.583133,-7.989354,A
276.851386,102702.2683,-4.272571,-7.030781,A
276.706216,102551.146481,-3.784546,-6.836923,A
277.793997,102247.459744,-4.606743,-6.685265,A
279.206923,101908.618764,-2.675784,-8.040018,A
279.325352,101686.307585,-4.195958,-7.324473,A
279.575684,101736.1972,-4.542193,-5.422407,A
278.76044,102050.657925,-5.506094,-0.972746,A
279.078266,102267.692274,-1.027594,-0.294329,A
278.366221,102466.981837,0.182104,-1.020287,A
278.312046,102526.370209,3.66348,0.066602,A
278.398046,102623.583652,4.62921,-1.176964,A
278.761841,102617.935895,4.33064,-0.608358,A
278.019484,102538.396682,5.641351,-0.037293,A
277.799586,102280.258651,7.443041,0.469491,A
276.889941,102134.109893,7.856954,1.037873,A
278.166978,101932.343719,9.476286,0.607381,A
277.672712,101751.459588,9.496101,1.285237,A
277.544976,101500.239829,8.592765,3.68267,A
276.918198,101154.990903,3.577354,3.297022,A
276.720929,100480.546013,-5.426452,5.070984,A
278.538085,99481.431071,-9.640414,7.028187,A
278.830153,98634.812628,-5.396178,6.910601,A
278.867463,97993.708076,-1.775627,8.753267,A
279.216727,97839.335416,3.597604,8.063885,A
279.06653,98173.747713,7.700018,8.080959,A
278.879485,98650.073421,7.924094,7.874656,A
278.079299,99215.089818,9.231864,3.450614,A
274.992673,100003.533079,13.41762,-0.469049,A
273.486195,100534.583994,8.075097,1.573348,A
274.427531,100206.656218,-2.207301,-0.312978,A
275.996629,98796.742918,-11.310388,-3.914489,A
278.097846,97406.455391,-4.5079,-6.018419,A
278.122055,97257.19361,5.924339,-7.742684,A
276.022284,97903.246237,13.924004,-6.684959,A
272.68637,98497.904677,14.689809,0.487475,A
271.782908,98867.449775,15.362346,1.547357,A
272.099719,99216.125032,10.31323,1.112314,A
272.338018,99328.687273,5.156662,1.204106,A
272.475457,99161.690994,-1.99032,-0.225115,A
272.823039,98842.627785,-6.039364,-4.230781,A
274.154974,98737.782027,-7.241219,-3.726718,A
273.81618,98748.4949,-1.611024,-7.738268,A
273.635916,98853.835147,3.170485,-7.800028,A
273.743114,99072.62108,8.702949,-7.377159,A
272.699071,99194.377139,8.872194,-7.685107,A
273.042593,99491.457587,6.457457,-9.881937,A
273.843693,99794.89647,2.431226,-9.380398,A
274.630785,100104.2173,1.225623,-6.253796,A
274.746976,100369.439384,0.87735,-2.885878,A
275.071153,100576.32406,0.94653,-0.178713,A
275.80508,100441.436001,-0.418359,4.583534,A
276.244007,100342.402263,2.216794,5.451279,A
276.43363,100262.118426,0.300808,3.727866,A
276.281178,100164.308921,1.377614,1.587272,A
276.410032,100221.390345,2.198612,-1.311831,A
275.691313,100322.817152,5.126194,-3.194878,A
274.634209,100444.634191,4.841906,-2.248772,A
273.557006,100570.260554,7.518808,-3.109206,A
273.039519,100628.137359,8.478883,-1.33599,A
272.853599,100659.071378,7.185849,-0.002108,A
273.363051,100463.335982,4.701753,2.676424,A
274.462799,100038.916574,-3.205059,7.953142,A
277.589151,99253.761278,-5.834057,11.907801,A
278.303716,99109.784927,2.417196,6.71132,A
278.434316,99276.461037,0.519538,8.133703,A
278.28735,99191.919291,-1.532513,6.730046,A
278.55733,98987.925179,-4.625318,6.828967,A
277.96782,98880.130506,-3.712838,7.976479,A
278.407462,98807.779846,-0.342673,7.651423,A
278.122105,99026.451162,1.810249,9.789158,A
277.923785,99097.923334,-3.845994,11.485439,A
278.521378,98846.234633,-7.036854,11.039031,A
278.79013,98524.453201,-5.469735,6.804716,A
278.248167,98383.59804,2.884211,10.595555,A
278.199652,99009.435492,0.636659,14.506561,A
278.476494,99388.985449,-4.28547,11.341389,A
278.043303,99199.566746,-3.713255,2.889651,A
277.13822,99061.927563,5.670946,-0.865352,A
277.395429,99590.175835,6.974889,3.732514,A
277.879078,100097.98817,4.23042,5.185138,A
276.653475,100200.707678,4.698354,-2.017191,A
276.185294,100226.299846,11.097363,-5.730804,A
275.115006,100740.391347,11.288562,-4.443327,A
276.192988,101358.40709,13.224657,1.320962,A
276.451233,101896.454041,8.892344,2.353168,A
276.635211,102258.772082,10.328166,2.617825,A
276.223161,102713.945872,9.005811,4.163164,A
277.395466,103097.040287,8.202045,9.681684,A
276.790692,103399.419934,6.63838,5.723829,A
277.444987,103693.784623,5.181411,5.121605,A
277.075533,103780.018141,3.238684,8.599917,A
277.565571,103792.01213,2.146544,10.362511,A
277.53037,103524.580545,2.276339,14.192687,A
277.475299,103400.46599,0.842399,15.032882,A
277.664809,103373.371879,1.213751,13.822647,A
277.854608,103444.641042,0.545741,11.359472,A
278.032075,103754.530415,1.066204,8.970532,A
277.770266,103882.635478,0.010303,5.459594,A
277.994787,104041.789417,-0.717528,3.755581,A
277.785804,103988.361519,-1.391532,-0.367446,A
277.599126,103947.941189,-5.181588,-1.964827,A
278.115515,103827.433085,-5.997775,-2.977689,A
277.823905,103772.660512,-6.739222,-4.415534,A
278.331188,103696.885451,-6.49257,-4.097908,A
278.219733,103618.109926,-6.600298,-3.037116,A
278.270219,103565.184731,-4.08651,-2.983768,A
277.857332,103474.781669,-0.515311,-3.860448,A
278.515624,103262.925392,3.825456,-3.961279,A
278.332266,103030.962285,2.484298,-5.174135,A
279.221126,102891.193113,0.994235,-3.512741,A
278.983839,102901.6539,0.687449,-1.772813,A
279.197761,102721.063665,2.774783,-1.22099,A
277.829235,102646.106654,4.378474,-1.809199,A
278.697387,102363.825814,4.331348,-0.079245,A
278.459598,102180.369036,5.900902,-1.249389,A
278.603116,101908.342562,4.577848,-1.748837,A
277.640828,101529.805594,3.103178,-0.878502,A
278.110781,101449.928182,0.660601,-2.968455,A
278.300523,101442.837569,-3.933488,-0.071102,A
277.932915,101678.549561,-5.119648,1.352217,A
277.950258,101943.675793,-6.129349,3.645979,A
277.752087,102231.239396,-2.893932,0.483345,A
277.601938,102363.92812,0.305526,-0.295201,A
278.213999,102387.405181,5.647035,-1.896988,A
277.580429,102400.249462,5.785873,-1.400695,A
277.573133,102297.356994,8.779265,-0.738084,A
276.927232,102063.949862,7.650329,-0.368665,A
276.766283,101702.840246,7.330584,-0.704848,A
276.523866,101203.588126,7.790746,-0.945365,A
276.345633,100443.07579,7.573584,-0.069898,A
275.923087,99621.558638,8.554559,0.848479,A
274.392298,99195.669454,12.015423,-3.634037,A
273.921548,99082.393857,10.812136,-4.909044,A
273.391807,99113.990126,13.939627,-3.222616,A
272.030997,99152.15242,12.663848,2.898356,A
271.247811,99232.216657,12.857255,4.392812,A
270.736245,99212.897864,8.505001,2.57174,A
270.815779,99030.856267,0.861546,-3.151317,A
272.847789,98652.24685,0.961552,-4.229063,A
272.387902,98893.310608,5.609895,-5.578741,A
272.694714,99206.601278,2.6868,2.930259,A
273.868321,99318.284103,-0.42636,4.744561,A
276.907254,99099.185529,-8.174932,7.906768,A
278.181869,98039.435036,-10.924502,13.745695,A
278.73633,97762.081323,-3.186369,17.30588,A
278.910305,97648.235182,-3.660089,11.838273,A
278.647946,97670.746222,-4.465013,12.793163,A
278.193636,97751.068814,-5.999639,8.784535,A
279.226293,97165.229276,-4.347868,5.220611,A
278.270412,96680.09609,3.546166,10.047099,A
276.953959,97587.77748,4.448159,12.997885,A
276.200017,98045.583041,3.791372,3.77366,A
275.836661,98095.30508,5.827224,5.341441,A
275.978115,98248.329808,6.872671,9.8397,A
276.215728,98574.582632,2.076814,11.727036,A
276.652159,98831.436726,-1.003608,13.309984,A
277.061094,98856.11822,-0.273633,14.657717,A
277.492198,98900.65525,2.071364,14.484569,A
277.476418,99029.373159,3.878444,11.404364,A
277.392131,99313.696907,3.937489,8.551776,A
276.686999,99764.354684,5.930897,6.57949,A
276.446699,100117.212037,5.124872,4.889198,A
276.924362,100348.531088,3.162324,4.772629,A
277.535647,100424.080663,3.333604,4.877025,A
276.823283,100516.484091,1.118823,3.088038,A
276.231882,100685.8588,0.94137,0.997139,A
276.618677,100684.445172,-0.014667,0.35498,A
277.253092,100768.477354,2.132931,-2.298806,A
276.521968,100835.489092,1.462634,-2.720512,A
276.984791,100878.773636,3.011373,-3.152356,A
275.399833,100943.845747,2.695006,-2.445352,A
275.822787,100981.264152,2.814591,-1.545779,A
275.047846,101038.57193,2.786283,-2.630557,A
274.599322,101249.307607,3.866403,-3.06372,A
273.666237,101377.09198,5.470762,-1.323823,A
272.959707,101605.090504,9.389809,-0.283045,A
272.201014,101791.45463,9.30267,-1.822538,A
272.336754,102037.998963,9.191455,-2.285955,A
273.093795,102348.759288,6.934554,-2.245925,A
274.449549,102658.590551,4.941244,0.322388,A
277.008034,102661.864544,1.935567,9.683055,A
277.717619,102440.278682,4.864972,11.893231,A
277.609438,102615.759557,10.09089,-1.700086,A
277.640613,103305.416884,8.392911,-6.867395,A
277.285918,103633.409958,3.788629,-4.459436,A
277.086959,103828.707554,5.575619,-1.072859,A
277.14529,103871.256664,3.147209,1.720766,A
278.385773,103817.685027,4.894808,3.954033,A
277.65653,103834.223775,6.010498,4.315222,A
277.710802,103866.522752,6.575279,3.803653,A
277.572732,103837.923934,8.719546,3.782188,A
278.468903,103815.532468,9.240136,2.611558,A
278.213003,103789.931729,9.901445,-2.234921,A
278.476127,103961.887791,10.079737,-6.986362,A
278.02886,104100.653258,6.793673,-8.898451,A
278.121306,104092.247199,7.181226,-6.084442,A
277.391993,104014.286359,6.796184,-3.004634,A
277.597109,103672.597842,8.427838,-2.122099,A
277.752698,103387.020014,10.301604,-3.439899,A
278.265576,103049.705133,9.271608,-5.514575,A
278.07452,102850.645771,7.960951,-4.278749,A
278.627123,102544.715395,10.565683,-3.609564,A
277.960621,102162.594587,10.565524,-3.120015,A
277.757982,101874.510192,11.260104,-5.664302,A
275.145798,101576.409989,11.406661,-9.755124,A
273.129468,101337.669519,15.994614,-8.88758,A
271.984037,101067.286632,12.118399,-8.656947,A
272.594912,100996.583925,13.367393,-6.517251,A
271.763986,101038.933716,8.726804,-4.368233,A
272.716125,100948.826587,8.35049,-4.179908,A
272.420366,100871.678598,7.333834,-3.319018,A
273.611957,100557.589668,8.124889,-3.622425,A
275.072034,100302.623225,7.917396,-7.735545,A
275.588147,100323.653482,5.364826,-9.016584,A
275.350657,100213.351316,7.549447,-12.691809,A
274.930321,100394.236906,13.006202,-11.13767,A
273.725124,100471.568706,10.045211,-12.303119,A
273.584666,100787.092173,9.265833,-12.239626,A
274.501874,101356.206582,6.238126,-14.728036,A
275.215062,101963.808556,5.866744,-14.109076,A
275.38548,102335.666293,3.815825,-11.642765,A
275.844666,102362.308806,6.579993,-9.144752,A
275.860857,102208.071663,6.631416,-8.350668,A
275.871978,101968.83622,7.500158,-7.687035,A
274.777074,102058.662768,3.877123,-9.910708,A
274.525226,101873.783414,5.299285,-6.78835,A
273.879775,101687.599542,5.730067,-7.999182,A
274.166543,101629.400531,6.463037,-8.533213,A
273.263389,101623.308907,2.039623,-11.306381,A
272.245042,101577.442525,0.637678,-12.361915,A
271.710374,101799.26968,0.569114,-10.617635,A
271.790534,101882.389962,0.822899,-9.173724,A
271.641853,102057.736962,-0.148704,-6.193685,A
272.309542,102157.181841,2.561586,-6.484088,A
272.651798,102144.571992,1.871398,-5.514255,A
273.310755,102137.108657,3.225845,-4.871298,A
273.100186,102201.700918,3.292812,-5.098251,A
274.325656,102261.523968,4.960819,-7.334429,A
273.972752,102467.635525,2.00714,-8.071816,A
273.967673,102621.736659,-0.002877,-9.092721,A
273.998768,102852.212036,-1.507177,-7.193725,A
273.735626,102907.312158,-2.840445,-7.639525,A
274.644022,102968.091547,-6.495806,-6.202816,A
275.027674,103070.809635,-6.987019,-5.624974,A
274.395892,103052.749262,-6.030443,-5.379266,A
274.466331,102967.434988,-4.884026,-5.957842,A
273.973034,102916.292018,-4.996066,-4.230609,A
274.116158,102742.974747,-5.085974,-3.027444,A
274.383572,102630.529403,-6.365924,-3.390298,A
274.677319,102397.097032,-7.468451,-4.683377,A
274.47539,102131.117252,-7.11544,-4.408373,A
274.09506,101743.872541,-5.375396,-2.351696,A
274.81971,101410.514813,-3.432481,-3.784284,A
275.424209,101004.156378,-3.246192,-5.149635,A
274.871576,100727.981511,-2.306269,-5.744864,A
274.921722,100510.593447,-0.028839,-6.846178,A
274.003769,100415.758339,3.134769,-6.017169,A
274.42476,100057.227304,8.57112,-2.889798,A
274.223444,99976.214652,5.258731,-3.591209,A
274.161542,99957.035715,4.157652,-3.831494,A
273.897278,99814.53712,2.313837,-4.609743,A
274.174761,99703.875604,1.896395,-7.167744,A
273.959562,99564.230238,1.822685,-10.066901,A
273.450232,99480.70475,5.762907,-11.187333,A
273.266191,99608.886842,5.665181,-10.358387,A
272.668406,99646.925823,7.020668,-9.537814,A
272.372302,99633.189681,7.004112,-8.510048,A
271.246121,99625.414498,8.07109,-6.855555,A
271.688399,99842.080549,3.71129,-4.918918,A
272.311085,100060.747835,5.183026,-7.383232,A
273.71696,100415.662302,1.082347,-5.173761,A
274.146276,100802.500346,3.270746,-5.929526,A
274.712451,101015.352357,-0.364589,-5.652432,A
274.908083,101102.048749,2.247466,-6.210891,A
275.376902,100971.382759,3.460429,-9.852022,A
276.124257,100894.883599,2.314524,-9.002598,A
275.236882,100824.490837,3.479788,-7.168767,A
273.88611,100813.985362,5.695923,-3.857584,A
273.595796,100749.645805,5.731181,0.568284,A
274.063887,100763.94417,4.539001,1.831699,A
274.017916,100749.514269,4.638311,3.827605,A
273.611431,100852.967792,6.714792,4.116238,A
273.175797,101055.025533,5.904114,1.624563,A
273.246231,101251.470573,5.978038,1.481155,A
273.581412,101441.898633,3.142387,1.608839,A
274.088342,101557.582131,2.046178,1.025196,A
274.083011,101542.66859,-1.377456,-2.414365,A
274.734078,101388.121018,-3.127206,-4.059694,A
275.601184,101287.090278,-1.034568,-7.169315,A
275.544388,101135.949153,0.884723,-8.335111,A
275.899731,100927.131711,1.39502,-9.846818,A
276.492015,100877.83466,2.129678,-9.210949,A
276.483483,100843.231307,0.973381,-6.910873,A
276.978234,100745.173262,1.548106,-5.38068,A
277.259174,100656.899222,1.419609,-3.449091,A
276.982371,100552.081718,2.560171,-2.644072,A
275.922441,100642.961375,1.399086,-4.739411,A
275.777163,100744.103476,3.435378,-5.266502,A
275.595514,100893.376989,4.468934,-4.355834,A
275.871064,101073.113434,3.343951,-6.513729,A
275.828057,101175.603709,3.407616,-6.220141,A
276.203289,101166.209936,4.554528,-4.739781,A
275.492866,101106.986069,4.540773,-4.491662,A
275.966768,101115.425097,6.115174,-2.217447,A
275.08854,100905.211188,4.035493,-1.154627,A
274.842235,100721.701401,3.668772,0.365468,A
274.500618,100539.329241,0.670108,0.145749,A
275.044452,100548.617103,-1.396374,-0.51528,A
275.335247,100647.929962,-1.462679,-2.96653,A
275.576918,100611.579256,-0.411779,-3.579418,A
276.191623,100651.082729,1.43577,-2.503764,A
275.772965,100486.989566,-1.330679,-0.191619,A
275.331537,100240.599757,-2.631991,1.755017,A
275.873203,99938.380767,-1.857792,2.096507,A
275.946371,99828.751451,-0.020226,2.593815,A
276.24672,99724.481339,1.451258,3.752346,A
277.238607,99832.294207,2.062826,5.956795,A
277.222458,99840.723805,1.161626,4.455987,A
276.636215,99864.983616,0.279394,2.402334,A
276.617077,100112.793856,3.720659,0.509236,A
276.615173,100339.026206,4.758698,-0.700081,A
275.879906,100557.671172,8.823306,-1.148564,A
275.113246,100947.5587,7.912212,-0.315702,A
275.032602,101217.785296,7.120663,0.907814,A
274.649568,101181.737868,-0.042288,4.572624,A
275.655258,100547.556775,-10.731487,7.432892,A
276.54686,99375.688003,-13.88775,8.046606,A
278.021278,98779.916839,-4.357347,9.805565,A
278.299255,98751.890652,-0.615297,11.612784,A
278.048444,98831.893666,-1.677053,10.61121,A
277.906472,98870.228929,-1.875708,10.258574,A
277.752531,98923.007756,-1.486688,10.42315,A
277.546632,99142.53151,1.858514,11.042862,A
277.147361,99333.604901,5.269959,10.819314,A
276.347539,99972.247887,10.906929,8.664597,A
275.749226,100550.091965,14.085869,8.683082,A
276.226345,101210.104168,11.246041,6.825398,A
276.468405,101535.500224,6.346009,5.27735,A
276.355026,101715.256603,2.770704,2.535841,A
276.895103,101752.050827,-1.523729,4.25573,A
277.202073,101174.473453,-11.697043,3.473708,A
277.737701,100197.956783,-14.779019,1.608013,A
278.014818,99190.53089,-12.868988,3.492495,A
277.516472,98794.608835,-10.491712,6.334835,A
277.775318,98713.120806,-10.536502,7.836261,A
277.583096,98670.37918,-10.786344,7.067419,A
277.948772,98814.911494,-9.318934,4.570113,A
277.855492,98524.331868,-7.120495,-2.049458,A
277.699309,98042.786221,-6.738146,-4.341457,A
278.13413,97609.150348,-4.382732,-5.166431,A
278.309673,97472.703404,-3.15928,-1.839718,A
277.770467,97611.554057,-1.285952,3.637024,A
277.375089,98148.168859,-3.472856,9.768926,A
277.090371,98674.781902,-5.821676,11.55376,A
277.589381,99026.955612,-8.398574,9.822701,A
277.554659,99380.900947,-8.203405,7.791554,A
277.303884,99463.223461,-8.367409,5.97527,A
276.907623,99431.024753,-7.269693,6.803622,A
277.130811,99439.089842,-5.97752,7.777485,A
277.084856,99406.70971,-3.570612,6.444778,A
276.728661,99578.827263,-1.692027,5.923554,A
276.838195,99827.902434,0.532436,5.367376,A
277.221227,100086.291575,0.763576,3.409319,A
277.245525,100298.572414,0.705502,3.334663,A
277.278563,100616.961797,-0.076152,3.538178,A
277.161548,100832.464112,-1.091723,3.751864,A
276.867631,101007.15781,-2.502588,4.170389,A
277.32761,101143.047487,-1.981599,2.905616,A
277.098785,101183.743576,-2.814309,1.868393,A
277.136552,101238.044028,-1.704574,0.896139,A
277.383617,101383.090273,-3.946473,1.278211,A
277.678039,101673.455023,-3.502016,1.906182,A
277.633134,102081.74064,-5.010987,1.013254,A
277.437722,102499.372954,-4.17848,-0.050375,A
277.751274,102924.338043,-2.934344,1.257348,A
277.822159,103184.022697,0.188963,0.682993,A
277.585307,103250.570393,1.018766,0.32272,A
277.88677,103064.908046,2.493736,-1.868483,A
277.647321,102910.283058,3.034165,-2.685572,A
279.115481,102709.001208,3.521281,-3.41746,A
277.952658,102490.529694,1.983794,-3.269748,A
278.030019,102309.485533,3.352371,-2.877691,A
277.928292,102044.52828,5.145225,-3.872296,A
279.998385,101915.26843,6.714792,-4.184311,A
278.481857,101753.401987,4.872002,-3.996753,A
279.274599,101813.278181,1.390069,-3.147684,A
278.92679,101905.132313,-1.318805,0.759489,A
279.231549,102002.066393,0.041044,2.062161,A
277.289901,102085.502021,-1.751941,4.026517,A
277.300632,102225.958333,-0.068768,4.91816,A
276.674078,102252.732383,-0.335172,5.031883,A
277.263452,102330.146072,-0.172921,4.495232,A
277.25033,102341.363686,-0.47817,3.621287,A
277.2578,102345.492831,-1.508384,1.986087,A
277.416748,102358.015833,-3.455647,1.851822,A
277.457204,102353.995613,-5.46129,0.158781,A
277.238661,102292.138117,-5.743653,-0.597973,A
277.187801,102225.801075,-4.090801,-1.328592,A
277.22049,102254.091165,-1.925144,-3.001031,A
277.664574,102083.011021,-0.119582,-3.454806,A
277.553194,101857.026525,1.782021,-5.066843,A
278.371215,101634.655583,4.78982,-5.788012,A
278.431002,101346.426232,2.835899,-5.137334,A
278.951531,101218.159679,2.244817,-5.609238,A
278.65132,101145.211874,-2.465773,-2.988109,A
278.980979,101197.172893,-1.666291,-3.956063,A
279.111722,101279.622953,-2.745949,-1.329729,A
279.293873,101415.311166,-2.602231,-1.230671,A
278.695853,101666.761994,-2.510149,-1.395972,A
278.515678,101822.664116,-3.329141,-1.697074,A
278.837043,102024.879743,-5.892566,-1.79218,A
278.816673,102058.738715,-6.662391,-1.398305,A
279.106844,102057.756403,-8.428204,-1.429504,A
278.994712,101881.182599,-10.483594,-2.42035,A
279.860435,101701.378371,-12.372364,-4.284358,A
279.413198,101397.572301,-14.013709,-3.380007,A
279.554391,101204.680076,-13.684466,-1.174867,A
279.548633,101077.167336,-13.002438,-0.126798,A
279.741296,100943.345565,-10.173255,0.302597,A
279.365354,100820.436421,-8.122208,2.221288,A
278.789285,100739.319317,-6.654298,4.264865,A
278.777319,100696.532519,-5.540367,3.115623,A
279.173841,100660.679801,-4.875802,2.193874,A
279.178984,100628.10268,-3.593564,2.717688,A
278.594336,100542.727667,-2.496403,3.257147,A
278.16557,100513.221181,-2.057085,4.48889,A
278.693072,100416.442658,-3.414464,5.512702,A
278.482071,100420.794901,-3.886461,5.550389,A
278.331264,100319.590709,-3.840494,3.77207,A
278.322543,100299.99266,-3.560579,3.493467,A
278.766148,100252.117943,-3.29767,1.111288,A
278.729865,100259.084508,-2.072459,0.159706,A
278.790686,100305.016102,-0.317365,-0.987502,A
278.526654,100279.057473,2.388638,-0.992795,A
278.803511,100395.523037,3.941197,-1.240066,A
278.948568,100630.591892,6.936599,-1.285244,A
278.486571,100862.014709,6.685027,0.761114,A
278.351424,101080.120255,6.593136,2.796476,A
278.876069,101504.989792,5.465391,3.850802,A
279.15536,101782.749409,4.112723,4.532881,A
279.057712,102151.527322,2.609147,5.135381,A
278.3301,102247.786465,1.704624,4.763982,A
278.634429,102355.031175,-0.370118,3.219983,A
278.927768,102154.883348,-2.605747,2.339242,A
278.669487,101964.822368,-2.554019,0.717946,A
278.162036,101767.802658,0.388054,-1.519993,A
278.472854,101657.651817,2.311982,-2.012757,A
278.530637,101580.22145,3.724781,1.42152,A
278.110256,101460.020228,2.691546,5.163632,A
278.006281,101298.470484,-1.267335,8.543876,A
278.32512,101120.963145,-4.449277,10.154168,A
278.778548,100978.220408,-3.16612,9.011066,A
278.955923,100937.622202,0.08892,6.980788,A
278.514992,100875.148605,0.43553,7.288312,A
278.693918,100896.201955,1.649724,7.644938,A
278.491538,100963.669765,1.427731,6.936601,A
279.089418,100910.456945,-3.766922,4.716786,A
278.57231,100436.801233,-8.793056,-0.18613,A
278.723748,99360.932909,-11.393696,-4.969871,A
278.687459,98225.887398,-8.143233,-9.129582,A
278.803328,97769.014773,0.152808,-7.69729,A
279.30349,98095.173553,5.774135,-4.084762,A
279.446632,98658.817988,7.379485,-0.554127,A
279.311625,99333.170715,6.674666,3.059876,A
279.425139,99838.125639,4.470505,3.636373,A
279.331675,100139.37452,3.539564,2.051938,A
279.658717,100577.877302,2.948919,0.735016,A
279.197871,100879.489765,4.200802,-4.042364,A
278.969198,101196.849334,2.852636,-6.498797,A
278.823731,101455.316374,0.547844,-6.453094,A
278.970745,101636.615627,-0.880088,-1.836792,A
278.932245,101691.763734,-2.277057,3.840874,A
279.029746,101415.769315,-5.237515,8.218149,A
279.335583,101135.969802,-8.821862,8.235457,A
279.144169,100597.292109,-9.68861,6.771452,A
279.381248,100019.66194,-10.228361,6.612365,A
279.66113,99622.425066,-6.782394,7.786693,A
279.179508,99846.119197,0.439633,11.406627,A
279.204429,100482.319746,1.201624,10.233296,A
279.255607,100969.407382,-1.414707,6.343951,A
279.19813,101023.981506,-3.612904,4.391423,A
279.230382,101064.569355,-3.438698,5.610451,A
278.877784,101055.916417,-3.498531,3.692848,A
279.074583,101205.723659,-3.137557,2.039188,A
278.732576,101367.014457,-4.722083,0.373576,A
278.412146,101414.367166,-4.8395,-1.902081,A
278.924775,101680.157792,-5.058222,-2.648211,A
278.749806,101928.283378,-4.531021,-3.696197,A
278.738717,102184.156378,-2.363745,-3.969936,A
278.580925,102353.281195,-1.296141,-4.17163,A
278.978286,102513.642931,0.004558,-3.723434,A
279.234012,102594.136445,1.00626,-1.809186,A
279.351785,102619.27401,3.283656,-1.066291,A
280.124177,102530.308056,4.195113,-0.16005,A
279.415042,102440.994085,6.652986,0.495268,A
280.742183,102380.66182,7.81503,0.219573,A
279.268221,102380.547204,7.987978,2.392054,A
279.415177,102213.449971,6.653743,3.341036,A
279.063281,102031.331308,5.359486,5.92708,A
280.17494,101931.86951,5.215561,2.267534,A
279.646235,102000.767973,8.43783,2.807962,A
279.165693,101924.294921,8.545808,4.414238,A
279.828014,101854.184537,9.41243,3.573826,A
279.532101,101502.783354,8.458881,5.080908,A
279.441806,101290.095606,8.737757,2.321127,A
279.112563,101129.479021,9.591466,-1.630488,A
279.31327,101215.853264,9.559345,-3.459034,A
280.1652,101237.288284,7.461581,-1.85236,A
280.010686,101307.237662,3.058924,-1.368725,A
280.045299,101374.454361,1.584208,0.337763,A
279.814967,101446.944878,-0.187501,1.969903,A
279.988821,101577.286332,-1.912651,4.335072,A
279.237671,101411.905628,-5.449429,5.395407,A
279.5074,101171.986783,-7.786292,7.394599,A
279.921179,100854.052361,-7.078194,6.921005,A
279.529915,100771.349154,-2.166613,5.399586,A
279.810276,100901.37648,1.70677,4.751803,A
279.536814,101135.897944,3.354373,7.812838,A
279.879071,101382.999543,0.685044,7.051819,A
279.383878,101584.906442,-0.592474,6.275753,A
279.731792,101709.440109,-1.567336,6.694043,A
279.387684,101638.321546,-3.380579,6.504859,A
279.927204,101559.299384,-2.65512,8.366252,A
279.1743,101501.56802,-1.00495,8.3239,A
279.431302,101615.490059,-0.329824,8.679682,A
278.985543,101658.403919,-1.790063,7.937893,A
279.844541,101489.998728,-3.970125,8.223103,A
279.415689,101359.525738,-2.24749,7.604827,A
279.624605,101408.017534,-0.759211,6.882078,A
279.356154,101258.861893,-3.57697,3.644774,A
279.704032,101039.111302,-5.020208,-2.231849,A
279.761656,100834.683246,-3.87313,-5.870913,A
279.723406,100597.515951,-1.973427,-7.589171,A
279.698341,100420.825251,2.506023,-8.168876,A
280.241205,100487.169687,7.233974,-5.268413,A
280.848326,100876.619522,8.466572,2.344671,A
280.170949,101205.42593,5.86232,6.248021,A
280.14212,101453.057026,3.719831,6.801688,A
279.823596,101499.902799,0.165292,4.47459,A
279.859408,101657.558167,0.852004,-1.111425,A
280.143858,101900.415628,3.741847,-4.772826,A
280.244707,102363.123842,7.191432,-2.649082,A
280.348423,102723.375435,9.864333,-0.271191,A
280.395614,102852.277637,9.957111,4.37252,A
280.384143,102803.032619,8.774547,8.138946,A
280.444828,102705.835225,8.229355,9.209302,A
280.224467,102633.817941,8.404271,11.433303,A
280.905051,102578.295101,8.916718,9.497198,A
280.150041,102552.229102,7.066695,4.471104,A
