@relation Station_46001_2018_07_09_09_59_1.arff

@attribute pres numeric
@attribute Class_WDIR {A}

@data
101037.839174,A
101104.445705,A
101342.977957,A
101665.587806,A
101991.284967,A
102248.884553,A
102465.600009,A
102649.294476,A
102856.092305,A
102751.347985,A
102655.827532,A
102586.949351,A
102498.945243,A
102387.855909,A
102309.771998,A
102379.579482,A
102507.495874,A
102558.051238,A
102647.353004,A
102588.712754,A
102562.399491,A
102378.11246,A
102248.450175,A
102306.712012,A
102442.244668,A
102545.842172,A
102622.209554,A
102761.932578,A
102787.324751,A
102678.243995,A
102661.643398,A
102656.917215,A
102701.302427,A
102573.284839,A
102462.746395,A
102507.477052,A
102524.620568,A
102438.874002,A
102394.550012,A
102266.456912,A
102130.847467,A
101668.817003,A
100984.212539,A
100727.850364,A
100871.036485,A
100942.064597,A
100954.797034,A
101136.313075,A
101404.283345,A
101771.254626,A
101906.959759,A
101943.099811,A
101853.478225,A
101704.202325,A
101695.250718,A
101788.180387,A
101889.890296,A
101835.023388,A
101701.081067,A
101518.097279,A
101515.912234,A
101417.403519,A
101223.946499,A
101069.90163,A
100956.165489,A
100773.194388,A
100524.394106,A
100347.775614,A
100159.477552,A
99946.42058,A
99872.716924,A
99940.377249,A
100146.885357,A
100354.444487,A
100592.542061,A
100850.663173,A
101204.72385,A
101547.173668,A
101961.629677,A
102266.865075,A
102485.709552,A
102396.45174,A
102312.051996,A
102272.816901,A
102456.418009,A
102496.998997,A
102623.358409,A
102747.369681,A
102845.782602,A
102812.608442,A
102739.163867,A
102746.508847,A
102766.189027,A
102748.857469,A
102663.231105,A
102665.071681,A
102476.390732,A
102367.340559,A
102056.099407,A
101752.92549,A
101410.137715,A
101015.287484,A
100743.525784,A
100732.133791,A
100904.969993,A
101164.139741,A
101517.15154,A
101910.817754,A
102295.055139,A
102467.056857,A
102657.704817,A
103003.822066,A
103268.191228,A
103308.689216,A
103303.835487,A
103317.461244,A
103153.61895,A
103020.881556,A
103002.085506,A
102816.515649,A
102597.856093,A
102231.14254,A
102115.437166,A
102038.585459,A
101941.865529,A
101806.032986,A
101662.223661,A
101554.622856,A
101557.820553,A
101663.586424,A
101810.940593,A
101858.861459,A
101756.448842,A
101700.385471,A
101671.51502,A
101802.122175,A
101913.412972,A
102035.707475,A
101987.327281,A
102058.062957,A
101985.330521,A
102023.004751,A
101988.624254,A
101993.223375,A
102015.147194,A
102082.334771,A
102075.800497,A
102201.143024,A
102191.028165,A
102145.310722,A
102050.395279,A
101822.427153,A
101668.189527,A
101479.345049,A
101346.94138,A
101342.576691,A
101311.833286,A
101345.759798,A
101338.670403,A
101298.374362,A
101232.562343,A
101242.973484,A
101145.390816,A
101069.52915,A
101054.706931,A
101237.600375,A
101518.456494,A
101733.370961,A
101922.899082,A
101972.593852,A
101911.405361,A
101540.783325,A
101128.923018,A
100852.485273,A
100978.61979,A
101274.961104,A
101330.88375,A
101638.753752,A
102070.458946,A
102407.288284,A
102803.214428,A
102849.794985,A
102840.134352,A
102612.106948,A
102319.579473,A
101855.526874,A
101631.957083,A
101519.565617,A
101423.76469,A
101423.375918,A
101511.55888,A
101535.344426,A
101518.632467,A
101425.129541,A
101230.060685,A
100997.265181,A
100857.191997,A
100613.62036,A
100426.969875,A
100272.429348,A
100271.082527,A
100139.331184,A
99906.502711,A
99760.850481,A
99734.590854,A
99858.984531,A
100066.773378,A
100400.222427,A
100630.06687,A
100883.074437,A
101166.075144,A
101559.367418,A
101987.356753,A
102298.976559,A
102590.485982,A
102712.708469,A
102841.820106,A
102745.925955,A
102589.410987,A
102151.051452,A
101503.459102,A
100405.359548,A
100137.983069,A
100072.913672,A
99558.657667,A
99068.679109,A
99149.112609,A
99392.350821,A
99733.719276,A
100035.118313,A
100178.131224,A
100412.544448,A
100587.849532,A
100721.782663,A
100909.979288,A
101160.982993,A
101332.967792,A
101449.92541,A
101511.018976,A
101610.809299,A
101600.167089,A
101601.873501,A
101640.390187,A
101734.818185,A
101734.629166,A
101689.929777,A
101794.396637,A
102065.205013,A
102385.347883,A
102783.226833,A
103147.588266,A
103433.219345,A
103649.163384,A
103673.242198,A
103766.165005,A
103754.878682,A
103754.011228,A
103694.15434,A
103662.748684,A
103541.457886,A
103315.723766,A
102950.657481,A
102428.204542,A
101757.97298,A
101154.661217,A
100710.657781,A
100454.037394,A
100486.95885,A
100638.652468,A
101218.606077,A
101586.938084,A
101810.967494,A
101895.514824,A
102036.476854,A
102059.59242,A
102233.255619,A
102255.800255,A
102308.9396,A
102357.110358,A
102361.347743,A
102444.837249,A
102469.024988,A
102426.596321,A
102458.444869,A
102366.381194,A
102320.750356,A
102221.083839,A
102240.796747,A
102188.301998,A
102193.575815,A
102163.357433,A
102100.254312,A
102031.992475,A
102003.110062,A
102131.12765,A
102265.0777,A
102376.29857,A
102302.468721,A
102122.098037,A
101782.841443,A
101334.632507,A
100918.823851,A
100569.835285,A
100261.515831,A
99874.572561,A
99430.721319,A
99204.331617,A
99464.529825,A
99469.83117,A
99345.450673,A
99384.345531,A
99470.72848,A
99402.134136,A
99377.847347,A
99297.181841,A
99272.685616,A
99245.810371,A
99194.610895,A
99097.628279,A
98993.221674,A
98904.672261,A
98834.467299,A
98700.463129,A
98539.745832,A
98333.717517,A
98201.689932,A
98379.401363,A
98802.796776,A
99227.60883,A
99648.934392,A
99697.686273,A
99293.501055,A
99002.049801,A
99130.024411,A
99285.796708,A
99287.312933,A
99349.808165,A
99806.305054,A
99969.885638,A
100175.225537,A
100288.76892,A
100408.140373,A
100383.660826,A
100413.222892,A
100344.866237,A
100369.1947,A
100536.28857,A
100892.979028,A
101288.457565,A
101651.71974,A
101861.806587,A
101965.785132,A
101888.937899,A
101869.88301,A
101897.199978,A
101954.737715,A
101968.876049,A
101872.127866,A
101706.809119,A
101705.669405,A
101656.253021,A
101537.18704,A
101186.204728,A
100657.22996,A
99972.148794,A
99447.929989,A
99147.670425,A
99337.707384,A
99935.930909,A
100855.040267,A
101514.308437,A
101885.230011,A
101918.300888,A
101767.976836,A
101553.347858,A
101116.176089,A
100865.373848,A
100803.910332,A
100755.02418,A
100655.711321,A
100417.010332,A
99839.342411,A
99342.582952,A
99045.290498,A
98806.938075,A
98736.684686,A
98877.126408,A
99030.086659,A
99183.720387,A
99487.739389,A
99772.71099,A
99869.33187,A
99565.640175,A
99241.543273,A
99048.467238,A
99128.316638,A
99419.845366,A
99681.886429,A
99751.63931,A
99665.161301,A
99353.933571,A
99319.886799,A
99338.6739,A
99374.097582,A
99297.951838,A
99109.596052,A
98880.145482,A
98665.170961,A
98441.658603,A
98076.789066,A
97864.537456,A
97858.156702,A
97703.607575,A
97738.686789,A
97744.384192,A
97888.23096,A
98115.918853,A
98553.834269,A
98786.222815,A
98671.283002,A
98385.914165,A
98499.598573,A
98283.040036,A
97821.566019,A
97773.086591,A
97907.565897,A
97940.023735,A
98403.336089,A
98754.030332,A
98972.581783,A
98839.545913,A
98490.026982,A
98710.04279,A
98394.193713,A
97722.193455,A
97455.578366,A
97667.166614,A
98134.395275,A
98508.375424,A
98731.302706,A
99001.847527,A
99529.988921,A
99884.469444,A
100383.519618,A
100891.718387,A
101459.861134,A
101798.300162,A
102019.603405,A
102225.197284,A
102215.054172,A
102238.654062,A
102303.631597,A
102206.421758,A
102155.472415,A
102029.998352,A
101804.158079,A
101692.726557,A
101584.654607,A
101528.719758,A
101325.662786,A
101000.142575,A
100578.610726,A
99943.268333,A
99303.657105,A
98886.94078,A
98877.7087,A
98970.752743,A
99181.574783,A
99273.888107,A
99364.000337,A
99324.802337,A
99454.103234,A
99170.984789,A
98855.596355,A
98851.604389,A
99298.423127,A
99706.0924,A
100258.365268,A
100634.251931,A
100968.095201,A
101167.229449,A
101114.344326,A
100451.509717,A
99928.40189,A
100301.681719,A
100419.162457,A
100304.461406,A
99475.889131,A
98305.722753,A
97868.351657,A
98064.340287,A
99350.844471,A
100267.969406,A
100830.567186,A
100940.237442,A
100664.697876,A
99934.461558,A
99246.693929,A
98837.221823,A
99192.174208,A
99664.359534,A
100074.13833,A
99852.289241,A
99245.96904,A
99014.467639,A
99252.791326,A
99497.219082,A
99307.263036,A
98327.490035,A
98158.820721,A
98671.656529,A
99307.369982,A
99915.976878,A
100534.763738,A
101016.51109,A
101106.650839,A
101145.293234,A
101437.243847,A
101819.430737,A
102333.377482,A
102859.825393,A
103141.881472,A
103277.022535,A
103172.29212,A
102814.770433,A
102449.230047,A
102150.259376,A
102010.604821,A
101849.918549,A
101855.178703,A
101717.969733,A
101667.248889,A
101628.448366,A
101579.807874,A
101577.868005,A
101458.512119,A
101387.372163,A
101381.889152,A
101532.737542,A
101563.917955,A
101649.998003,A
101646.84971,A
101792.220249,A
101994.637339,A
102226.51273,A
102467.638154,A
102672.00406,A
102879.343589,A
103026.832791,A
103203.996589,A
103425.571223,?
103572.451426,A
103712.620404,A
103761.515745,A
103822.345998,A
103764.384917,A
103671.91818,A
103543.570714,A
103358.548007,A
103278.907115,A
103280.978277,A
103370.430885,A
103350.673048,A
103367.717755,A
103206.250249,A
102888.573246,A
102555.524246,A
102203.60864,A
101582.226764,A
101129.197669,A
101052.565213,A
100728.873761,A
100569.327445,A
99971.245948,A
98257.09279,A
97421.050498,A
97602.192783,A
98195.985189,A
98673.735752,A
98564.006852,A
98552.103943,A
98835.966703,A
98695.841679,A
98697.492377,A
99011.868583,A
99298.255272,A
99407.761758,A
99475.163244,A
99640.603469,A
99833.650082,A
99997.292516,A
100339.330952,A
100870.736366,A
101431.561903,A
101995.416642,A
102408.367945,?
102458.864957,A
102100.842161,A
101500.18365,A
100701.543399,A
100003.473209,A
99228.401098,A
98622.01753,A
98575.649955,A
98645.426172,A
98478.976416,A
98546.732294,A
98725.829099,A
98820.832259,A
99135.083307,A
99410.122691,A
99630.697118,A
99924.100018,A
100190.914525,A
100590.371365,A
101092.749902,A
101640.299842,A
102154.245661,A
102328.377376,A
102421.208236,A
102639.106733,A
102556.048892,A
102620.539716,A
103065.531058,A
103808.22581,A
104380.460742,A
104655.890116,A
104610.023977,A
104550.365673,A
104529.855482,A
104475.7082,A
104331.478545,A
104288.668209,A
104167.003471,A
104110.415077,A
104113.986956,A
104154.261603,A
104216.300281,A
104282.408582,A
104253.694906,A
104272.979512,A
104195.926099,A
104142.765603,A
104165.079169,A
104096.226855,A
104099.437973,A
104082.821326,A
104055.285734,A
103734.149083,A
103412.593271,?
103106.212225,A
102927.777563,A
102786.4981,A
102919.070989,A
102927.052836,A
102793.641229,A
102732.009219,A
102702.2683,A
102551.146481,A
102247.459744,A
101908.618764,A
101686.307585,A
101736.1972,A
102050.657925,A
102267.692274,A
102466.981837,A
102526.370209,A
102623.583652,A
102617.935895,A
102538.396682,A
102280.258651,A
102134.109893,A
101932.343719,A
101751.459588,A
101500.239829,A
101154.990903,A
100480.546013,A
99481.431071,A
98634.812628,A
97993.708076,A
97839.335416,A
98173.747713,A
98650.073421,A
99215.089818,A
100003.533079,A
100534.583994,A
100206.656218,A
98796.742918,A
97406.455391,A
97257.19361,A
97903.246237,A
98497.904677,A
98867.449775,A
99216.125032,A
99328.687273,A
99161.690994,A
98842.627785,A
98737.782027,A
98748.4949,A
98853.835147,A
99072.62108,A
99194.377139,A
99491.457587,A
99794.89647,A
100104.2173,A
100369.439384,A
100576.32406,A
100441.436001,A
100342.402263,A
100262.118426,A
100164.308921,A
100221.390345,A
100322.817152,A
100444.634191,A
100570.260554,A
100628.137359,A
100659.071378,A
100463.335982,A
100038.916574,A
99253.761278,A
99109.784927,A
99276.461037,A
99191.919291,A
98987.925179,A
98880.130506,A
98807.779846,A
99026.451162,A
99097.923334,A
98846.234633,A
98524.453201,A
98383.59804,A
99009.435492,A
99388.985449,A
99199.566746,A
99061.927563,A
99590.175835,A
100097.98817,A
100200.707678,A
100226.299846,A
100740.391347,A
101358.40709,A
101896.454041,A
102258.772082,A
102713.945872,A
103097.040287,A
103399.419934,A
103693.784623,A
103780.018141,A
103792.01213,A
103524.580545,A
103400.46599,A
103373.371879,A
103444.641042,A
103754.530415,A
103882.635478,A
104041.789417,A
103988.361519,A
103947.941189,A
103827.433085,A
103772.660512,A
103696.885451,A
103618.109926,A
103565.184731,A
103474.781669,A
103262.925392,A
103030.962285,A
102891.193113,A
102901.6539,A
102721.063665,A
102646.106654,A
102363.825814,A
102180.369036,A
101908.342562,A
101529.805594,A
101449.928182,A
101442.837569,A
101678.549561,A
101943.675793,A
102231.239396,A
102363.92812,A
102387.405181,A
102400.249462,A
102297.356994,A
102063.949862,A
101702.840246,A
101203.588126,A
100443.07579,A
99621.558638,A
99195.669454,A
99082.393857,A
99113.990126,A
99152.15242,A
99232.216657,A
99212.897864,A
99030.856267,A
98652.24685,A
98893.310608,A
99206.601278,A
99318.284103,A
99099.185529,A
98039.435036,A
97762.081323,A
97648.235182,A
97670.746222,A
97751.068814,A
97165.229276,A
96680.09609,A
97587.77748,A
98045.583041,A
98095.30508,A
98248.329808,A
98574.582632,A
98831.436726,A
98856.11822,A
98900.65525,A
99029.373159,A
99313.696907,A
99764.354684,A
100117.212037,A
100348.531088,A
100424.080663,A
100516.484091,A
100685.8588,A
100684.445172,A
100768.477354,A
100835.489092,A
100878.773636,A
100943.845747,A
100981.264152,A
101038.57193,A
101249.307607,A
101377.09198,A
101605.090504,A
101791.45463,A
102037.998963,A
102348.759288,A
102658.590551,A
102661.864544,A
102440.278682,A
102615.759557,A
103305.416884,A
103633.409958,A
103828.707554,A
103871.256664,A
103817.685027,A
103834.223775,A
103866.522752,A
103837.923934,A
103815.532468,A
103789.931729,A
103961.887791,A
104100.653258,A
104092.247199,A
104014.286359,A
103672.597842,A
103387.020014,A
103049.705133,A
102850.645771,A
102544.715395,A
102162.594587,A
101874.510192,A
101576.409989,A
101337.669519,A
101067.286632,A
100996.583925,A
101038.933716,A
100948.826587,A
100871.678598,A
100557.589668,A
100302.623225,A
100323.653482,A
100213.351316,A
100394.236906,A
100471.568706,A
100787.092173,A
101356.206582,A
101963.808556,A
102335.666293,A
102362.308806,A
102208.071663,A
101968.83622,A
102058.662768,A
101873.783414,A
101687.599542,A
101629.400531,A
101623.308907,A
101577.442525,A
101799.26968,A
101882.389962,A
102057.736962,A
102157.181841,A
102144.571992,A
102137.108657,A
102201.700918,A
102261.523968,A
102467.635525,A
102621.736659,A
102852.212036,A
102907.312158,A
102968.091547,A
103070.809635,A
103052.749262,A
102967.434988,A
102916.292018,A
102742.974747,A
102630.529403,A
102397.097032,A
102131.117252,A
101743.872541,A
101410.514813,A
101004.156378,A
100727.981511,A
100510.593447,A
100415.758339,A
100057.227304,A
99976.214652,A
99957.035715,A
99814.53712,A
99703.875604,A
99564.230238,A
99480.70475,A
99608.886842,A
99646.925823,A
99633.189681,A
99625.414498,A
99842.080549,A
100060.747835,A
100415.662302,A
100802.500346,A
101015.352357,A
101102.048749,A
100971.382759,A
100894.883599,A
100824.490837,A
100813.985362,A
100749.645805,A
100763.94417,A
100749.514269,A
100852.967792,A
101055.025533,A
101251.470573,A
101441.898633,A
101557.582131,A
101542.66859,A
101388.121018,A
101287.090278,A
101135.949153,A
100927.131711,A
100877.83466,A
100843.231307,A
100745.173262,A
100656.899222,A
100552.081718,A
100642.961375,A
100744.103476,A
100893.376989,A
101073.113434,A
101175.603709,A
101166.209936,A
101106.986069,A
101115.425097,A
100905.211188,A
100721.701401,A
100539.329241,A
100548.617103,A
100647.929962,A
100611.579256,A
100651.082729,A
100486.989566,A
100240.599757,A
99938.380767,A
99828.751451,A
99724.481339,A
99832.294207,A
99840.723805,A
99864.983616,A
100112.793856,A
100339.026206,A
100557.671172,A
100947.5587,A
101217.785296,A
101181.737868,A
100547.556775,A
99375.688003,A
98779.916839,A
98751.890652,A
98831.893666,A
98870.228929,A
98923.007756,A
99142.53151,A
99333.604901,A
99972.247887,A
100550.091965,A
101210.104168,A
101535.500224,A
101715.256603,A
101752.050827,A
101174.473453,A
100197.956783,A
99190.53089,A
98794.608835,A
98713.120806,A
98670.37918,A
98814.911494,A
98524.331868,A
98042.786221,A
97609.150348,A
97472.703404,A
97611.554057,A
98148.168859,A
98674.781902,A
99026.955612,A
99380.900947,A
99463.223461,A
99431.024753,A
99439.089842,A
99406.70971,A
99578.827263,A
99827.902434,A
100086.291575,A
100298.572414,A
100616.961797,A
100832.464112,A
101007.15781,A
101143.047487,A
101183.743576,A
101238.044028,A
101383.090273,A
101673.455023,A
102081.74064,A
102499.372954,A
102924.338043,A
103184.022697,A
103250.570393,A
103064.908046,A
102910.283058,A
102709.001208,A
102490.529694,A
102309.485533,A
102044.52828,A
101915.26843,A
101753.401987,A
101813.278181,A
101905.132313,A
102002.066393,A
102085.502021,A
102225.958333,A
102252.732383,A
102330.146072,A
102341.363686,A
102345.492831,A
102358.015833,A
102353.995613,A
102292.138117,A
102225.801075,A
102254.091165,A
102083.011021,A
101857.026525,A
101634.655583,A
101346.426232,A
101218.159679,A
101145.211874,A
101197.172893,A
101279.622953,A
101415.311166,A
101666.761994,A
101822.664116,A
102024.879743,A
102058.738715,A
102057.756403,A
101881.182599,A
101701.378371,A
101397.572301,A
101204.680076,A
101077.167336,A
100943.345565,A
100820.436421,A
100739.319317,A
100696.532519,A
100660.679801,A
100628.10268,A
100542.727667,A
100513.221181,A
100416.442658,A
100420.794901,A
100319.590709,A
100299.99266,A
100252.117943,A
100259.084508,A
100305.016102,A
100279.057473,A
100395.523037,A
100630.591892,A
100862.014709,A
101080.120255,A
101504.989792,A
101782.749409,A
102151.527322,A
102247.786465,A
102355.031175,A
102154.883348,A
101964.822368,A
101767.802658,A
101657.651817,A
101580.22145,A
101460.020228,A
101298.470484,A
101120.963145,A
100978.220408,A
100937.622202,A
100875.148605,A
100896.201955,A
100963.669765,A
100910.456945,A
100436.801233,A
99360.932909,A
98225.887398,A
97769.014773,A
98095.173553,A
98658.817988,A
99333.170715,A
99838.125639,A
100139.37452,A
100577.877302,A
100879.489765,A
101196.849334,A
101455.316374,A
101636.615627,A
101691.763734,A
101415.769315,A
101135.969802,A
100597.292109,A
100019.66194,A
99622.425066,A
99846.119197,A
100482.319746,A
100969.407382,A
101023.981506,A
101064.569355,A
101055.916417,A
101205.723659,A
101367.014457,A
101414.367166,A
101680.157792,A
101928.283378,A
102184.156378,A
102353.281195,A
102513.642931,A
102594.136445,A
102619.27401,A
102530.308056,A
102440.994085,A
102380.66182,A
102380.547204,A
102213.449971,A
102031.331308,A
101931.86951,A
102000.767973,A
101924.294921,A
101854.184537,A
101502.783354,A
101290.095606,A
101129.479021,A
101215.853264,A
101237.288284,A
101307.237662,A
101374.454361,A
101446.944878,A
101577.286332,A
101411.905628,A
101171.986783,A
100854.052361,A
100771.349154,A
100901.37648,A
101135.897944,A
101382.999543,A
101584.906442,A
101709.440109,A
101638.321546,A
101559.299384,A
101501.56802,A
101615.490059,A
101658.403919,A
101489.998728,A
101359.525738,A
101408.017534,A
101258.861893,A
101039.111302,A
100834.683246,A
100597.515951,A
100420.825251,A
100487.169687,A
100876.619522,A
101205.42593,A
101453.057026,A
101499.902799,A
101657.558167,A
101900.415628,A
102363.123842,A
102723.375435,A
102852.277637,A
102803.032619,A
102705.835225,A
102633.817941,A
102578.295101,A
102552.229102,A
102449.441086,A
102455.638379,A
102455.026751,A
102630.286905,A
102532.871997,A
102569.747484,A
102529.705809,A
102369.447839,A
102149.620073,A
101965.637296,A
101766.039489,A
101533.490621,A
101339.104539,A
101305.496678,A
101414.391536,A
101422.329079,A
101512.399876,A
101644.584921,A
101796.988348,A
101711.599431,A
101654.472593,A
101585.011037,A
101491.27937,A
101260.115876,A
101028.982722,A
100931.999479,A
100838.486436,A
100658.149697,A
100569.879889,A
100398.252111,A
100325.903488,A
100227.887804,A
100319.059027,A
100458.931965,A
100635.249944,A
100794.736497,A
100916.159072,A
101163.372757,A
101267.396475,A
101202.96983,A
101180.344173,A
101127.828901,A
101113.051612,A
100851.325653,A
100595.304642,A
100108.624685,A
99734.402074,A
99732.56607,A
100080.617737,A
100259.87409,A
100052.850641,A
99697.314102,A
100052.958795,A
100575.467592,A
100719.414387,A
100766.061132,A
100728.799261,A
100631.347018,A
100580.58222,A
100593.442202,A
100740.047515,A
100869.591685,A
100938.292182,A
101002.153482,A
101125.560856,A
101216.575788,A
101094.926859,A
101153.389532,A
101381.149257,A
101690.785376,A
101635.371703,A
101501.751289,A
101353.58826,A
101286.974,A
101240.552256,A
101210.095701,A
101331.929417,A
101371.090216,A
101464.365813,A
101498.10667,A
101490.281598,A
101304.962851,A
101300.857244,A
101168.103414,A
100970.685009,A
100950.804583,A
100835.741661,A
100813.872205,A
100887.342646,A
101161.801042,A
101343.588609,A
101641.125129,A
101720.319524,A
102005.361054,A
102096.482873,A
102002.561703,A
101990.420371,A
101768.997796,A
101583.982818,A
101120.123605,A
100667.345755,A
100391.572154,A
100443.104245,A
100610.950951,A
101031.056862,A
101454.066517,A
101898.291456,A
102210.376524,A
102501.63931,A
102821.079714,A
103004.806908,A
103088.715526,A
103268.94188,A
103371.514527,A
103432.965114,A
103179.400965,A
102903.509587,A
102664.25275,A
102504.99033,A
102164.25563,A
102055.827009,A
102197.570863,A
102272.467726,A
102363.006412,A
102372.764492,A
102405.679812,A
102304.041183,A
102340.564364,A
102243.199103,A
102114.541934,A
102104.113874,A
101935.38439,A
101845.483682,A
101591.561643,A
101534.881059,A
101474.75788,A
101292.393208,A
101096.2284,A
100987.324353,A
100832.256715,A
100720.255239,A
100772.619669,A
100839.143585,A
100952.921643,A
100947.205177,A
101084.080663,A
101165.321815,A
101054.964552,A
100990.703388,A
100936.383872,A
100928.883335,A
101097.52947,A
101190.804825,A
101387.68007,A
101598.164395,A
101674.428253,A
101690.553474,A
101824.531777,A
101985.921625,A
102028.580878,A
102141.741374,A
102276.714435,A
102418.407426,A
102502.258668,A
102524.868516,A
102561.324891,A
102491.489395,A
102327.958215,A
102275.188336,A
102247.765457,A
102249.449259,A
102066.244701,A
102080.794176,A
102012.755195,A
102041.694357,A
102095.372146,A
102205.882337,A
102180.375548,A
102179.55001,A
102098.642342,A
101914.27429,A
101771.22529,A
101714.239476,A
101632.278215,A
101638.085761,A
101564.842891,A
101417.573183,A
101417.755341,A
101527.42609,A
101673.825089,A
101791.054582,A
101822.488734,A
101804.667159,A
102061.028609,A
102225.378465,A
102389.476343,A
102335.194028,A
102368.71772,A
102236.053993,A
102110.246448,A
102124.343108,A
102167.931663,A
102140.746473,A
102130.125897,A
102120.516756,A
101992.719938,A
101990.323998,A
101958.983555,A
102056.218149,A
102229.883494,A
102437.06421,A
102542.36628,A
102647.685027,A
102720.83332,A
102735.404188,A
102587.315803,A
102354.948359,A
101890.427379,A
101524.269431,A
101114.438168,A
100910.697069,A
100746.158686,A
100786.930104,A
100685.221305,A
100596.178619,A
100576.437701,A
100697.251903,A
100794.691459,A
100913.071411,A
101026.835564,A
101177.488866,A
101295.080724,A
101480.967387,A
101746.520808,A
102003.574463,A
102272.66232,A
102424.482615,A
102679.281982,A
102735.129984,A
102699.112762,A
102632.903023,A
102647.045831,A
102466.9637,A
102386.41281,A
102248.867343,A
102256.718282,A
102085.914137,A
102046.2714,A
101835.512186,A
101695.48632,A
101606.883028,A
101513.779666,A
101500.055728,A
101622.837569,A
101746.244701,A
101741.337094,A
101708.649588,A
101677.473649,A
101637.826196,A
101501.5388,A
101350.79092,A
101271.943322,A
101362.883959,A
101548.90094,A
101721.400403,A
101994.556426,A
102300.195235,A
102486.019699,A
102745.102842,A
102941.928682,A
102950.336887,A
102750.924736,A
102633.466116,A
102589.040689,A
102522.919942,A
102571.515504,A
102749.645805,A
102875.21143,A
102988.926421,A
103073.168279,A
103138.009563,A
103144.071716,A
103164.810648,A
103003.18398,A
102937.750374,A
102855.514466,A
102665.966063,A
102387.799779,A
102226.40307,A
102043.583787,A
101991.681361,A
101931.417806,A
101920.604472,A
101963.205373,A
101998.437274,A
101893.365162,A
101945.542477,A
101976.903203,A
102191.346767,A
102247.521634,A
102357.903545,A
102229.103263,A
102093.387965,A
101836.573459,A
101693.297863,A
101514.371496,A
101655.017069,A
101847.977077,A
101858.61433,A
101880.187747,A
101809.106143,A
101531.715749,A
101226.410424,A
100890.912581,A
100709.235399,A
100612.503024,A
100423.9628,A
100429.701877,A
100389.114271,A
100386.833673,A
100358.333906,A
100563.520876,A
100747.124022,A
100975.532468,A
101077.296256,A
101251.616014,A
101174.948986,A
100858.651182,A
100570.43244,A
100577.157819,A
100871.593896,A
100999.707762,A
100951.970021,A
100908.299333,A
100871.377698,A
100796.362962,A
100654.870218,A
100653.259358,A
100790.435359,A
100942.170025,A
101154.081881,A
101269.087669,A
101268.553699,A
101246.495716,A
101287.556555,A
101341.037113,A
101282.491197,A
101122.198412,A
100807.338992,A
100302.818746,A
100162.10457,A
100124.30897,A
100270.144769,A
100283.662528,A
100403.899974,A
100589.513544,A
100620.027967,A
100808.414779,A
101054.247564,A
101231.588553,A
101327.906773,A
101312.527529,A
101163.547176,A
100661.659341,A
100255.271542,A
100122.260718,A
100082.484927,A
99916.86095,A
99822.700981,A
99937.793374,A
99999.035878,A
100016.311171,A
100089.614538,A
100418.52073,A
100816.25681,A
101129.121266,A
101230.790477,A
101468.615548,A
101594.673228,A
101502.266881,A
101040.616143,A
100123.330626,A
99347.372723,A
99173.653222,A
99165.538487,A
99003.957341,A
98918.064166,A
98994.768878,A
99081.698243,A
99133.286008,A
99316.132376,A
99545.931889,A
99866.519737,A
100202.087266,A
100501.388791,A
100850.563254,A
101149.609195,A
101411.401236,A
101581.577944,A
101692.749409,A
101715.635258,A
101711.610806,A
101728.169486,A
101417.075572,A
100931.648477,A
100145.095197,A
99773.66757,A
99944.579027,A
100237.866827,A
100637.795789,A
100950.812062,A
100973.524951,A
100774.255428,A
100028.649105,A
99443.130017,A
100150.282636,A
100793.551708,A
100967.243546,A
100950.445717,A
100724.927593,A
100627.549887,A
100410.072888,A
100291.737384,A
100115.545782,A
100051.567237,A
99992.923247,A
99971.405853,A
100157.278853,A
100296.859983,A
100477.699425,A
100663.01394,A
100756.548618,A
100874.011953,A
101010.266623,A
101153.546451,A
101350.216735,A
101626.924461,A
102031.490855,A
102329.210016,A
102562.513866,A
102676.924945,A
102872.025309,A
102909.960766,A
102899.417847,A
102850.725564,A
102768.945968,A
102672.275443,A
102431.876747,A
102222.603476,A
101956.77104,A
101897.889361,A
101912.892521,A
101884.660782,A
101723.948886,A
101464.060382,A
100724.261111,A
99905.128188,A
99713.16746,A
99663.6565,A
99606.243737,A
99581.910943,A
100038.115483,A
100513.393774,A
100931.35558,A
100943.046426,A
101051.315365,A
101097.981175,A
101258.545244,A
101516.144589,A
101909.596893,A
102252.860287,A
102471.767832,A
102652.717658,A
102721.262356,A
102632.533113,A
102349.28032,A
101798.522624,A
101287.090909,A
101120.688412,A
101185.032926,A
101193.720736,A
101319.341408,A
101231.004927,A
100920.409,A
100474.860536,A
100142.944796,A
100091.876854,A
100110.29994,A
100292.446615,A
100661.073445,A
100962.494802,A
101279.60559,A
101312.263625,A
101246.72032,A
100834.807245,A
100289.897009,A
100003.070242,A
100149.503321,A
100076.296676,A
99913.619286,A
99662.629244,A
99469.136725,A
99450.99568,A
99763.012337,A
100041.220296,A
100387.451427,A
100644.536107,A
100915.201614,A
101049.631515,A
101245.164171,A
101498.510564,A
101824.473425,A
102206.981837,A
102588.153302,A
102797.264697,A
102973.549949,A
102948.317941,A
102631.187006,A
102092.581869,A
101412.922319,A
100856.922123,A
100984.441772,A
101353.386035,A
101622.324605,A
101497.095477,A
101195.404574,A
101118.620891,A
101165.120109,A
101232.35023,A
101428.260431,A
101602.386562,A
101325.524004,A
100675.489673,A
100126.791864,A
100318.242634,A
100264.137326,A
100205.469557,A
