#YY  MM DD hh mm WDIR WSPD GST  WVHT   DPD   APD MWD   PRES  ATMP  WTMP  DEWP  VIS  TIDE
#yr  mo dy hr mn degT m/s  m/s     m   sec   sec degT   hPa  degC  degC  degC   mi    ft
2016 02 24 02 50 117  8.6 10.4  1.38  5.26  4.70 116 1011.7  27.3  27.4  23.5 99.0 99.00
2016 02 24 03 50 119  9.1 10.4  1.33  7.14  4.55 105 1011.7  27.2  27.4  23.4 99.0 99.00
2016 02 24 04 50 120  8.8 10.3  1.42  6.67  4.67 112 1011.7  27.2  27.4  23.3 99.0 99.00
2016 02 24 05 50 122  8.4  9.8  1.35  6.67  4.71 113 1011.4  27.2  27.4  23.4 99.0 99.00
2016 02 24 06 50 119  7.8  9.0  1.40  5.88  4.85 105 1010.9  27.1  27.4  23.6 99.0 99.00
2016 02 24 07 50 121  7.4  9.3  1.37  5.88  4.73  97 1010.6  27.0  27.4  23.6 99.0 99.00
2016 02 24 08 50 117  8.0  9.7  1.38  6.25  4.82  91 1010.5  27.0  27.4  23.5 99.0 99.00
2016 02 24 09 50 112  7.9  9.3  1.34  6.25  4.69  99 1010.8  27.0  27.4  23.4 99.0 99.00
2016 02 24 10 50 109  7.7  8.9  1.35  5.88  4.77 101 1011.2  27.0  27.4  23.3 99.0 99.00
2016 02 24 11 50 108  7.9  9.2  1.35  5.56  4.75 110 1012.1  27.0  27.4  23.3 99.0 99.00
2016 02 24 12 50 110  8.1  9.8  1.46  7.14  4.93  90 1012.8  27.3  27.4  23.3 99.0 99.00
2016 02 24 13 50 107  8.4  9.9  1.38  6.67  4.86  96 1013.5  27.3  27.4  23.3 99.0 99.00
2016 02 24 14 50 105  7.7  9.1  1.40  7.14  4.70  94 1014.4  27.3  27.4  23.3 99.0 99.00
2016 02 24 15 50 105  8.7 10.1  1.48  5.88  4.85  99 1014.3  27.4  27.5  23.1 99.0 99.00
2016 02 24 16 50 112  8.2  9.9  1.40  6.25  4.72  95 1014.2  27.4  27.5  23.2 99.0 99.00
2016 02 24 17 50 112  8.0  9.7  1.26  5.88  4.44  95 1013.4  27.4  27.5  23.0 99.0 99.00
2016 02 24 18 50 113  7.5  9.1  1.23  7.69  4.62 112 1012.8  27.4  27.6  23.2 99.0 99.00
2016 02 24 19 50 113  7.1  8.4  1.39  6.67  4.91  91 1012.4  27.4  27.8  23.1 99.0 99.00
2016 02 24 20 50 116  6.8  8.0  1.23  7.69  4.75  92 1012.1  27.5  27.8  23.1 99.0 99.00
2016 02 24 21 50 116  6.5  7.9  1.21  6.67  4.84  85 1012.1  27.5  27.8  23.0 99.0 99.00
2016 02 24 22 50 112  6.7  7.7  1.21  6.25  4.88  86 1012.4  27.5  27.7  23.0 99.0 99.00
2016 02 24 23 50 113  5.9  6.8  1.12  6.25  4.74  87 1012.9  27.3  27.8  23.0 99.0 99.00
2016 02 25 00 50 110  5.8  6.5  1.12  6.25  4.89 100 1013.4  27.3  27.7  23.1 99.0 99.00
2016 02 25 01 50 113  5.2  6.1  1.06  6.25  4.97  89 1014.4  27.3  27.7  23.4 99.0 99.00
2016 02 25 02 50 114  6.3  7.2  1.09  6.67  5.00  89 1015.0  27.3  27.6  22.8 99.0 99.00
2016 02 25 03 50 111  5.3  6.3  1.18  6.25  5.06  89 1015.6  27.2  27.6  23.3 99.0 99.00
2016 02 25 04 50 108  5.4  6.3  1.12  6.67  5.00  99 1015.6  27.2  27.6  23.1 99.0 99.00
2016 02 25 05 50 110  3.8  4.5  1.07  7.69  4.93 111 1015.5  27.1  27.6  22.9 99.0 99.00
2016 02 25 06 50 100  3.7  4.6  1.07  7.69  5.19 108 1015.1  27.0  27.5  22.9 99.0 99.00
2016 02 25 07 50  88  3.9  4.7  1.05  7.69  5.19 119 1014.7  26.9  27.5  22.8 99.0 99.00
2016 02 25 08 50  68  3.0  3.9  1.09  7.69  5.27 112 1014.8  26.8  27.5  22.5 99.0 99.00
2016 02 25 09 50  75  3.8  4.7  1.01  6.67  5.18  91 1014.6  26.8  27.5  22.6 99.0 99.00
2016 02 25 10 50  58  3.8  4.7  1.12  7.69  5.55  91 1014.9  26.8  27.5  22.4 99.0 99.00
2016 02 25 11 50  33  4.6  5.3  1.05  6.67  5.38  80 1015.5  26.7  27.5  22.5 99.0 99.00
2016 02 25 12 50  60  4.9  5.7  1.21  8.33  5.56 106 1015.8  26.9  27.5  22.3 99.0 99.00
2016 02 25 13 50  57  5.4  6.4  1.03  8.33  5.24 116 1016.6  27.0  27.5  22.4 99.0 99.00
2016 02 25 14 50  48  4.0  4.9  1.15  7.69  5.25 131 1017.1  26.9  27.6  22.6 99.0 99.00
2016 02 25 15 50  38  5.1  6.2  1.05  8.33  5.41 130 1017.3  26.9  27.6  22.8 99.0 99.00
2016 02 25 16 50  41  5.6  6.4  1.10  8.33  5.45 124 1016.8  26.9  27.7  22.8 99.0 99.00
2016 02 25 17 50  37  5.2  6.5  1.06  8.33  5.38 126 1016.4  27.0  27.6  22.8 99.0 99.00
2016 02 25 18 50  37  5.3  6.6  1.05  8.33  5.39 110 1015.6  27.0  27.9  22.8 99.0 99.00
2016 02 25 19 50  43  5.0  6.2  1.00  8.33  5.11 135 1014.9  27.1  27.9  23.0 99.0 99.00
2016 02 25 20 50  40  5.5  6.8  0.98  8.33  5.18 117 1014.8  27.1  27.9  22.7 99.0 99.00
2016 02 25 21 50  32  6.0  6.8  0.98  9.09  5.27 124 1014.8  27.2  27.8  22.7 99.0 99.00
2016 02 25 22 50  22  5.7  6.9  1.00  8.33  5.22 122 1014.9  27.1  27.8  23.1 99.0 99.00
2016 02 25 23 50  19  6.1  7.2  1.00  8.33  5.04 115 1015.1  27.0  27.8  22.9 99.0 99.00
2016 02 26 00 50  67  5.4  8.3  1.02  7.69  4.69  99 1015.9  26.5  27.7  22.7 99.0 99.00
2016 02 26 01 50  77  4.0  5.3  1.14  8.33  4.99 109 1017.4  23.4  27.6  21.8 99.0 99.00
2016 02 26 02 50 103  4.9  6.7  0.99  8.33  5.34 125 1017.7  23.8  27.3  22.5 99.0 99.00
2016 02 26 03 50 312  2.4  3.3  1.08  9.09  4.77 135 1017.4  24.4  27.6  22.2 99.0 99.00
2016 02 26 04 50  28  6.6  7.9  1.01  7.69  4.79 108 1016.8  27.0  27.6  23.0 99.0 99.00
2016 02 26 05 50  26  6.5  7.8  1.09  9.09  4.79 120 1016.6  26.9  27.5  23.0 99.0 99.00
2016 02 26 06 50  17  6.3  7.7  1.24  8.33  5.15 133 1016.1  26.9  27.5  23.1 99.0 99.00
2016 02 26 07 50  27  7.9 10.3  1.36  8.33  5.32  25 1015.4  26.7  27.5  23.0 99.0 99.00
2016 02 26 08 50  31  6.9  8.1  1.61  7.69  5.87 322 1015.3  26.8  27.5  22.6 99.0 99.00
2016 02 26 09 50  33  6.9  8.4  1.82  7.69  6.27 324 1015.3  26.8  27.6  22.8 99.0 99.00
2016 02 26 10 50  27  7.3  8.7  1.73  7.14  6.10 347 1015.7  26.8  27.6  22.7 99.0 99.00
2016 02 26 11 50  24  8.0  9.6  1.77  7.69  6.14 316 1016.2  26.8  27.6  23.2 99.0 99.00
2016 02 26 12 50  18  8.2 10.4  1.86  8.33  5.79 335 1016.8  26.5  27.6  23.2 99.0 99.00
2016 02 26 13 50  23  8.8 10.9  1.95  8.33  5.88 341 1017.5  26.4  27.6  23.3 99.0 99.00
2016 02 26 14 50  30  8.6 10.2  1.87  8.33  5.64 357 1018.2  27.0  27.6  22.8 99.0 99.00
2016 02 26 15 50  40  8.7 10.3  1.84  7.14  5.57 328 1018.4  27.0  27.7  23.1 99.0 99.00
2016 02 26 16 50  41  9.4 11.3  1.90  7.69  5.74 326 1017.7  27.0  27.7  23.2 99.0 99.00
2016 02 26 17 50  37  9.4 10.9  1.84  6.67  5.57 325 1016.9  26.9  27.7  23.0 99.0 99.00
2016 02 26 18 50  35  8.9 10.4  2.01  7.14  5.77 324 1016.1  26.8  27.8  23.0 99.0 99.00
2016 02 26 19 50  38  9.4 11.3  2.14  8.33  5.76 348 1015.2  26.8  27.7  23.0 99.0 99.00
2016 02 26 20 50  33  9.5 10.9  2.43  7.69  6.14 339 1014.9  26.8  27.8  22.9 99.0 99.00
2016 02 26 21 50  37  9.1 11.0  2.50  8.33  6.03 352 1014.8  26.8  27.8  22.8 99.0 99.00
2016 02 26 22 50  41  9.1 10.9  2.45  7.14  6.12 346 1015.1  26.7  27.7  22.5 99.0 99.00
2016 02 26 23 50  45  9.2 10.5  2.64  7.69  6.22 346 1015.2  26.5  27.7  22.4 99.0 99.00
2016 02 27 00 50  41  9.5 11.5  2.57  7.14  6.13 348 1015.8  26.6  27.7  22.5 99.0 99.00
2016 02 27 01 50  41  9.4 11.5  2.52  7.69  6.23 360 1016.5  26.5  27.7  22.3 99.0 99.00
2016 02 27 02 50  43  9.5 11.1  2.48  7.14  6.19  30 1016.7  26.5  27.7  22.0 99.0 99.00
2016 02 27 03 50  51  9.6 11.7  2.47  7.69  6.08  39 1016.8  26.5  27.7  22.3 99.0 99.00
2016 02 27 04 50  44  9.5 11.3  2.50  7.69  6.12  45 1016.8  26.5  27.7  22.3 99.0 99.00
2016 02 27 05 50  43  9.3 11.2  2.50  7.69  6.06  24 1016.3  26.4  27.7  22.3 99.0 99.00
2016 02 27 06 50  40  9.6 11.3  2.30  7.69  5.78  34 1015.5  26.2  27.7  22.1 99.0 99.00
2016 02 27 07 50  41  8.9 11.0  2.34  7.69  5.90  17 1015.2  26.2  27.7  21.9 99.0 99.00
2016 02 27 08 50  39  9.4 11.4  2.53  7.69  6.20  26 1014.8  26.1  27.7  21.9 99.0 99.00
2016 02 27 09 50  32  9.6 11.2  2.53  7.69  6.13  29 1014.8  26.1  27.7  21.2 99.0 99.00
2016 02 27 10 50  34  9.8 11.8  2.38  7.69  5.96  22 1015.3  26.2  27.7  21.9 99.0 99.00
2016 02 27 11 50  30 10.4 12.4  2.26  7.69  5.76  28 1015.9  26.1  27.7  21.7 99.0 99.00
2016 02 27 12 50  35 11.1 13.1  2.33  7.14  5.70  25 1016.8  25.9  27.7  21.5 99.0 99.00
2016 02 27 13 50  33 10.4 12.2  2.44  7.69  5.90  42 1017.4  26.0  27.7  21.2 99.0 99.00
2016 02 27 14 50  25 10.6 12.9  2.46  7.69  5.93  49 1018.1  26.0  27.7  21.0 99.0 99.00
2016 02 27 15 50  28 10.7 13.0  2.74  8.33  6.12  57 1018.3  26.0  27.7  20.6 99.0 99.00
2016 02 27 16 50  19 11.4 14.0  2.50  8.33  5.86  61 1017.7  25.7  27.7  21.1 99.0 99.00
2016 02 27 17 50  22 11.3 13.2  2.68  8.33  5.96  49 1016.9  25.6  27.7  20.3 99.0 99.00
2016 02 27 18 50  22 10.7 12.4  2.47  7.69  5.88  43 1016.3  25.6  27.7  20.5 99.0 99.00
2016 02 27 19 50  20 11.0 12.9  2.77  7.69  6.07  43 1015.5  25.4  27.7  20.2 99.0 99.00
2016 02 27 20 50  20 11.2 13.3  2.99  8.33  6.40  44 1015.1  25.3  27.6  19.9 99.0 99.00
2016 02 27 21 50  13 11.4 13.5  2.76  8.33  6.06  42 1015.1  25.3  27.6  20.2 99.0 99.00
2016 02 27 22 50  13 11.0 13.8  2.46  8.33  5.88  57 1015.1  25.2  27.6  19.9 99.0 99.00
2016 02 27 23 50  13 11.4 13.1  2.89  8.33  6.26  49 1015.3  25.2  27.6  20.0 99.0 99.00
2016 02 28 00 50  19 11.0 12.8  2.78  8.33  6.39  42 1015.9  25.1  27.6  19.3 99.0 99.00
2016 02 28 01 50  21 10.4 12.5  2.68  8.33  6.15  46 1016.5  25.2  27.5  19.3 99.0 99.00
2016 02 28 02 50  24  9.3 11.5  2.72  8.33  6.34  36 1017.2  25.1  27.5  19.0 99.0 99.00
2016 02 28 03 50  28  8.6 11.0  2.62  7.69  6.26  39 1017.3  25.2  27.5  18.1 99.0 99.00
2016 02 28 04 50  13  9.6 11.8  2.76  8.33  6.33  46 1017.1  24.9  27.5  18.6 99.0 99.00
2016 02 28 05 50  13  9.2 11.1  2.51  7.69  5.94  43 1016.5  24.9  27.5  18.0 99.0 99.00
2016 02 28 06 50  12  8.6 10.5  2.54  7.14  6.13  36 1015.9  24.8  27.4  17.8 99.0 99.00
2016 02 28 07 50   8  8.4 10.2  2.35  7.14  5.99  31 1015.5  24.8  27.4  18.3 99.0 99.00
2016 02 28 08 50 360  8.1  9.6  2.53  7.69  6.28  38 1015.2  24.7  27.4  17.9 99.0 99.00
2016 02 28 09 50   9  8.2 10.9  2.11  7.14  5.96  18 1015.3  24.8  27.3  18.8 99.0 99.00
2016 02 28 10 50   1  8.6 10.2  2.13  8.33  5.92  30 1015.5  25.1  27.3  19.9 99.0 99.00
2016 02 28 11 50  11  9.0 10.6  2.03  7.69  5.74  46 1016.1  25.5  27.3  20.1 99.0 99.00
2016 02 28 12 50   4  9.6 11.8  2.14  7.69  5.80  32 1016.5  25.5  27.3  20.3 99.0 99.00
2016 02 28 13 50  29  9.6 11.2  2.09  7.69  5.62  34 1016.8  25.8  27.4  20.5 99.0 99.00
2016 02 28 14 50  34  9.2 11.2  2.23  7.69  5.68  39 1017.2  25.9  27.4  20.7 99.0 99.00
2016 02 28 15 50  30  9.4 11.0  2.05  7.14  5.44  48 1017.1  25.7  27.4  20.3 99.0 99.00
2016 02 28 16 50  34  9.1 10.9  2.30  7.69  5.78  46 1016.5  25.8  27.4  20.7 99.0 99.00
2016 02 28 17 50  30  9.3 11.2  2.25  7.69  5.84  62 1015.6  25.7  27.4  20.9 99.0 99.00
2016 02 28 18 50  37  8.6 10.1  2.47  7.69  6.14  52 1015.2  25.9  27.4  20.8 99.0 99.00
2016 02 28 19 50  32  7.7  9.3  2.50  8.33  6.35  58 1014.5  26.0  27.4  20.9 99.0 99.00
2016 02 28 20 50  36  7.1  8.6  2.49  7.69  6.21  53 1014.0  26.0  27.4  21.0 99.0 99.00
2016 02 28 21 50  29  7.6  8.9  2.24  7.69  6.19  58 1013.9  26.1  27.4  21.2 99.0 99.00
2016 02 28 22 50  30  7.7  9.4  2.37  8.33  6.48  53 1014.1  26.2  27.5  21.8 99.0 99.00
2016 02 28 23 50  27  7.7  9.5  2.28  8.33  6.30  49 1014.5  26.0  27.4  22.0 99.0 99.00
2016 02 29 00 50  39  8.6 10.1  2.37  8.33  6.34  48 1014.9  26.3  27.4  22.1 99.0 99.00
2016 02 29 01 50  44  8.5  9.9  2.13  8.33  6.00  48 1015.4  26.5  27.4  22.3 99.0 99.00
2016 02 29 02 50  43  8.5 10.2  1.89  7.69  5.70  58 1015.7  24.8  27.4  22.5 99.0 99.00
2016 02 29 03 50  39  6.0  7.9  1.96  7.69  5.89  60 1015.9  24.0  27.4  22.1 99.0 99.00
2016 02 29 04 50  22  5.4  6.7  1.84  7.69  5.95  56 1015.8  25.0  27.4  23.0 99.0 99.00
2016 02 29 05 50  32  7.3  9.1  1.91  7.69  6.03  43 1015.0  25.0  27.4  22.7 99.0 99.00
2016 02 29 06 50  50  6.8  7.9  1.84  7.69  6.08  43 1014.3  25.6  27.4  23.0 99.0 99.00
2016 02 29 07 50  47  7.0  8.3  1.63  8.33  5.82  39 1013.9  25.0  27.4  23.0 99.0 99.00
2016 02 29 08 50  44  5.6  6.5  1.80  7.14  5.75  56 1013.7  25.1  27.4  22.4 99.0 99.00
2016 02 29 09 50  45  5.1  6.5  1.59  8.33  5.78  28 1013.9  25.1  27.4  22.7 99.0 99.00
2016 02 29 10 50  74  5.1  5.9  1.79  7.69  6.04  41 1014.3  25.7  27.4  22.7 99.0 99.00
2016 02 29 11 50  72  5.2  6.6  1.58  7.69  5.86  62 1014.7  26.1  27.4  22.8 99.0 99.00
2016 02 29 12 50 102  5.0  6.1  1.95  7.69  6.19  37 1015.5  26.6  27.4  22.6 99.0 99.00
2016 02 29 13 50 106  4.9  6.1  1.78  7.69  6.19  41 1016.0  27.0  27.4  21.7 99.0 99.00
2016 02 29 14 50  94  3.8  4.6  1.65  7.14  6.01  62 1016.6  26.9  27.5  21.7 99.0 99.00
2016 02 29 15 50 102  3.4  4.5  1.68  7.69  6.13  46 1016.7  26.9  27.5  22.0 99.0 99.00
2016 02 29 16 50  96  3.2  4.3  1.63  7.69  6.06  52 1016.5  26.8  27.7  22.0 99.0 99.00
2016 02 29 17 50  71  4.8  5.8  1.68  7.69  6.19  42 1015.7  26.8  27.8  22.5 99.0 99.00
2016 02 29 18 50  80  3.9  4.7  1.83  7.69  6.24  34 1015.0  26.8  27.8  22.1 99.0 99.00
2016 02 29 19 50  65  4.2  5.1  1.53  7.14  5.81  46 1014.2  26.9  27.9  21.9 99.0 99.00
2016 02 29 20 50  73  3.9  4.7  1.56  7.69  6.03  71 1013.9  27.0  27.8  21.4 99.0 99.00
2016 02 29 21 50  76  4.5  5.5  1.50  7.69  5.92  52 1013.9  26.9  27.9  22.5 99.0 99.00
2016 02 29 22 50  72  4.0  5.0  1.49  7.14  5.84  50 1014.4  26.8  27.7  22.4 99.0 99.00
2016 02 29 23 50  75  3.8  4.6  1.37  7.14  5.73  50 1014.8  26.6  27.6  22.6 99.0 99.00
2016 03 01 00 50  67  4.1  5.0  1.30  7.14  5.68  52 1015.3  26.7  27.5  22.7 99.0 99.00
2016 03 01 01 50  72  3.9  5.0  1.17  6.67  5.54  53 1015.8  26.8  27.7  22.1 99.0 99.00
2016 03 01 02 50  76  3.1  4.1  1.17  7.14  5.71  53 1016.1  26.7  27.5  22.3 99.0 99.00
2016 03 01 03 50  88  3.4  4.4  1.25  6.25  5.73  47 1015.8  26.7  27.6  22.2 99.0 99.00
2016 03 01 04 50  91  4.4  5.3  1.16  7.14  5.81  75 1015.5  26.7  27.5  22.1 99.0 99.00
2016 03 01 05 50  95  4.2  5.0  1.15  7.14  5.80  42 1015.2  26.6  27.5  22.6 99.0 99.00
2016 03 01 06 50  98  4.1  5.1  1.01  6.67  5.59  27 1014.4  26.4  27.5  22.7 99.0 99.00
2016 03 01 07 50  85  4.1  4.7  1.00  7.14  5.60  43 1013.9  26.4  27.6  22.8 99.0 99.00
2016 03 01 08 50  76  3.3  4.3  1.01  7.14  5.71  70 1014.1  26.4  27.5  22.6 99.0 99.00
2016 03 01 09 50  90  4.0  4.6  0.99  6.67  5.52  46 1014.4  26.6  27.4  22.0 99.0 99.00
2016 03 01 10 50  84  4.3  5.0  0.95  6.25  5.57  23 1014.8  26.6  27.4  22.3 99.0 99.00
2016 03 01 11 50  82  3.7  4.5  0.91  6.67  5.48  41 1015.5  26.6  27.4  22.6 99.0 99.00
2016 03 01 12 50  76  2.9  3.8  0.87  6.67  5.58  43 1016.4  27.1  27.5  22.6 99.0 99.00
2016 03 01 13 50  88  4.3  5.1  0.83  7.14  5.41  87 1016.5  27.0  27.5  22.3 99.0 99.00
2016 03 01 14 50  92  4.0  4.8  0.82  7.14  5.40  74 1017.1  27.1  27.6  22.1 99.0 99.00
2016 03 01 15 50  90  3.8  4.7  0.77  6.67  5.32  44 1017.4  27.2  27.7  22.5 99.0 99.00
2016 03 01 16 50  73  4.3  4.9  0.82  7.69  5.48  83 1016.8  27.1  27.9  22.4 99.0 99.00
2016 03 01 17 50  93  5.1  5.8  0.80  7.14  5.27  98 1015.9  27.0  27.9  22.4 99.0 99.00
2016 03 01 18 50  88  5.0  5.8  0.82  6.67  5.22  85 1014.9  27.1  27.9  22.5 99.0 99.00
2016 03 01 19 50  89  4.7  5.4  0.82  7.14  5.04 101 1014.2  27.1  28.0  22.1 99.0 99.00
2016 03 01 20 50  77  4.7  5.6  0.80  7.14  5.01  84 1013.9  27.2  28.1  22.1 99.0 99.00
2016 03 01 21 50  79  4.7  5.6  0.89  7.14  5.28  99 1014.0  27.3  28.0  21.9 99.0 99.00
2016 03 01 22 50  74  3.9  4.6  0.90  7.14  5.44  98 1014.7  27.4  27.9  21.7 99.0 99.00
2016 03 01 23 50  65  4.4  5.3  0.86  6.25  5.16  60 1015.0  27.1  27.8  21.8 99.0 99.00
2016 03 02 00 50  64  4.6  6.1  0.88  7.69  5.09 115 1015.2  27.0  27.8  21.8 99.0 99.00
2016 03 02 01 50  58  4.7  5.8  0.86  5.88  4.98  69 1016.0  27.0  27.7  22.2 99.0 99.00
2016 03 02 02 50  73  4.8  5.8  0.81  5.88  4.76  48 1016.3  27.1  27.7  22.0 99.0 99.00
2016 03 02 03 50  66  5.4  6.4  0.86  7.69  4.95 113 1016.4  26.9  27.6  22.6 99.0 99.00
2016 03 02 04 50  72  4.7  5.8  0.83  7.14  4.84 120 1016.8  27.0  27.6  22.5 99.0 99.00
2016 03 02 05 50  77  4.8  5.5  0.79  7.69  4.70 111 1016.1  26.9  27.6  22.9 99.0 99.00
2016 03 02 06 50  76  4.6  5.4  1.00  7.14  4.92 100 1015.5  26.7  27.6  23.1 99.0 99.00
2016 03 02 07 50  70  4.6  5.4  0.95  7.14  4.81 114 1014.9  26.7  27.6  22.7 99.0 99.00
2016 03 02 08 50  60  4.6  5.7  0.99  5.88  4.95  44 1014.9  26.6  27.5  22.6 99.0 99.00
2016 03 02 09 50  58  4.7  5.8  0.95  7.14  4.87 125 1015.0  26.7  27.5  22.5 99.0 99.00
2016 03 02 10 50  61  5.1  5.9  0.94  5.88  4.82  42 1015.0  26.6  27.4  22.3 99.0 99.00
2016 03 02 11 50  74  5.0  5.9  0.95  6.67  4.91 102 1015.5  26.6  27.5  22.6 99.0 99.00
2016 03 02 12 50  70  5.4  6.3  0.94  7.69  4.89 124 1016.2  26.8  27.5  22.6 99.0 99.00
2016 03 02 13 50  64  4.9  5.9  0.96  5.88  5.07  20 1017.0  26.9  27.5  22.5 99.0 99.00
2016 03 02 14 50  60  4.9  5.9  0.90  5.56  4.84  33 1017.3  27.0  27.5  22.7 99.0 99.00
2016 03 02 15 50  69  4.8  5.8  0.86  5.88  4.77  26 1017.6  27.0  27.6  22.8 99.0 99.00
2016 03 02 16 50  51  4.4  5.3  0.86  7.69  5.04 123 1017.2  27.0  27.8  22.9 99.0 99.00
2016 03 02 17 50  51  4.5  5.3  0.88  7.69  5.08 130 1016.5  27.1  27.7  22.7 99.0 99.00
2016 03 02 18 50  56  4.4  5.5  0.82  5.88  5.00 348 1015.5  27.1  27.8  22.8 99.0 99.00
2016 03 02 19 50  56  4.3  5.1  0.76  7.69  4.79 119 1014.5  27.2  28.1  22.5 99.0 99.00
2016 03 02 20 50  60  4.2  5.0  0.76  7.14  4.89 113 1014.0  27.2  28.1  23.1 99.0 99.00
2016 03 02 21 50  65  4.3  5.5  0.70  7.14  5.05 107 1013.9  27.5  28.1  23.3 99.0 99.00
2016 03 02 22 50  64  5.4  6.2  0.72  6.67  5.08 100 1014.0  27.4  28.0  23.5 99.0 99.00
2016 03 02 23 50  61  5.3  6.1  0.71  7.14  4.94  99 1014.2  27.1  27.9  23.2 99.0 99.00
2016 03 03 00 50  76  4.8  5.6  0.75  7.69  5.12 105 1014.6  27.1  27.6  23.1 99.0 99.00
2016 03 03 01 50  57  4.8  5.5  0.65  7.14  4.95  92 1015.2  27.1  27.6  23.2 99.0 99.00
2016 03 03 02 50  45  4.9  6.0  0.64  6.25  4.94 103 1016.3  27.1  27.7  23.2 99.0 99.00
2016 03 03 03 50  38  5.4  6.2  0.67  7.69  4.93 102 1016.2  27.0  27.6  22.6 99.0 99.00
2016 03 03 04 50  46  5.6  6.5  0.66  7.69  4.65 103 1015.9  26.9  27.6  22.9 99.0 99.00
2016 03 03 05 50  48  6.1  7.0  0.73  7.69  4.81  90 1014.9  26.8  27.6  22.9 99.0 99.00
2016 03 03 06 50  53  5.5  6.4  0.66  5.26  4.04  88 1014.4  26.8  27.6  23.1 99.0 99.00
2016 03 03 07 50  48  5.7  7.4  0.74  7.69  4.25  99 1013.9  26.8  27.6  22.9 99.0 99.00
2016 03 03 08 50  46  4.8  6.0  0.82  7.14  4.42  82 1013.7  26.7  27.6  22.6 99.0 99.00
2016 03 03 09 50  46  4.2  5.0  0.73  7.14  4.37 101 1013.9  26.7  27.6  23.0 99.0 99.00
2016 03 03 10 50  44  4.9  5.8  0.73  7.14  4.34 114 1014.0  26.7  27.5  23.2 99.0 99.00
2016 03 03 11 50  57  5.7  7.0  0.74  7.14  4.30 111 1014.3  26.7  27.5  23.1 99.0 99.00
2016 03 03 12 50  50  6.0  7.2  0.73  6.67  4.08 101 1014.8  27.0  27.5  22.8 99.0 99.00
2016 03 03 13 50  57  6.1  7.4  0.76  7.14  4.43 116 1015.3  27.0  27.5  22.9 99.0 99.00
2016 03 03 14 50  57  5.8  7.0  0.75  7.14  4.17 113 1015.6  27.1  27.5  23.1 99.0 99.00
2016 03 03 15 50  64  5.1  6.2  0.79  3.57  4.18  46 1015.9  27.2  27.6  23.1 99.0 99.00
2016 03 03 16 50  72  6.0  7.1  0.80  7.14  4.26 105 1015.2  27.2  27.7  23.1 99.0 99.00
2016 03 03 17 50  64  6.3  7.2  0.76  7.14  4.23 113 1014.3  27.1  27.7  23.2 99.0 99.00
2016 03 03 18 50  67  5.3  6.3  0.81  7.14  4.20 114 1013.8  27.3  27.8  23.3 99.0 99.00
2016 03 03 19 50  72  4.9  5.9  0.81  5.88  4.32 102 1012.9  27.3  27.7  22.6 99.0 99.00
2016 03 03 20 50  56  4.8  5.8  0.88  7.14  4.50 114 1012.6  27.3  27.7  23.0 99.0 99.00
2016 03 03 21 50  53  4.8  5.7  0.85  7.14  4.57 117 1013.0  27.4  27.8  23.0 99.0 99.00
2016 03 03 22 50  47  5.3  6.1  0.81  4.76  4.50  82 1013.3  27.4  27.7  23.0 99.0 99.00
2016 03 03 23 50  40  5.0  5.9  0.81  6.67  4.59 107 1013.7  27.1  27.7  23.3 99.0 99.00
2016 03 04 00 50  38  5.4  6.5  0.83  7.14  4.71 115 1014.3  27.1  27.6  23.0 99.0 99.00
2016 03 04 01 50  48  4.7  5.4  0.78  7.14  4.63 123 1015.1  27.2  27.6  22.9 99.0 99.00
2016 03 04 02 50  50  4.9  5.8  0.83  7.69  4.86 130 1015.1  27.1  27.6  23.5 99.0 99.00
2016 03 04 03 50  59  4.5  5.4  0.75  7.14  4.63 123 1015.2  27.1  27.6  22.8 99.0 99.00
2016 03 04 04 50  62  4.4  5.3  0.78  7.14  4.82 120 1015.1  27.1  27.6  23.1 99.0 99.00
2016 03 04 05 50  80  4.2  5.1  0.78  7.14  4.85 127 1014.5  27.0  27.6  23.0 99.0 99.00
2016 03 04 06 50  78  4.1  4.9  0.77  7.14  4.94 106 1013.8  27.0  27.6  22.9 99.0 99.00
2016 03 04 07 50  90  3.8  4.6  0.81  7.14  4.94 118 1013.2  26.8  27.6  22.5 99.0 99.00
2016 03 04 08 50  73  3.6  4.2  0.81  6.67  4.95 121 1013.5  26.7  27.6  22.8 99.0 99.00
2016 03 04 09 50  50  3.9  4.7  0.76  6.25  4.86 128 1013.6  26.7  27.6  23.0 99.0 99.00
2016 03 04 10 50  52  3.4  4.2  0.74  6.67  4.94 126 1014.0  26.7  27.6  22.8 99.0 99.00
2016 03 04 11 50  51  3.4  4.3  0.76  6.67  4.94 129 1014.4  26.7  27.6  22.7 99.0 99.00
2016 03 04 12 50  77  4.2  5.0  0.76  7.14  5.12 122 1015.1  27.0  27.6  22.5 99.0 99.00
2016 03 04 13 50  64  4.3  5.3  0.70  7.69  5.01 121 1015.6  27.0  27.6  23.2 99.0 99.00
2016 03 04 14 50  88  4.8  5.9  0.80  7.14  5.07 119 1015.7  27.2  27.7  22.9 99.0 99.00
2016 03 04 15 50  82  4.6  5.4  0.86  6.67  5.05 114 1015.9  27.2  27.7  23.2 99.0 99.00
2016 03 04 16 50  74  4.3  4.8  0.73  5.88  4.62 116 1015.6  27.1  27.8  23.4 99.0 99.00
